Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,16/06/2013,21Z,31.2,26%,997.7 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,16/06/2013,18Z,33.8,23%,998.0 Hpa,360º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,16/06/2013,15Z,39.4,11%,997.4 Hpa,340º (N ),32.4,0/8,-,-,-,-,43.2,-,"Clear, dust"
ABADAN,16/06/2013,12Z,42.2,10%,998.0 Hpa,360º (N ),43.2,0/8,-,-,-,-,-,-,Clear
ABADAN,16/06/2013,09Z,40.2,11%,999.2 Hpa,330º (NW),32.4,0/8,-,-,-,-,-,-,Clear
ABADAN,16/06/2013,06Z,35.0,16%,999.8 Hpa,340º (N ),36.0,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,16/06/2013,03Z,29.0,29%,999.1 Hpa,320º (NW),28.8,0/8,-,-,-,-,-,29.0,"Clear, dust"
ABADAN,16/06/2013,00Z,30.8,28%,998.6 Hpa,330º (NW),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
ABADEH,16/06/2013,21Z,19.6,20%,996.3 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,16/06/2013,18Z,27.4,9%,995.3 Hpa,050º (NE),21.6,0/8,-,-,-,-,-,-,Clear
ABADEH,16/06/2013,15Z,31.2,10%,995.7 Hpa,350º (N ),10.8,0/8,-,-,-,-,33.0,-,Clear
ABADEH,16/06/2013,12Z,32.4,10%,996.4 Hpa,030º (NE),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,16/06/2013,09Z,30.8,11%,996.5 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,16/06/2013,06Z,26.6,16%,998.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,16/06/2013,03Z,17.6,27%,999.3 Hpa,calm.,,0/8,-,-,-,-,-,16.6,Clear
ABADEH,16/06/2013,00Z,17.6,24%,997.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,16/06/2013,15Z,32.6,64%,992.1 Hpa,270º (W ),10.8,0/8,-,-,-,-,34.6,-,"Clear, haze"
ABU MUSA,16/06/2013,12Z,33.8,81%,992.8 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,16/06/2013,09Z,33.4,66%,995.0 Hpa,030º (NE),10.8,2/8,2/8 SC,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,16/06/2013,06Z,31.2,93%,996.0 Hpa,180º (S ),7.2,1/8,1/8 SC,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,16/06/2013,03Z,29.4,82%,995.5 Hpa,calm.,,0/8,-,-,-,-,-,29.0,"Clear, mist"
AHAR,16/06/2013,21Z,18.4,45%,1001.5 Hpa,330º (NW),7.2,1/8,1/8 SC,-,-,-,-,-,Few clouds
AHAR,16/06/2013,18Z,23.6,33%,1001.5 Hpa,090º (E ),7.2,1/8,1/8 SC,-,-,-,-,-,Few clouds
AHAR,16/06/2013,15Z,27.8,28%,1001.6 Hpa,010º (N),10.8,1/8,1/8 CU,-,-,-,29.8,-,Few clouds
AHAR,16/06/2013,12Z,29.4,26%,1001.9 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHAR,16/06/2013,09Z,28.0,25%,1002.7 Hpa,110º (E ),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,16/06/2013,06Z,23.0,34%,1004.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,16/06/2013,03Z,15.4,56%,1006.3 Hpa,calm.,,0/8,-,-,-,-,-,14.4,Clear
AHAR,16/06/2013,00Z,16.2,46%,1005.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
