Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,05/06/2001,12Z,47.0,5%,997.0 Hpa,330º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,05/06/2001,09Z,46.4,5%,998.3 Hpa,320º (NW),36.0,0/8,-,-,-,-,-,-,Clear
ABADAN,05/06/2001,06Z,40.2,9%,999.4 Hpa,340º (N ),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,05/06/2001,03Z,32.4,12%,998.2 Hpa,330º (NW),21.6,0/8,-,-,-,-,-,32.4,Clear
ABADAN,05/06/2001,00Z,26.2,1283%,998.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,05/06/2001,09Z,31.4,5%,997.1 Hpa,210º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,05/06/2001,06Z,27.4,10%,998.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,05/06/2001,03Z,17.0,18%,999.7 Hpa,calm.,,0/8,-,-,-,-,-,13.4,Clear
ABU MUSA,05/06/2001,06Z,32.0,259%,999.0 Hpa,240º (SW),7.2,2/8,-,2/8 AC,-,-,-,-,"Few clouds, haze"
AHAR,05/06/2001,12Z,28.6,28%,999.0 Hpa,120º (SE),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,05/06/2001,09Z,25.6,36%,-,090º (E ),10.8,0/8,-,-,-,-,-,-,Clear
AHAR,05/06/2001,06Z,19.6,51%,1004.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,05/06/2001,03Z,12.8,78%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/06/2001,21Z,34.2,24%,996.9 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/06/2001,12Z,46.2,6%,996.1 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/06/2001,09Z,43.6,12%,997.5 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/06/2001,06Z,36.6,23%,998.1 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/06/2001,03Z,29.2,28%,997.6 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,28.8,Clear
AHWAZ,05/06/2001,00Z,29.4,26%,997.1 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,05/06/2001,09Z,30.6,13%,995.0 Hpa,230º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,05/06/2001,03Z,16.0,25%,-,120º (SE),25.2,0/8,-,-,-,-,-,-,Clear
ANZALI,05/06/2001,21Z,21.4,87%,999.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,05/06/2001,18Z,22.6,80%,1001.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,05/06/2001,15Z,23.4,74%,-,090º (E ),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,05/06/2001,12Z,24.0,71%,1004.1 Hpa,070º (E ),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,05/06/2001,09Z,23.6,73%,-,080º (E ),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,05/06/2001,06Z,23.4,70%,1008.5 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,-,Few clouds
ANZALI,05/06/2001,03Z,20.6,92%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
