Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,28/06/2011,21Z,32.0,25%,997.3 Hpa,330º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,28/06/2011,18Z,37.2,16%,997.3 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,28/06/2011,15Z,43.2,9%,996.8 Hpa,290º (W ),21.6,0/8,-,-,-,-,47.6,-,"Clear, dust"
ABADAN,28/06/2011,12Z,46.0,6%,996.9 Hpa,280º (W ),36.0,0/8,-,-,-,-,-,-,Clear
ABADAN,28/06/2011,09Z,45.2,7%,997.9 Hpa,350º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,28/06/2011,06Z,39.2,16%,998.9 Hpa,350º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,28/06/2011,03Z,27.0,35%,998.0 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,27.0,Clear
ABADAN,28/06/2011,00Z,29.0,37%,996.9 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,28/06/2011,21Z,26.2,20%,990.4 Hpa,340º (N ),7.2,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADEH,28/06/2011,18Z,29.4,17%,990.1 Hpa,280º (W ),18.0,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADEH,28/06/2011,15Z,33.8,15%,990.3 Hpa,250º (W ),10.8,3/8,-,3/8 AC,-,-,35.6,-,Scattered clouds
ABADEH,28/06/2011,12Z,34.6,12%,990.8 Hpa,220º (SW),21.6,4/8,2/8 CU,AC,-,-,-,-,"Scattered clouds, dust"
ABADEH,28/06/2011,09Z,33.4,12%,990.7 Hpa,200º (S ),18.0,1/8,1/8 CU,-,-,-,-,-,"Few clouds, dust"
ABADEH,28/06/2011,06Z,30.6,17%,992.0 Hpa,100º (E ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,28/06/2011,03Z,20.6,27%,994.1 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,19.6,Clear
ABADEH,28/06/2011,00Z,20.6,20%,992.4 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,28/06/2011,15Z,32.0,87%,993.7 Hpa,240º (SW),18.0,0/8,-,-,-,-,34.6,-,"Clear, mist"
ABU MUSA,28/06/2011,12Z,34.0,80%,994.4 Hpa,240º (SW),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,28/06/2011,09Z,34.4,67%,995.2 Hpa,210º (SW),21.6,2/8,-,2/8 AC,-,-,-,-,"Few clouds, haze"
ABU MUSA,28/06/2011,06Z,32.6,86%,995.9 Hpa,210º (SW),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,28/06/2011,03Z,30.8,81%,994.6 Hpa,210º (SW),18.0,0/8,-,-,-,-,-,30.6,"Clear, mist"
AHAR,28/06/2011,21Z,20.0,56%,1001.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,28/06/2011,18Z,25.2,45%,1000.9 Hpa,090º (E ),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,28/06/2011,15Z,28.2,41%,999.2 Hpa,050º (NE),14.4,1/8,1/8 SC,-,-,-,30.5,-,Few clouds
AHAR,28/06/2011,12Z,30.0,34%,998.7 Hpa,300º (NW),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,28/06/2011,09Z,27.6,47%,999.4 Hpa,130º (SE),18.0,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,28/06/2011,06Z,23.0,61%,1000.4 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,28/06/2011,03Z,18.4,78%,999.9 Hpa,calm.,,6/8,6/8 SC,-,-,-,-,17.0,Cloudy
AHAR,28/06/2011,00Z,17.8,75%,998.9 Hpa,calm.,,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
AHWAZ,28/06/2011,21Z,35.0,18%,996.0 Hpa,310º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/06/2011,18Z,39.2,14%,995.4 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/06/2011,15Z,43.6,10%,994.6 Hpa,300º (NW),10.8,0/8,-,-,-,-,45.8,-,Clear
AHWAZ,28/06/2011,12Z,45.8,9%,995.4 Hpa,320º (NW),21.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/06/2011,09Z,44.0,8%,996.6 Hpa,350º (N ),21.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/06/2011,06Z,37.4,14%,997.4 Hpa,340º (N ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/06/2011,03Z,29.6,40%,996.3 Hpa,calm.,,0/8,-,-,-,-,-,29.0,Clear
AHWAZ,28/06/2011,00Z,33.6,16%,995.6 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/06/2011,21Z,22.6,25%,997.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/06/2011,15Z,30.6,17%,996.4 Hpa,290º (W ),18.0,0/8,-,-,-,-,33.6,-,Clear
ALI-GOODARZ,28/06/2011,12Z,32.8,11%,995.0 Hpa,190º (S ),25.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/06/2011,09Z,31.4,17%,995.6 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/06/2011,06Z,27.2,24%,996.3 Hpa,230º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/06/2011,03Z,15.2,32%,998.3 Hpa,120º (SE),18.0,0/8,-,-,-,-,-,13.6,Clear
ALI-GOODARZ,28/06/2011,00Z,16.4,30%,996.8 Hpa,120º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,28/06/2011,21Z,26.0,76%,1006.0 Hpa,350º (N ),21.6,0/8,-,-,-,-,-,-,Clear
ANZALI,28/06/2011,18Z,27.0,68%,1005.1 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,28/06/2011,15Z,28.0,63%,1003.4 Hpa,360º (N ),10.8,0/8,-,-,-,-,29.0,-,Clear
ANZALI,28/06/2011,12Z,28.6,15%,1003.4 Hpa,030º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ANZALI,28/06/2011,09Z,28.2,76%,1003.7 Hpa,030º (NE),10.8,0/8,-,-,-,-,-,-,Clear
