Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,06/06/2001,21Z,33.2,12%,999.4 Hpa,330º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,06/06/2001,15Z,41.8,10%,996.8 Hpa,310º (NW),18.0,0/8,-,-,-,-,45.4,-,Clear
ABADAN,06/06/2001,12Z,44.6,6%,997.3 Hpa,280º (W ),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,06/06/2001,09Z,43.6,6%,998.3 Hpa,310º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,06/06/2001,06Z,38.6,9%,999.3 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,06/06/2001,03Z,26.0,34%,998.3 Hpa,calm.,,0/8,-,-,-,-,-,25.2,Clear
ABADAN,06/06/2001,00Z,28.2,23%,999.2 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,06/06/2001,21Z,21.0,14%,993.3 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,06/06/2001,18Z,25.6,11%,992.3 Hpa,160º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,06/06/2001,15Z,31.0,5%,992.1 Hpa,240º (SW),25.2,1/8,-,0/8 AC,-,-,33.0,-,Few clouds
ABADEH,06/06/2001,12Z,31.8,7%,992.6 Hpa,210º (SW),18.0,1/8,-,0/8 AC,-,-,-,-,Few clouds
ABADEH,06/06/2001,09Z,31.0,5%,993.5 Hpa,190º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,06/06/2001,00Z,20.0,15%,993.0 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,06/06/2001,12Z,33.6,236%,995.7 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,06/06/2001,06Z,32.0,259%,997.7 Hpa,240º (SW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
AHAR,06/06/2001,21Z,21.2,13%,995.4 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,06/06/2001,18Z,24.4,10%,994.9 Hpa,250º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,06/06/2001,15Z,30.2,6%,993.1 Hpa,270º (W ),18.0,0/8,-,-,-,-,32.0,-,Clear
AHAR,06/06/2001,12Z,31.4,4%,993.3 Hpa,230º (SW),36.0,0/8,-,-,-,-,-,-,Clear
AHAR,06/06/2001,09Z,29.0,7%,995.3 Hpa,180º (S ),21.6,0/8,-,-,-,-,-,-,Clear
AHAR,06/06/2001,06Z,25.4,17%,995.9 Hpa,200º (S ),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,06/06/2001,00Z,16.8,27%,996.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,06/06/2001,21Z,32.2,23%,998.2 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,06/06/2001,18Z,36.6,17%,997.2 Hpa,290º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,06/06/2001,15Z,42.0,10%,995.9 Hpa,290º (W ),25.2,0/8,-,-,-,-,45.6,-,Clear
AHWAZ,06/06/2001,12Z,44.6,8%,995.9 Hpa,270º (W ),25.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,06/06/2001,09Z,42.4,11%,997.4 Hpa,300º (NW),36.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,06/06/2001,06Z,34.4,20%,997.5 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,06/06/2001,00Z,28.6,26%,998.0 Hpa,290º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,06/06/2001,21Z,17.8,20%,997.8 Hpa,120º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,06/06/2001,18Z,22.0,15%,996.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,06/06/2001,15Z,29.8,11%,997.7 Hpa,210º (SW),14.4,0/8,-,-,-,-,32.0,-,Clear
ALI-GOODARZ,06/06/2001,12Z,31.6,11%,995.4 Hpa,150º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,06/06/2001,06Z,27.2,14%,995.9 Hpa,210º (SW),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,06/06/2001,00Z,15.0,26%,997.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,06/06/2001,21Z,23.4,78%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
ANZALI,06/06/2001,18Z,23.2,87%,1000.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,06/06/2001,15Z,24.4,82%,998.9 Hpa,350º (N ),14.4,0/8,-,-,-,-,25.8,-,Clear
ANZALI,06/06/2001,12Z,25.2,76%,999.4 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,06/06/2001,09Z,,0%,-,360º (N ),7.2,1/8,-,-,-,25.0(12h),-,-,Few clouds
ANZALI,06/06/2001,06Z,24.0,73%,1001.3 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,-,Few clouds
ANZALI,06/06/2001,03Z,21.6,91%,999.9 Hpa,calm.,,0/8,-,-,-,-,-,20.0,Clear
ANZALI,06/06/2001,00Z,22.8,81%,1002.8 Hpa,020º (N),21.6,7/8,3/8 SC,AC,-,-,-,-,Cloudy
ARAK,06/06/2001,21Z,23.0,14%,994.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,06/06/2001,18Z,25.4,11%,995.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,06/06/2001,15Z,31.4,3%,994.2 Hpa,250º (W ),32.4,0/8,-,-,-,-,-,-,Clear
ARAK,06/06/2001,12Z,34.2,5%,992.7 Hpa,260º (W ),28.8,0/8,-,-,-,-,-,-,Clear
ARAK,06/06/2001,09Z,32.2,7%,993.1 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,06/06/2001,06Z,25.6,17%,995.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,06/06/2001,03Z,17.6,22%,996.7 Hpa,calm.,,0/8,-,-,-,-,-,16.2,Clear
ARAK,06/06/2001,00Z,16.2,19%,996.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,06/06/2001,21Z,14.0,78%,996.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,06/06/2001,18Z,15.0,72%,996.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,06/06/2001,15Z,21.0,54%,993.9 Hpa,100º (E ),21.6,0/8,-,-,-,-,32.0,-,Clear
ARDEBIL,06/06/2001,12Z,32.0,8%,993.8 Hpa,180º (S ),10.8,0/8,-,-,-,-,-,-,Clear
ARDEBIL,06/06/2001,09Z,28.4,26%,995.4 Hpa,140º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ARDEBIL,06/06/2001,06Z,24.6,32%,996.5 Hpa,030º (NE),14.4,0/8,-,-,-,-,-,-,Clear
ARDEBIL,06/06/2001,00Z,18.4,21%,995.1 Hpa,080º (E ),10.8,0/8,-,-,-,-,-,-,Clear
BABULSAR,06/06/2001,21Z,21.4,91%,999.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,06/06/2001,18Z,23.2,75%,998.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,06/06/2001,15Z,25.2,68%,997.9 Hpa,320º (NW),7.2,0/8,-,-,-,-,27.2,-,Clear
BABULSAR,06/06/2001,12Z,26.6,65%,998.5 Hpa,340º (N ),18.0,0/8,-,-,-,-,-,-,Clear
BABULSAR,06/06/2001,09Z,26.6,63%,999.7 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
BABULSAR,06/06/2001,06Z,25.4,71%,998.9 Hpa,310º (NW),10.8,3/8,3/8 ST,-,-,-,-,-,Scattered clouds
