Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,27/06/2001,21Z,30.2,25%,999.7 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,27/06/2001,18Z,36.0,13%,999.4 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,27/06/2001,12Z,45.4,5%,998.4 Hpa,310º (NW),32.4,0/8,-,-,-,-,-,-,Clear
ABADAN,27/06/2001,09Z,45.2,5%,999.8 Hpa,310º (NW),32.4,0/8,-,-,-,-,-,-,Clear
ABADAN,27/06/2001,06Z,38.0,15%,1000.3 Hpa,330º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,27/06/2001,00Z,26.8,36%,999.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/06/2001,21Z,20.0,15%,994.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/06/2001,18Z,25.4,11%,993.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/06/2001,15Z,32.6,4%,995.2 Hpa,030º (NE),10.8,0/8,-,-,-,-,34.4,-,Clear
ABADEH,27/06/2001,12Z,34.0,5%,995.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/06/2001,09Z,32.0,3%,997.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/06/2001,06Z,29.0,41%,997.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/06/2001,00Z,18.2,12%,994.5 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,27/06/2001,12Z,34.0,11%,997.0 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
AHAR,27/06/2001,21Z,19.0,63%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,27/06/2001,18Z,22.0,53%,1004.4 Hpa,080º (E ),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,27/06/2001,15Z,25.0,48%,-,050º (NE),32.4,0/8,-,-,-,-,-,-,Clear
AHAR,27/06/2001,12Z,26.6,44%,1002.6 Hpa,070º (E ),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,27/06/2001,09Z,23.0,51%,-,060º (NE),18.0,1/8,-,-,-,-,-,-,Few clouds
AHAR,27/06/2001,06Z,20.0,,-,110º (E ),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,27/06/2001,00Z,17.4,66%,1004.9 Hpa,090º (E ),14.4,2/8,-,-,CI,-,-,-,Few clouds
AHWAZ,27/06/2001,21Z,33.4,17%,998.4 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/06/2001,18Z,37.4,15%,997.8 Hpa,290º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/06/2001,15Z,43.4,7%,996.7 Hpa,290º (W ),21.6,0/8,-,-,-,-,46.0,-,Clear
AHWAZ,27/06/2001,12Z,45.2,6%,997.1 Hpa,280º (W ),25.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/06/2001,09Z,43.8,8%,999.2 Hpa,310º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/06/2001,06Z,36.0,15%,999.6 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/06/2001,03Z,29.6,21%,997.9 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,29.4,Clear
AHWAZ,27/06/2001,00Z,31.0,20%,997.9 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/06/2001,18Z,24.6,29%,997.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/06/2001,15Z,32.2,22%,997.1 Hpa,220º (SW),18.0,0/8,-,-,-,-,34.6,-,Clear
ALI-GOODARZ,27/06/2001,12Z,34.2,20%,996.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/06/2001,09Z,32.8,18%,996.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/06/2001,00Z,17.8,34%,997.6 Hpa,120º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,27/06/2001,21Z,23.4,83%,-,220º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,27/06/2001,18Z,25.4,62%,1009.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,27/06/2001,15Z,25.8,64%,-,040º (NE),10.8,0/8,-,-,-,-,-,-,Clear
