Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,03/06/2021,21Z,33.3,22%,1004.9 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,03/06/2021,18Z,35.1,18%,1004.9 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,03/06/2021,15Z,43.7,12%,1004.0 Hpa,350º (N ),21.6,0/8,-,-,-,-,47.3,-,Clear
ABADAN,03/06/2021,12Z,46.6,9%,1004.0 Hpa,320º (NW),32.4,0/8,-,-,-,-,-,-,Clear
ABADAN,03/06/2021,09Z,46.2,10%,1005.0 Hpa,330º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,03/06/2021,06Z,39.3,14%,1005.0 Hpa,320º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,03/06/2021,03Z,30.7,24%,1003.7 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,30.3,Clear
ABADAN,03/06/2021,00Z,33.4,20%,1002.8 Hpa,320º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADEH,03/06/2021,21Z,20.8,14%,1001.4 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,03/06/2021,18Z,28.1,6%,1000.0 Hpa,260º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,03/06/2021,15Z,33.1,7%,999.2 Hpa,260º (W ),21.6,1/8,1/8 CU,-,-,-,36.1,-,Few clouds
ABADEH,03/06/2021,12Z,35.3,6%,997.8 Hpa,210º (SW),18.0,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,03/06/2021,09Z,34.5,8%,998.5 Hpa,130º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,03/06/2021,06Z,29.9,10%,999.8 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,03/06/2021,03Z,19.0,19%,1002.9 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,16.6,Clear
ABADEH,03/06/2021,00Z,19.4,18%,1001.2 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,03/06/2021,15Z,32.2,84%,1001.1 Hpa,280º (W ),14.4,0/8,-,-,-,-,35.2,-,"Clear, mist"
ABU MUSA,03/06/2021,12Z,34.4,78%,1001.6 Hpa,280º (W ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,03/06/2021,09Z,34.8,75%,1002.4 Hpa,250º (W ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,03/06/2021,06Z,32.9,85%,1003.1 Hpa,230º (SW),14.4,0/8,-,-,-,-,-,-,"Clear, mist"
ABU MUSA,03/06/2021,03Z,31.0,85%,1001.8 Hpa,240º (SW),14.4,0/8,-,-,-,-,-,30.4,"Clear, mist"
AHAR,03/06/2021,21Z,18.4,69%,1006.8 Hpa,090º (E ),10.8,0/8,-,-,-,-,-,-,Clear
AHAR,03/06/2021,18Z,22.0,48%,1005.7 Hpa,080º (E ),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,03/06/2021,15Z,27.7,29%,1003.9 Hpa,100º (E ),18.0,0/8,-,-,-,-,33.0,-,Clear
AHAR,03/06/2021,12Z,32.3,5%,1003.0 Hpa,210º (SW),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,03/06/2021,09Z,30.1,9%,1004.2 Hpa,220º (SW),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,03/06/2021,06Z,26.3,17%,1005.0 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,03/06/2021,03Z,18.0,31%,1004.9 Hpa,350º (N ),3.6,0/8,-,-,-,-,-,15.5,Clear
AHAR,03/06/2021,00Z,17.5,27%,1002.8 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,03/06/2021,21Z,32.4,14%,1003.4 Hpa,310º (NW),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,03/06/2021,18Z,38.1,11%,1003.2 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,03/06/2021,15Z,44.1,8%,1002.1 Hpa,290º (W ),21.6,0/8,-,-,-,-,47.4,-,Clear
AHWAZ,03/06/2021,12Z,46.6,8%,1002.4 Hpa,310º (NW),25.2,0/8,-,-,-,-,-,-,Clear
