Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,6.8,8.5,5.2,16.8,-10.3,43.9,8,9,1,1,0,24,6%,2%,45%
FEBRUARY 2000,4.9,13.2,-3.4,18.2,-10.4,13.9,3,4,1,0,0,23,7%,9%,55%
MARCH 2000,8.3,16.7,-0.1,21.0,-6.6,40.1,4,4,2,0,0,11,10%,8%,41%
APRIL 2000,16.6,22.1,11.1,26.6,-10.7,13.9,1,2,0,0,0,1,8%,2%,63%
MAY 2000,19.9,29.5,10.4,33.6,5.2,3.8,1,3,0,3,0,0,34%,27%,83%
JUNE 2000,25.5,35.6,15.5,40.0,11.9,0.0,0,0,0,0,0,0,50%,28%,86%
JULY 2000,30.8,39.7,22.0,41.9,16.4,0.0,0,0,0,0,0,0,79%,55%,70%
AUGUST 2000,28.5,38.6,18.4,41.1,11.5,0.0,0,0,0,0,0,0,56%,42%,80%
SEPTEMBER 2000,22.5,33.4,11.6,38.8,9.0,0.0,0,0,0,0,0,0,27%,20%,70%
OCTOBER 2000,14.7,21.9,7.6,27.7,0.4,44.4,6,7,0,2,0,0,24%,27%,74%
NOVEMBER 2000,7.0,15.0,-0.9,21.4,-35.6,48.3,5,5,0,1,0,8,35%,42%,66%
DECEMBER 2000,3.7,9.5,-2.1,15.6,-17.1,58.3,10,12,0,1,0,14,29%,34%,64%
JANUARY 2001,4.7,10.7,-1.3,16.2,-9.9,7.4,2,3,1,0,1,25,11%,8%,54%
FEBRUARY 2001,4.5,11.6,-2.5,17.8,-15.5,20.8,5,7,1,0,0,20,29%,34%,57%
MARCH 2001,9.6,17.9,1.4,24.6,-8.8,54.1,8,8,0,1,0,6,24%,26%,70%
APRIL 2001,13.4,21.4,5.4,27.0,2.4,29.6,3,4,0,2,0,0,30%,28%,86%
MAY 2001,23.9,27.6,20.2,34.1,5.4,7.9,2,3,0,1,0,0,15%,5%,51%
JUNE 2001,25.5,35.9,15.1,41.0,8.4,0.0,0,0,0,0,0,0,55%,37%,83%
JULY 2001,28.5,39.1,17.9,42.4,12.7,0.0,0,0,0,0,0,0,81%,65%,74%
AUGUST 2001,28.3,39.0,17.5,41.9,1.3,0.0,0,0,0,0,0,0,52%,35%,83%
