Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,-17.4,12.6,-47.4,22.6,-47.4,20.1,4,5,0,0,0,1,3%,3%,38%
FEBRUARY 2000,12.7,19.8,5.7,25.6,0.8,378.8,2,4,1,0,0,0,12%,9%,68%
MARCH 2000,20.5,28.4,12.5,32.8,1.0,9.3,1,3,0,1,0,0,13%,15%,61%
APRIL 2000,28.1,32.4,23.8,40.0,17.2,0.0,0,0,0,0,0,0,5%,8%,83%
MAY 2000,31.9,41.0,22.7,44.6,6.2,0.0,0,0,0,0,1,0,37%,31%,93%
JUNE 2000,36.3,45.3,27.4,51.0,24.6,0.0,0,0,0,0,0,0,83%,67%,86%
JULY 2000,39.9,48.1,31.6,52.2,29.0,0.0,0,0,0,0,5,0,93%,73%,80%
AUGUST 2000,39.4,48.0,30.7,50.0,25.2,0.0,0,0,0,0,0,0,95%,69%,87%
SEPTEMBER 2000,33.3,42.0,24.5,43.6,17.1,0.0,0,0,0,0,0,0,35%,30%,86%
OCTOBER 2000,27.2,34.6,19.9,38.6,15.6,2.0,2,2,0,0,0,0,34%,32%,77%
NOVEMBER 2000,18.7,24.1,13.3,32.0,9.6,1.6,1,2,0,1,1,0,27%,28%,76%
DECEMBER 2000,13.7,17.4,10.0,21.4,5.0,31.2,6,7,0,4,9,0,26%,35%,51%
JANUARY 2001,7.8,18.0,-2.4,20.2,-28.7,8.1,1,2,0,0,6,4,13%,18%,67%
FEBRUARY 2001,14.6,19.9,9.2,24.4,5.4,13.3,2,5,0,3,2,0,38%,34%,67%
MARCH 2001,20.8,27.4,14.2,34.0,11.0,11.5,4,5,0,4,0,0,27%,27%,67%
APRIL 2001,25.6,32.2,19.0,38.6,15.4,0.0,0,0,0,0,0,0,23%,25%,73%
MAY 2001,35.2,39.8,30.7,45.4,21.6,0.0,0,0,0,0,0,0,16%,10%,45%
JUNE 2001,36.2,45.3,27.1,49.4,24.0,0.0,0,0,0,0,0,0,75%,70%,83%
JULY 2001,38.3,46.9,29.7,49.6,27.0,0.0,0,0,0,0,0,0,93%,90%,87%
AUGUST 2001,38.8,47.3,30.3,51.0,27.6,0.0,0,0,0,0,0,0,79%,65%,96%
SEPTEMBER 2001,34.0,42.6,25.3,45.6,23.4,0.0,0,0,0,0,0,0,30%,30%,90%
OCTOBER 2001,28.0,35.2,20.9,40.6,17.0,2.4,1,3,0,1,1,0,29%,27%,80%
NOVEMBER 2001,18.8,26.3,11.4,35.2,3.8,19.6,3,3,0,1,0,0,37%,27%,73%
DECEMBER 2001,14.9,19.9,9.8,24.4,-11.4,44.0,7,9,0,3,5,1,31%,32%,45%
JANUARY 2002,11.7,16.5,7.0,21.2,-11.3,3.0,2,2,0,2,1,1,29%,34%,67%
FEBRUARY 2002,14.6,21.0,8.2,24.4,-3.2,8.4,1,3,0,0,0,1,34%,39%,82%
MARCH 2002,19.9,26.2,13.6,31.2,7.2,4.9,1,4,0,1,0,0,42%,40%,70%
APRIL 2002,24.0,30.0,18.1,39.4,12.4,31.8,4,5,0,3,2,0,37%,45%,70%
MAY 2002,32.4,40.0,24.9,45.2,20.8,0.0,0,0,0,0,0,0,45%,40%,90%
JUNE 2002,36.0,44.9,27.1,48.0,23.4,0.0,0,0,0,0,0,0,68%,70%,96%
JULY 2002,38.7,47.3,30.1,50.0,26.4,0.0,0,0,0,0,0,0,85%,52%,87%
AUGUST 2002,37.8,46.6,28.9,50.0,26.4,0.0,0,0,0,0,0,0,84%,81%,96%
SEPTEMBER 2002,33.8,42.8,24.7,46.4,22.0,0.0,0,0,0,0,1,0,38%,40%,93%
OCTOBER 2002,29.2,37.4,21.1,50.0,15.2,0.0,0,0,0,0,1,0,34%,29%,83%
NOVEMBER 2002,20.0,25.3,14.7,30.4,9.0,12.0,2,2,0,2,1,0,13%,12%,80%
DECEMBER 2002,12.2,16.4,8.1,24.6,-6.2,17.9,3,5,0,2,1,2,10%,8%,74%
