Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,2.7,2.0,3.4,15.0,-5.6,12.0,1,1,1,0,0,6,5%,5%,3%
FEBRUARY 2000,6.4,11.2,1.7,16.0,-3.2,0.0,0,0,0,0,0,10,10%,14%,10%
MARCH 2000,12.2,12.9,11.5,20.4,-3.8,0.0,0,0,0,0,0,3,18%,13%,38%
APRIL 2000,19.7,23.4,16.1,26.4,8.4,0.0,0,0,0,0,0,0,15%,8%,40%
MAY 2000,21.6,28.1,15.0,32.2,13.4,0.0,0,0,0,0,0,0,42%,37%,61%
JUNE 2000,23.6,30.2,17.0,33.2,13.2,0.0,0,0,0,0,0,0,68%,77%,53%
JULY 2000,25.5,31.5,19.5,34.2,15.0,0.0,0,0,0,0,0,0,70%,50%,45%
AUGUST 2000,24.3,30.6,18.0,33.0,15.0,0.0,0,0,0,0,0,0,71%,58%,67%
SEPTEMBER 2000,22.3,28.9,15.6,36.4,12.8,0.5,0,1,0,0,0,0,35%,28%,30%
OCTOBER 2000,16.1,22.4,9.7,25.0,8.0,2.0,1,1,0,0,0,0,15%,16%,61%
NOVEMBER 2000,8.4,13.5,3.3,22.0,-0.4,7.4,3,3,0,1,0,1,23%,25%,60%
DECEMBER 2000,5.9,12.6,-0.8,19.0,-4.0,17.0,2,2,1,0,0,15,21%,18%,70%
JANUARY 2001,3.7,8.3,-0.9,15.0,-8.4,4.0,1,1,0,0,0,27,13%,16%,64%
FEBRUARY 2001,5.7,11.7,-0.3,15.4,-4.0,8.0,3,3,1,0,0,14,21%,20%,53%
MARCH 2001,10.0,15.9,4.2,19.8,0.0,10.5,3,4,0,0,0,1,26%,16%,51%
APRIL 2001,15.8,22.0,9.7,32.0,7.4,0.0,0,0,0,0,0,0,13%,18%,46%
MAY 2001,23.9,28.8,19.0,32.0,15.0,0.0,0,0,0,0,0,0,26%,15%,12%
JUNE 2001,24.3,30.4,18.1,33.6,15.4,5.0,1,1,0,1,0,0,78%,63%,43%
JULY 2001,26.2,32.4,19.9,36.2,15.4,0.0,0,0,0,1,0,0,90%,85%,61%
AUGUST 2001,24.8,30.9,18.7,39.6,16.0,4.0,2,2,0,1,0,0,69%,55%,51%
SEPTEMBER 2001,22.6,28.1,17.0,33.0,11.8,0.0,0,0,0,0,0,0,32%,33%,86%
OCTOBER 2001,17.4,23.9,10.8,31.0,8.8,0.0,0,0,0,0,0,0,23%,16%,54%
NOVEMBER 2001,9.9,17.2,2.5,22.0,-2.0,0.0,0,0,0,0,0,4,22%,18%,53%
DECEMBER 2001,8.2,13.8,2.6,21.6,0.0,14.8,3,4,0,0,0,2,19%,16%,54%
JANUARY 2002,3.6,8.9,-1.7,15.2,-5.0,14.0,3,3,1,0,0,19,19%,24%,58%
FEBRUARY 2002,5.5,10.3,0.7,15.4,-4.2,44.8,6,6,1,0,0,14,36%,30%,60%
MARCH 2002,10.6,15.6,5.6,20.0,-1.6,5.0,2,2,0,0,0,2,26%,21%,41%
APRIL 2002,14.7,19.6,9.7,26.6,4.4,21.5,3,3,0,2,0,0,32%,32%,63%
MAY 2002,20.8,27.4,14.3,30.4,10.0,0.0,0,0,0,0,0,0,37%,24%,45%
JUNE 2002,25.0,31.5,18.5,33.2,14.6,0.6,0,1,0,0,0,0,77%,65%,33%
JULY 2002,25.8,32.0,19.7,36.4,16.2,0.3,0,1,0,1,0,0,77%,85%,83%
AUGUST 2002,25.3,31.7,18.8,34.6,15.8,3.0,2,2,0,1,0,0,77%,77%,80%
SEPTEMBER 2002,23.0,29.5,16.6,36.2,13.4,0.0,0,0,0,0,0,0,17%,27%,53%
OCTOBER 2002,20.2,26.5,13.9,33.6,7.8,0.0,0,0,0,0,0,0,5%,5%,9%
