Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,1.5,1.0,1.9,10.0,-7.4,0.0,0,0,0,0,0,10,8%,10%,3%
FEBRUARY 2000,-2.6,-0.9,-4.3,10.8,-13.2,0.0,0,0,0,0,0,20,14%,17%,27%
MARCH 2000,5.1,8.2,1.9,16.4,-5.4,0.0,0,0,0,0,0,15,16%,19%,38%
APRIL 2000,14.8,19.8,9.7,22.6,3.6,10.6,1,4,0,0,0,0,17%,5%,33%
MAY 2000,18.2,25.6,10.8,29.2,7.0,0.0,0,0,0,0,0,0,15%,8%,45%
JUNE 2000,22.2,29.9,14.4,36.0,11.2,0.0,0,0,0,0,0,0,30%,27%,50%
JULY 2000,26.7,33.9,19.4,37.4,15.4,0.0,0,0,0,0,0,0,65%,42%,51%
AUGUST 2000,25.6,32.7,18.5,35.0,11.6,0.0,0,0,0,0,0,0,39%,27%,64%
SEPTEMBER 2000,20.3,28.5,12.1,33.0,9.4,0.1,0,1,0,0,0,0,20%,17%,36%
OCTOBER 2000,13.9,21.2,6.5,38.6,3.4,16.9,4,6,0,0,0,0,18%,18%,58%
NOVEMBER 2000,5.3,11.0,-0.5,21.0,-2.8,11.9,1,3,0,0,0,12,25%,23%,60%
DECEMBER 2000,-0.6,4.1,-5.2,23.6,-10.8,19.4,5,7,3,0,3,26,21%,24%,58%
JANUARY 2001,1.0,5.0,-3.1,10.6,-20.4,1.0,1,1,1,0,1,28,16%,21%,64%
FEBRUARY 2001,-0.0,5.3,-5.3,12.0,-8.4,3.6,2,4,6,0,0,25,27%,25%,50%
MARCH 2001,8.0,14.3,1.6,19.8,-1.2,17.9,2,3,1,0,0,3,23%,19%,51%
APRIL 2001,13.7,20.0,7.3,28.0,0.4,1.0,1,1,0,0,0,0,22%,22%,46%
MAY 2001,24.0,26.9,21.1,35.4,10.0,0.0,0,0,0,0,0,0,13%,8%,12%
JUNE 2001,22.3,30.8,13.8,35.2,8.0,1.3,0,3,0,2,0,0,48%,33%,43%
JULY 2001,25.4,33.4,17.4,35.8,14.6,0.9,0,1,0,0,0,0,77%,61%,70%
AUGUST 2001,25.4,33.4,17.5,40.4,11.8,0.0,0,0,0,0,0,0,35%,23%,61%
SEPTEMBER 2001,20.5,28.5,12.4,31.2,9.0,1.7,1,4,0,1,0,0,30%,30%,80%
OCTOBER 2001,15.5,22.0,9.0,26.0,5.0,27.1,3,5,0,1,0,0,21%,19%,61%
NOVEMBER 2001,7.0,12.6,1.4,20.8,-5.4,9.2,5,7,0,0,0,8,30%,22%,43%
DECEMBER 2001,4.8,9.5,0.2,20.4,-3.4,40.8,8,9,0,0,0,13,21%,19%,51%
JANUARY 2002,-2.8,1.7,-7.3,16.2,-13.6,988.1,4,5,3,1,0,26,27%,32%,64%
FEBRUARY 2002,2.2,6.8,-2.4,12.6,-10.2,7.8,2,5,2,0,0,20,34%,32%,71%
MARCH 2002,8.8,14.1,3.4,19.6,-6.4,32.4,6,9,0,1,0,10,26%,23%,35%
APRIL 2002,11.1,16.5,5.7,25.0,0.0,15.3,5,6,1,0,0,1,23%,33%,50%
MAY 2002,15.3,22.1,8.6,28.4,4.6,37.4,3,4,0,1,0,0,23%,23%,41%
JUNE 2002,21.7,29.8,13.6,41.4,9.4,0.1,0,1,0,0,0,0,37%,30%,33%
JULY 2002,24.9,32.8,17.0,41.6,12.6,2.6,1,2,0,0,0,0,48%,40%,80%
AUGUST 2002,24.6,33.1,16.1,37.2,11.6,0.0,0,0,0,0,0,0,69%,50%,87%
SEPTEMBER 2002,21.5,30.4,12.6,37.0,9.4,0.0,0,0,0,0,0,0,22%,28%,53%
OCTOBER 2002,17.1,22.1,12.2,25.6,4.0,0.0,0,0,0,0,0,0,3%,8%,3%
NOVEMBER 2002,8.8,10.5,7.1,18.2,-1.6,0.0,0,0,0,0,0,4,23%,23%,13%
DECEMBER 2002,11.8,26.1,-2.5,52.2,-11.4,0.5,0,2,1,0,0,22,3%,8%,19%
JANUARY 2003,-2.3,3.8,-8.5,14.6,-11.4,3.1,2,5,1,0,1,29,11%,3%,48%
FEBRUARY 2003,2.4,5.0,-0.3,18.0,-11.4,12.6,3,6,2,0,0,16,13%,20%,35%
MARCH 2003,11.3,12.0,10.6,14.6,-10.8,12.1,5,7,0,0,0,15,2%,2%,35%
APRIL 2003,-,-,-,-,-,53.3,6,8,1,2,0,0,-,-,33%
MAY 2003,-,17.6,-,25.2,-,0.8,0,2,0,0,0,0,3%,-,58%
JUNE 2003,-,24.2,-,33.2,-,0.0,0,0,0,0,0,0,2%,-,73%
JULY 2003,-,-,15.8,-,14.6,0.0,0,0,0,0,0,0,-,3%,90%
AUGUST 2003,-,-,14.0,-,6.8,0.0,0,0,0,0,0,0,-,6%,87%
SEPTEMBER 2003,-,-,9.2,-,9.2,0.0,0,0,0,0,0,0,-,3%,93%
OCTOBER 2003,16.3,16.6,16.0,25.4,6.6,1.0,1,1,0,1,0,0,2%,2%,64%
NOVEMBER 2003,-,-,-,-,-,9.1,2,3,0,0,1,9,-,-,66%
DECEMBER 2003,-,1.0,-,13.4,-,29.5,5,10,1,0,0,20,2%,-,51%
JANUARY 2004,-,-,-,-,-,34.3,3,5,3,0,0,19,-,-,58%
FEBRUARY 2004,-,-,-,-,-,7.0,3,4,4,0,0,18,-,-,72%
