Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,2.2,2.2,2.2,12.2,-11.0,0.0,0,0,0,0,0,9,8%,10%,9%
FEBRUARY 2000,-0.4,0.5,-1.4,12.6,-9.0,0.0,0,0,1,0,0,17,16%,16%,24%
MARCH 2000,6.4,9.6,3.2,16.4,-6.0,0.0,0,0,0,0,0,9,13%,8%,32%
APRIL 2000,14.2,16.4,12.0,23.2,0.0,4.0,1,5,0,2,0,1,7%,10%,30%
MAY 2000,16.7,22.3,11.2,27.8,-13.6,12.0,2,2,0,2,0,1,19%,13%,54%
JUNE 2000,23.9,29.3,18.4,33.8,11.0,5.0,1,1,0,2,0,0,33%,27%,53%
JULY 2000,28.5,34.5,22.5,38.4,17.6,0.0,0,0,0,1,0,0,37%,26%,61%
AUGUST 2000,25.7,32.2,19.3,37.2,12.8,1.0,1,1,0,1,0,0,44%,29%,74%
SEPTEMBER 2000,21.2,28.4,14.0,32.2,5.0,1.2,1,2,0,2,0,0,22%,18%,36%
OCTOBER 2000,13.2,18.0,8.5,23.6,5.4,6.2,2,2,0,2,0,0,13%,16%,67%
NOVEMBER 2000,6.8,10.7,2.8,15.4,-0.6,5.6,1,4,0,2,0,2,25%,23%,50%
DECEMBER 2000,3.1,6.2,-0.1,10.6,-3.4,0.6,0,4,2,0,0,13,24%,23%,64%
JANUARY 2001,2.3,5.3,-0.7,10.2,-9.8,1.1,1,2,3,0,0,24,18%,16%,48%
FEBRUARY 2001,2.3,6.1,-1.6,12.4,-6.0,5.7,1,2,1,0,0,18,38%,36%,57%
MARCH 2001,10.0,15.3,4.8,20.8,-0.8,19.2,5,6,0,0,0,1,24%,26%,48%
APRIL 2001,14.1,19.6,8.6,24.0,4.2,5.6,1,3,0,0,0,0,18%,22%,40%
MAY 2001,17.9,24.3,11.6,28.4,10.0,1.0,1,1,0,1,0,0,15%,2%,6%
JUNE 2001,23.4,30.0,16.9,36.0,12.2,3.0,1,1,0,1,0,0,45%,30%,46%
JULY 2001,26.6,33.0,20.2,37.8,11.9,1.0,1,1,0,1,0,0,58%,31%,74%
AUGUST 2001,26.8,33.4,20.2,38.0,16.8,0.0,0,0,0,0,0,0,44%,31%,64%
SEPTEMBER 2001,22.2,28.2,16.2,30.6,13.0,2.1,1,2,0,0,0,0,38%,25%,80%
OCTOBER 2001,14.3,19.8,8.9,26.2,2.2,2.0,1,1,0,2,0,0,24%,24%,67%
NOVEMBER 2001,7.2,12.1,2.4,20.2,-8.2,12.8,2,4,0,1,0,5,25%,18%,56%
DECEMBER 2001,5.0,7.6,2.5,11.4,-4.8,10.2,1,3,0,0,0,5,24%,21%,58%
JANUARY 2002,-0.4,3.4,-4.2,11.2,-11.0,14.1,2,4,4,0,0,26,24%,21%,38%
FEBRUARY 2002,3.1,7.8,-1.6,11.8,-6.0,12.3,3,3,1,0,0,18,32%,36%,60%
MARCH 2002,9.0,13.8,4.2,18.6,-3.6,17.4,5,9,0,2,0,4,18%,19%,25%
APRIL 2002,11.5,15.7,7.3,19.8,0.8,725.2,6,10,2,1,0,0,25%,25%,30%
MAY 2002,16.3,22.2,10.3,28.6,6.2,16.6,2,6,0,8,0,0,19%,18%,38%
JUNE 2002,23.2,29.6,16.9,33.6,10.6,0.0,0,0,0,0,0,0,30%,23%,36%
JULY 2002,26.7,32.3,21.0,35.6,17.8,0.0,0,0,0,1,0,0,55%,34%,80%
AUGUST 2002,25.5,32.6,18.5,35.6,15.4,0.0,0,0,0,0,0,0,63%,48%,83%
SEPTEMBER 2002,23.2,30.2,16.1,32.6,14.0,0.0,0,0,0,0,0,0,18%,23%,53%
OCTOBER 2002,-,-,13.6,-,6.2,0.0,0,0,1,0,0,0,-,11%,6%
NOVEMBER 2002,8.0,10.3,5.8,51.0,-1.8,3.3,1,2,0,0,0,3,15%,7%,23%
DECEMBER 2002,0.8,0.9,0.7,9.0,-10.0,10.6,2,3,5,0,0,22,11%,3%,16%
JANUARY 2003,0.6,4.5,-3.3,13.0,-6.6,1.1,0,3,1,0,1,22,23%,8%,54%
FEBRUARY 2003,1.2,3.2,-0.9,12.4,-6.0,3.2,2,3,3,1,0,19,7%,13%,32%
MARCH 2003,7.6,10.0,5.2,14.8,-22.5,8.4,2,6,2,0,0,9,11%,2%,45%
APRIL 2003,-,10.8,-,23.2,-,67.6,6,7,0,2,0,1,2%,-,43%
MAY 2003,13.4,15.6,11.2,27.0,-21.1,1.6,0,3,0,8,0,1,2%,2%,48%
JUNE 2003,-,27.9,-,32.2,-,1.0,1,1,0,3,0,0,3%,-,80%
JULY 2003,25.3,31.3,19.4,36.0,18.0,0.0,0,0,0,0,0,0,6%,22%,100%
AUGUST 2003,-,-,19.9,-,18.8,0.0,0,0,0,0,0,0,-,6%,100%
SEPTEMBER 2003,-,-,21.0,-,2.4,0.0,0,0,0,0,0,0,-,2%,90%
OCTOBER 2003,-,-,-,-,-,5.0,2,2,0,1,0,0,-,-,70%
NOVEMBER 2003,-,-,-,-,-,14.5,3,6,0,1,1,8,-,-,60%
DECEMBER 2003,-,-,5.4,-,-5.6,17.3,4,5,4,0,2,18,-,2%,64%
JANUARY 2004,-,-,-,-,-,14.0,5,5,5,0,2,19,-,-,70%
FEBRUARY 2004,-,-,-,-,-,7.0,1,1,3,0,0,15,-,-,79%
