Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,5.2,5.2,5.2,5.4,-7.4,0.0,0,0,0,0,0,2,2%,2%,3%
FEBRUARY 2000,-3.9,-4.1,-3.8,13.0,-14.0,17.0,1,1,0,0,0,18,10%,12%,17%
MARCH 2000,4.7,-1.0,10.4,18.0,-12.0,0.0,0,0,0,0,0,15,2%,5%,32%
APRIL 2000,13.6,13.5,13.7,25.2,1.6,24.8,4,4,0,0,0,0,10%,5%,26%
MAY 2000,23.3,29.6,17.0,29.6,1.6,7.0,2,2,0,1,0,0,2%,2%,58%
JUNE 2000,-,-,6.0,-,4.8,0.5,0,1,0,0,0,0,-,2%,43%
JULY 2000,26.8,31.4,22.1,39.0,11.2,2.0,1,1,0,0,0,0,8%,3%,48%
AUGUST 2000,-,-,23.4,-,9.6,0.0,0,0,0,0,0,0,-,2%,48%
SEPTEMBER 2000,11.2,7.4,15.0,35.0,5.2,0.0,0,0,0,1,0,0,3%,2%,50%
OCTOBER 2000,-,18.2,-,24.6,-,34.6,7,8,0,1,0,1,2%,-,58%
NOVEMBER 2000,-,-,4.8,-,-6.2,2.2,1,4,0,1,0,14,-,2%,50%
DECEMBER 2000,-,-,-,-,-,8.6,2,4,2,0,0,21,-,-,38%
JANUARY 2001,-0.1,0.8,-1.0,13.0,-26.0,0.0,0,0,0,0,0,27,5%,8%,38%
FEBRUARY 2001,1.7,-2.3,5.6,10.6,-14.4,22.2,5,6,3,0,0,18,5%,2%,25%
MARCH 2001,-,2.4,-,22.6,-,10.1,3,4,0,0,0,9,2%,-,48%
APRIL 2001,7.5,9.1,6.0,24.8,-2.0,2.0,0,3,0,1,0,2,3%,2%,40%
MAY 2001,18.7,20.4,17.0,29.4,4.4,0.0,0,0,0,0,0,0,5%,2%,9%
JUNE 2001,-,22.4,-,36.0,-,0.0,0,0,0,0,0,0,2%,-,50%
JULY 2001,-,-,-,-,-,12.0,2,2,0,1,0,0,-,-,45%
AUGUST 2001,16.1,20.2,12.0,38.2,10.4,0.0,0,0,0,0,0,0,2%,2%,54%
SEPTEMBER 2001,-,-,-81.4,-,-81.4,0.0,0,0,0,0,0,1,-,3%,80%
OCTOBER 2001,-,-,-,-,-,26.8,3,4,0,1,0,1,-,-,45%
NOVEMBER 2001,-,-,-,-,-,33.2,5,7,1,2,0,12,-,-,53%
DECEMBER 2001,-,-,-,-,-,27.4,5,7,0,0,2,11,-,-,48%
JANUARY 2002,-,-,-,-,-,86.5,9,9,5,1,2,26,-,-,51%
FEBRUARY 2002,-,0.4,-,15.4,-,7.4,2,3,0,0,0,22,2%,-,64%
MARCH 2002,1.8,3.1,0.5,20.6,-8.4,47.3,8,10,4,0,0,8,5%,3%,32%
APRIL 2002,-,5.6,-,23.6,-,53.9,9,12,0,1,0,0,2%,-,43%
MAY 2002,-,-,8.4,-,2.0,25.3,4,5,0,1,0,0,-,2%,41%
JUNE 2002,16.8,19.0,14.7,35.8,5.6,0.0,0,0,0,0,0,0,2%,5%,30%
JULY 2002,-,-,23.1,-,11.2,0.0,0,0,0,1,0,0,-,3%,64%
AUGUST 2002,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,70%
SEPTEMBER 2002,-,17.0,-,33.2,-,0.0,0,0,0,0,0,0,2%,-,46%
OCTOBER 2002,18.9,18.6,19.3,28.4,0.0,0.0,0,0,0,0,0,1,19%,15%,6%
NOVEMBER 2002,7.8,8.0,7.6,20.6,-5.0,5.0,2,2,1,0,0,9,12%,12%,23%
DECEMBER 2002,-4.8,-3.8,-5.8,10.4,-19.8,60.7,4,5,2,1,0,13,10%,5%,6%
JANUARY 2003,-,-,-10.0,-,-14.8,15.0,3,6,4,0,1,26,-,3%,51%
