Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FEBRUARY 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
APRIL 2000,28.2,28.2,28.2,31.4,15.6,0.0,0,0,0,0,2,0,17%,17%,0%
MAY 2000,31.7,31.7,31.7,34.0,28.4,0.0,0,0,0,0,1,0,13%,13%,0%
JUNE 2000,32.3,32.3,32.3,34.6,30.0,0.0,0,0,0,0,0,0,25%,25%,0%
JULY 2000,35.7,35.9,35.6,38.4,32.4,0.0,0,0,0,0,0,0,11%,11%,0%
AUGUST 2000,35.1,35.2,35.0,37.2,33.0,0.0,0,0,0,0,0,0,18%,18%,0%
SEPTEMBER 2000,32.6,32.6,32.6,36.0,31.0,0.0,0,0,0,0,0,0,20%,20%,0%
OCTOBER 2000,32.3,32.5,32.2,33.4,-31.0,0.0,0,0,0,0,0,1,11%,11%,0%
NOVEMBER 2000,26.8,26.9,26.7,31.6,24.0,0.0,0,0,0,1,0,0,15%,15%,0%
DECEMBER 2000,24.4,24.4,24.4,26.4,18.6,10.0,1,1,0,0,0,0,18%,18%,0%
JANUARY 2001,21.9,21.9,21.9,24.0,16.6,0.0,0,0,0,2,0,0,15%,15%,0%
FEBRUARY 2001,22.3,22.3,22.3,24.2,19.2,0.0,0,0,0,0,0,0,13%,13%,0%
MARCH 2001,27.1,27.1,27.1,28.0,7.6,0.0,0,0,0,0,0,0,8%,8%,0%
APRIL 2001,26.7,26.7,26.7,30.0,22.6,0.0,0,0,0,0,1,0,8%,8%,0%
MAY 2001,32.5,32.5,32.5,33.4,29.4,0.0,0,0,0,0,0,0,6%,6%,0%
JUNE 2001,32.2,32.2,32.2,35.4,28.6,0.0,0,0,0,0,1,0,15%,15%,0%
JULY 2001,34.3,35.2,33.4,38.6,20.0,0.0,0,0,0,0,0,0,15%,16%,0%
AUGUST 2001,35.6,35.6,35.6,38.0,32.6,0.0,0,0,0,0,0,0,8%,8%,0%
SEPTEMBER 2001,34.1,34.1,34.1,37.2,-33.1,0.0,0,0,0,0,0,1,13%,13%,0%
OCTOBER 2001,32.6,32.7,32.6,34.6,30.0,0.0,0,0,0,0,0,0,11%,11%,0%
NOVEMBER 2001,28.1,28.1,28.1,32.2,25.4,0.0,0,0,0,0,0,0,10%,10%,0%
DECEMBER 2001,26.3,26.3,26.3,28.2,24.4,0.0,0,0,0,0,0,0,6%,6%,0%
JANUARY 2002,23.4,23.4,23.4,26.0,19.0,13.0,1,1,0,0,0,0,11%,11%,0%
FEBRUARY 2002,22.2,22.2,22.2,27.4,19.6,0.0,0,0,0,0,0,0,9%,9%,0%
MARCH 2002,24.5,24.5,24.5,28.6,21.6,0.0,0,0,0,0,1,0,15%,15%,0%
APRIL 2002,26.0,26.0,26.0,31.2,24.0,0.0,0,0,0,0,1,0,8%,8%,0%
MAY 2002,30.3,30.3,30.3,35.0,28.2,0.0,0,0,0,0,0,0,13%,13%,0%
JUNE 2002,32.5,32.5,32.5,37.4,30.2,0.0,0,0,0,0,0,0,3%,3%,0%
JULY 2002,34.3,34.3,34.3,37.4,31.2,0.0,0,0,0,0,0,0,16%,16%,0%
AUGUST 2002,34.7,34.7,34.7,39.4,32.6,0.0,0,0,0,0,0,0,10%,10%,0%
SEPTEMBER 2002,33.4,33.4,33.4,35.0,32.0,0.0,0,0,0,0,0,0,22%,22%,0%
OCTOBER 2002,34.5,34.2,34.9,53.6,31.6,0.0,0,0,0,0,0,0,16%,15%,0%
NOVEMBER 2002,25.2,22.4,28.0,30.6,21.8,0.0,0,0,0,0,0,0,22%,18%,0%
DECEMBER 2002,25.3,25.2,25.4,27.2,22.0,0.5,0,1,0,0,0,0,13%,11%,0%
JANUARY 2003,22.8,22.8,22.8,23.8,19.2,0.2,0,1,0,0,0,0,13%,13%,0%
FEBRUARY 2003,22.3,22.3,22.3,25.6,21.2,2.0,1,1,0,0,0,0,11%,11%,0%
MARCH 2003,25.3,25.4,25.2,29.6,13.0,0.0,0,0,0,0,2,0,18%,18%,0%
APRIL 2003,27.8,27.8,27.8,31.4,18.2,0.0,0,0,0,0,0,0,13%,13%,0%
MAY 2003,30.4,30.4,30.4,34.4,27.8,0.0,0,0,0,0,0,0,24%,24%,0%
JUNE 2003,32.9,33.0,32.8,35.4,31.0,0.0,0,0,0,0,0,0,17%,17%,0%
JULY 2003,34.7,34.7,34.7,36.8,31.6,0.0,0,0,0,0,0,0,10%,10%,0%
AUGUST 2003,35.2,35.2,35.2,38.2,33.2,0.0,0,0,0,0,0,0,11%,11%,0%
SEPTEMBER 2003,33.9,33.9,33.9,38.6,32.2,0.0,0,0,0,0,0,0,13%,13%,0%
OCTOBER 2003,32.6,32.6,32.6,34.4,29.8,0.0,0,0,0,0,0,0,13%,13%,0%
NOVEMBER 2003,27.9,27.9,27.9,32.0,13.6,0.0,0,0,0,0,0,0,3%,3%,0%
DECEMBER 2003,23.2,23.2,23.2,26.6,20.6,0.0,0,0,0,0,0,0,2%,2%,0%
JANUARY 2004,21.9,21.9,21.9,25.6,18.8,11.0,1,1,0,0,0,0,5%,5%,0%
FEBRUARY 2004,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,3%
MARCH 2004,25.1,25.1,25.1,28.8,22.4,0.0,0,0,0,0,0,0,11%,11%,0%
APRIL 2004,27.7,27.7,27.7,33.0,23.6,0.0,0,0,0,0,0,0,3%,3%,0%
MAY 2004,29.5,30.0,29.0,34.4,24.9,0.0,0,0,0,0,0,0,10%,10%,0%
JUNE 2004,32.0,34.4,29.6,40.0,28.2,0.0,0,0,0,0,0,0,65%,56%,0%
JULY 2004,33.0,36.4,29.6,41.8,2.8,0.0,0,0,0,0,1,0,94%,83%,0%
AUGUST 2004,33.7,35.7,31.6,37.2,15.2,0.0,0,0,0,0,0,0,82%,48%,0%
