Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,16.1,16.0,16.2,17.2,7.0,0.0,0,0,0,0,0,0,3%,5%,0%
FEBRUARY 2000,10.8,11.8,9.8,23.2,6.0,0.0,0,0,0,0,0,0,10%,9%,24%
MARCH 2000,23.9,21.6,26.2,28.4,6.0,0.0,0,0,0,0,0,0,2%,2%,41%
APRIL 2000,29.2,26.1,32.4,36.0,3.2,0.0,0,0,0,0,0,0,3%,2%,43%
MAY 2000,33.1,31.8,34.4,42.6,21.2,0.0,0,0,0,0,0,0,2%,2%,67%
JUNE 2000,39.6,42.2,37.0,48.4,28.0,0.0,0,0,0,0,0,0,2%,2%,43%
JULY 2000,-,42.1,-,50.8,-,0.0,0,0,0,0,1,0,6%,-,51%
AUGUST 2000,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,61%
SEPTEMBER 2000,-,-,18.0,-,18.0,0.0,0,0,0,0,0,0,-,2%,63%
OCTOBER 2000,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,77%
NOVEMBER 2000,-,-,-,-,-,369.5,2,3,0,1,1,0,-,-,73%
DECEMBER 2000,-,-,-,-,-,10.0,3,3,0,1,8,0,-,-,48%
JANUARY 2001,11.2,12.0,10.5,24.0,4.8,2.0,1,1,0,0,1,0,2%,3%,48%
FEBRUARY 2001,-,-,-,-,-,982.3,6,7,0,2,1,0,-,-,53%
MARCH 2001,17.5,16.1,19.0,31.8,11.0,21.0,2,2,0,1,0,0,5%,2%,51%
APRIL 2001,-,-,21.6,-,16.4,0.0,0,0,0,0,0,0,-,3%,43%
MAY 2001,35.4,35.0,35.8,43.0,20.0,0.0,0,0,0,0,0,0,2%,3%,9%
JUNE 2001,-,35.0,-,48.2,-,0.0,0,0,0,0,0,0,2%,-,50%
JULY 2001,-,-,-,-,-,0.6,0,1,0,0,0,0,-,-,61%
AUGUST 2001,32.1,32.0,32.2,50.2,30.8,0.0,0,0,0,1,0,0,2%,2%,61%
SEPTEMBER 2001,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,86%
OCTOBER 2001,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,64%
NOVEMBER 2001,-,-,-,-,-,6.8,1,4,0,0,0,0,-,-,63%
DECEMBER 2001,-,-,-,-,-,58.1,8,10,0,2,4,0,-,-,29%
JANUARY 2002,9.9,9.4,10.4,20.0,5.4,15.2,3,4,0,0,5,0,2%,5%,51%
FEBRUARY 2002,-,10.2,-,24.0,-,4.2,2,3,0,0,0,0,2%,-,67%
MARCH 2002,16.1,18.1,14.1,30.8,11.0,11.3,4,7,0,1,0,0,5%,3%,29%
APRIL 2002,22.5,16.0,29.0,36.2,6.8,31.0,5,5,0,2,0,0,2%,2%,46%
MAY 2002,-,-,28.0,-,21.2,0.0,0,0,0,0,0,0,-,2%,54%
JUNE 2002,34.6,34.7,34.6,45.0,21.0,0.0,0,0,0,0,0,0,5%,5%,33%
JULY 2002,34.0,36.0,32.0,46.6,30.0,0.0,0,0,0,0,0,0,2%,2%,74%
AUGUST 2002,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,80%
SEPTEMBER 2002,-,32.0,-,45.0,-,0.0,0,0,0,0,0,0,2%,-,53%
OCTOBER 2002,26.6,26.9,26.2,39.0,17.8,0.0,0,0,0,0,0,0,11%,21%,9%
NOVEMBER 2002,17.3,20.4,14.3,28.0,-3.3,1.2,1,2,0,1,0,1,8%,12%,33%
DECEMBER 2002,9.0,7.7,10.3,24.6,5.8,66.4,3,3,0,2,0,0,8%,6%,25%
JANUARY 2003,-,-,-8.4,-,-8.4,37.1,5,9,0,1,6,1,-,3%,41%
FEBRUARY 2003,13.9,17.5,10.3,25.0,8.0,13.0,3,3,0,0,0,0,5%,4%,39%
MARCH 2003,17.0,18.2,15.9,26.2,-18.2,4.1,1,2,0,0,0,1,2%,3%,48%
APRIL 2003,-,-,-,-,-,15.8,3,4,0,2,0,0,-,-,43%
MAY 2003,29.3,29.6,29.0,40.4,18.8,0.0,0,0,0,0,0,0,2%,2%,58%
JUNE 2003,-,37.6,-,45.0,-,0.0,0,0,0,0,0,0,2%,-,76%
JULY 2003,-,44.4,-,45.2,-,0.0,0,0,1,0,0,0,3%,-,83%
AUGUST 2003,-,-,3.4,-,3.4,0.0,0,0,0,0,0,0,-,3%,93%
SEPTEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,70%
OCTOBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,80%
NOVEMBER 2003,-,-,-,-,-,60.7,4,4,0,0,0,0,-,-,76%
DECEMBER 2003,-,-,-,-,-,28.0,8,9,0,0,4,0,-,-,45%
JANUARY 2004,-,-,-,-,-,27.4,6,8,0,3,2,0,-,-,45%
FEBRUARY 2004,-,-,-,-,-,16.2,2,2,0,1,0,0,-,-,75%
MARCH 2004,-,20.8,-,32.2,-,2.2,1,2,0,0,0,0,2%,-,80%
APRIL 2004,-,-,-,-,-,31.2,5,7,0,2,0,0,-,-,63%
MAY 2004,-,-,-,-,-,0.5,0,1,0,0,1,0,-,-,74%
JUNE 2004,36.2,43.3,29.1,46.4,25.8,0.0,0,0,0,0,0,0,55%,52%,90%
JULY 2004,38.1,45.3,30.9,48.0,28.2,0.0,0,0,0,0,0,0,76%,80%,67%
AUGUST 2004,36.8,44.2,29.3,47.2,27.0,0.0,0,0,0,0,0,0,85%,76%,87%
SEPTEMBER 2004,32.8,40.1,25.5,44.4,22.0,0.0,0,0,0,0,0,0,42%,27%,73%
OCTOBER 2004,28.6,35.2,21.9,40.0,16.8,0.0,0,0,0,0,0,0,21%,24%,87%
NOVEMBER 2004,19.5,23.1,15.8,30.8,6.0,7.0,1,1,0,1,0,0,23%,20%,66%
DECEMBER 2004,11.0,15.2,6.8,21.2,1.6,10.4,2,3,0,1,1,0,31%,31%,58%
JANUARY 2005,11.0,15.0,7.0,20.2,4.0,32.0,6,6,0,3,3,0,34%,26%,54%
FEBRUARY 2005,12.9,17.5,8.3,22.6,2.2,2.0,1,1,0,0,1,0,39%,43%,71%
MARCH 2005,17.4,21.4,13.3,29.2,7.6,0.0,0,0,0,0,0,0,35%,29%,61%
APRIL 2005,23.6,29.6,17.6,39.2,8.1,8.8,1,2,0,1,0,0,35%,40%,76%
MAY 2005,30.8,36.4,25.2,40.6,17.4,0.2,0,1,0,1,0,0,35%,32%,74%
JUNE 2005,35.1,42.2,28.1,47.4,17.0,0.0,0,0,0,0,0,0,67%,65%,83%
JULY 2005,36.6,43.3,29.8,47.8,27.4,0.0,0,0,0,0,0,0,32%,38%,74%
AUGUST 2005,37.6,43.9,31.3,48.4,28.0,0.0,0,0,0,0,3,0,89%,69%,61%
SEPTEMBER 2005,32.7,40.4,25.0,44.2,22.0,0.0,0,0,0,0,0,0,47%,42%,90%
OCTOBER 2005,27.1,33.9,20.3,40.0,12.8,0.0,0,0,0,0,0,0,39%,42%,93%
