Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,6.0,20.1,-8.0,27.6,-28.9,91.1,3,3,0,2,0,1,5%,5%,25%
FEBRUARY 2000,18.3,21.9,14.7,28.8,-19.6,0.0,0,0,0,0,0,1,17%,5%,34%
MARCH 2000,22.3,27.8,16.7,32.0,13.0,0.0,0,0,0,1,0,0,18%,23%,54%
APRIL 2000,30.5,34.8,26.1,39.8,18.6,0.0,0,0,0,0,0,0,7%,5%,73%
MAY 2000,31.5,36.6,26.3,40.0,24.0,0.0,0,0,0,0,0,0,65%,16%,61%
JUNE 2000,33.3,38.6,27.9,42.4,26.0,0.0,0,0,0,0,1,0,78%,60%,73%
JULY 2000,34.8,39.2,30.3,44.6,27.4,0.0,0,0,0,0,0,0,90%,63%,80%
AUGUST 2000,34.3,39.2,29.5,45.6,25.6,0.0,0,0,1,1,0,0,84%,50%,96%
SEPTEMBER 2000,31.9,35.1,28.7,38.2,25.6,0.0,0,0,0,0,0,0,38%,23%,80%
OCTOBER 2000,29.1,34.9,23.4,39.5,20.0,0.0,0,0,0,0,0,0,32%,31%,90%
NOVEMBER 2000,20.7,27.8,13.6,33.0,-33.2,0.0,0,0,0,0,0,1,23%,25%,76%
DECEMBER 2000,17.3,24.7,10.0,29.0,-2.7,20.0,1,1,0,0,1,2,18%,24%,77%
JANUARY 2001,15.1,23.1,7.1,26.0,-24.6,1.0,1,1,0,0,0,1,16%,16%,74%
FEBRUARY 2001,19.1,24.7,13.5,28.6,6.0,0.0,0,0,0,0,0,0,38%,34%,89%
MARCH 2001,22.4,27.8,17.1,30.4,7.4,0.2,0,1,0,0,1,0,26%,26%,80%
APRIL 2001,25.6,30.7,20.6,35.8,17.2,0.0,0,0,0,0,0,0,25%,28%,83%
MAY 2001,33.8,36.8,30.8,40.6,23.8,0.0,0,0,0,0,0,0,23%,13%,61%
JUNE 2001,33.4,38.5,28.2,42.0,20.4,0.0,0,0,1,0,0,0,73%,65%,73%
JULY 2001,34.5,38.2,30.7,42.6,28.2,0.0,0,0,1,0,1,0,83%,77%,90%
AUGUST 2001,33.5,37.5,29.5,43.2,12.0,0.0,0,0,1,0,0,0,71%,40%,90%
SEPTEMBER 2001,31.8,34.8,28.7,39.6,25.0,0.0,0,0,0,0,0,0,23%,20%,86%
OCTOBER 2001,28.8,34.3,23.3,40.0,19.0,0.0,0,0,0,0,2,0,19%,24%,87%
NOVEMBER 2001,23.6,29.6,17.7,36.2,14.0,0.1,0,1,0,1,2,0,22%,18%,83%
DECEMBER 2001,22.6,27.6,17.6,31.0,13.2,12.5,1,1,0,1,1,0,21%,23%,80%
JANUARY 2002,18.0,23.3,12.7,26.6,7.2,12.7,2,4,0,2,0,0,32%,31%,70%
FEBRUARY 2002,18.7,23.9,13.4,28.0,6.2,45.0,3,3,0,1,0,0,39%,36%,82%
MARCH 2002,23.1,28.4,17.8,32.0,0.0,0.5,0,2,0,0,0,1,37%,34%,83%
APRIL 2002,26.4,31.3,21.5,36.2,13.9,0.0,0,0,0,0,0,0,47%,45%,96%
MAY 2002,32.1,37.6,26.6,41.2,22.1,0.0,0,0,0,0,0,0,50%,40%,90%
JUNE 2002,34.0,38.9,29.2,44.5,24.1,0.0,0,0,0,0,1,0,70%,67%,83%
JULY 2002,34.8,38.8,30.8,44.8,27.9,0.0,0,0,0,0,0,0,74%,63%,83%
AUGUST 2002,34.4,38.1,30.8,45.0,28.4,0.0,0,0,0,0,0,0,81%,77%,100%
SEPTEMBER 2002,31.4,34.5,28.2,40.4,24.0,0.0,0,0,0,0,0,0,35%,40%,93%
OCTOBER 2002,29.8,34.5,25.1,50.0,20.8,0.0,0,0,0,0,1,0,32%,26%,87%
NOVEMBER 2002,23.9,28.9,18.9,32.6,12.8,31.0,1,1,0,1,0,0,17%,10%,93%
DECEMBER 2002,18.9,24.5,13.3,28.6,8.0,0.0,0,0,0,0,0,0,11%,6%,77%
JANUARY 2003,18.8,23.1,14.6,25.2,6.0,13.0,1,4,0,1,3,0,10%,8%,80%
