Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,9.6,8.5,10.6,12.4,1.6,0.0,0,0,0,0,0,0,3%,2%,3%
FEBRUARY 2000,5.2,4.4,6.0,22.4,0.4,0.0,0,0,0,0,0,0,7%,10%,24%
MARCH 2000,14.9,15.0,14.9,26.2,0.2,0.0,0,0,0,0,0,0,3%,5%,32%
APRIL 2000,-,-,21.6,-,8.0,0.0,0,0,0,0,0,0,-,2%,50%
MAY 2000,29.7,32.6,26.8,39.8,13.8,0.0,0,0,0,0,0,0,6%,2%,61%
JUNE 2000,26.4,26.0,26.7,38.8,12.4,0.0,0,0,0,0,0,0,2%,3%,40%
JULY 2000,31.8,33.2,30.4,42.0,18.2,0.0,0,0,0,0,0,0,8%,3%,51%
AUGUST 2000,32.3,33.6,31.0,40.6,18.4,0.0,0,0,0,0,0,0,3%,2%,70%
SEPTEMBER 2000,20.0,20.0,20.0,37.8,12.2,0.0,0,0,0,0,0,0,2%,2%,43%
OCTOBER 2000,-,-,-,-,-,0.4,0,1,0,1,0,0,-,-,77%
NOVEMBER 2000,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,56%
DECEMBER 2000,-,5.4,-,21.6,-,3.0,1,1,0,0,3,1,2%,-,67%
JANUARY 2001,-,-1.8,-,19.0,-,0.0,0,0,0,0,2,16,2%,-,58%
FEBRUARY 2001,-,-,-,-,-,1.1,0,2,0,0,1,5,-,-,75%
MARCH 2001,10.0,8.9,11.2,30.8,0.2,6.4,2,3,1,0,0,0,3%,2%,54%
APRIL 2001,19.0,24.8,13.2,34.8,9.4,0.0,0,0,0,0,0,0,2%,2%,50%
MAY 2001,20.9,28.0,13.8,41.8,13.8,0.0,0,0,0,0,0,0,2%,3%,9%
JUNE 2001,29.9,27.7,32.0,43.0,18.2,0.0,0,0,0,0,0,0,3%,2%,50%
JULY 2001,31.7,35.0,28.4,41.0,19.6,0.1,0,1,0,1,0,0,3%,5%,67%
AUGUST 2001,20.9,22.0,19.8,42.4,18.4,0.0,0,0,0,0,0,0,2%,2%,61%
SEPTEMBER 2001,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,80%
OCTOBER 2001,-,-,-,-,-,0.4,0,1,0,0,0,0,-,-,54%
NOVEMBER 2001,-,-,-,-,-,10.4,2,3,1,0,1,0,-,-,66%
DECEMBER 2001,-,-,5.0,-,-5.8,23.0,5,5,1,0,7,7,-,2%,54%
JANUARY 2002,-,3.6,-,24.4,-,30.4,3,4,0,0,1,5,2%,-,67%
FEBRUARY 2002,-,-,-,-,-,17.7,2,3,1,0,2,4,-,-,57%
MARCH 2002,6.8,6.9,6.7,35.2,0.2,10.0,2,5,1,1,0,0,5%,5%,35%
APRIL 2002,20.1,12.5,27.6,35.8,9.4,12.2,4,5,0,2,0,0,3%,2%,53%
MAY 2002,31.5,37.8,25.3,42.0,10.0,6.9,2,3,0,2,0,0,2%,3%,41%
JUNE 2002,26.1,27.5,24.6,40.4,17.0,0.0,0,0,0,0,0,0,5%,2%,30%
JULY 2002,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,83%
AUGUST 2002,-,-,2.0,-,2.0,0.0,0,0,0,0,0,0,-,3%,83%
SEPTEMBER 2002,17.8,22.7,13.0,39.2,13.0,0.0,0,0,0,0,0,0,5%,2%,40%
OCTOBER 2002,25.4,26.6,24.1,34.0,9.6,0.0,0,0,0,0,0,0,18%,19%,6%
NOVEMBER 2002,12.1,12.0,12.2,25.8,1.6,5.6,1,4,0,0,0,0,10%,13%,33%
DECEMBER 2002,0.7,1.1,0.2,19.0,-11.8,6.1,3,4,4,0,1,14,6%,6%,19%
JANUARY 2003,-,-,0.6,-,-5.4,3.0,2,2,2,0,3,9,-,2%,74%
FEBRUARY 2003,-,-,5.6,-,-1.8,16.9,5,5,0,0,2,1,-,2%,35%
MARCH 2003,-,-,2.1,-,-0.2,16.2,5,7,0,1,0,2,-,5%,45%
APRIL 2003,-,-,-,-,-,6.6,2,2,1,0,0,0,-,-,50%
MAY 2003,23.9,27.6,20.2,36.2,5.4,8.1,2,2,0,0,0,0,3%,2%,51%
JUNE 2003,-,31.4,-,40.4,-,0.0,0,0,0,1,0,0,2%,-,86%
JULY 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,93%
AUGUST 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,80%
SEPTEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,93%
OCTOBER 2003,-,-,22.2,-,5.8,0.1,0,1,0,1,0,0,-,3%,67%
NOVEMBER 2003,-,-,-,-,-,27.5,4,4,0,0,0,0,-,-,76%
DECEMBER 2003,-,-,-,-,-,6.8,2,4,0,0,0,5,-,-,77%
JANUARY 2004,-,-,-,-,-,10.1,3,4,1,0,1,4,-,-,64%
FEBRUARY 2004,-,-,-,-,-,7.9,1,3,0,0,0,1,-,-,75%
MARCH 2004,-,-,-,-,-,13.6,3,5,1,0,0,0,-,-,70%
APRIL 2004,-,-,-,-,-,10.3,2,4,0,0,0,0,-,-,70%
MAY 2004,-,-,-,-,-,8.0,1,4,0,2,0,0,-,-,80%
JUNE 2004,29.8,37.3,22.2,40.4,16.0,0.0,0,0,0,0,0,0,43%,33%,96%
JULY 2004,30.5,37.3,23.7,42.4,19.2,0.0,0,0,0,0,0,0,42%,45%,87%
AUGUST 2004,28.7,36.9,20.6,44.6,16.8,0.0,0,0,0,0,0,0,53%,47%,93%
SEPTEMBER 2004,23.9,31.8,16.0,40.8,10.4,0.0,0,0,0,0,0,0,33%,33%,93%
OCTOBER 2004,17.6,25.2,9.9,34.2,3.0,0.0,0,0,0,0,0,0,39%,37%,83%
NOVEMBER 2004,13.6,18.9,8.3,29.4,1.4,0.1,0,1,0,0,0,0,27%,25%,66%
DECEMBER 2004,4.6,8.9,0.2,17.8,-1.8,0.0,0,0,0,0,0,12,32%,32%,64%
JANUARY 2005,5.8,9.3,2.4,17.6,-2.4,29.7,3,6,0,0,1,6,34%,40%,67%
FEBRUARY 2005,4.3,8.4,0.2,24.6,-5.2,4.8,3,4,5,0,1,18,30%,36%,53%
MARCH 2005,13.3,18.0,8.7,27.8,-0.6,1.4,1,3,0,1,0,2,35%,31%,64%
APRIL 2005,19.3,26.2,12.3,36.2,0.6,0.0,0,0,0,1,0,0,47%,43%,96%
MAY 2005,23.3,30.0,16.5,34.8,13.2,0.3,0,1,0,1,0,0,42%,39%,77%
JUNE 2005,30.4,37.2,23.7,46.0,19.0,0.0,0,0,0,1,0,0,43%,42%,93%
JULY 2005,33.0,41.2,24.8,44.8,22.0,0.0,0,0,0,0,0,0,19%,23%,87%
AUGUST 2005,28.7,35.3,22.1,41.6,14.8,0.0,0,0,0,0,0,0,27%,26%,70%
SEPTEMBER 2005,25.8,34.1,17.4,40.4,12.4,0.0,0,0,0,0,0,0,45%,43%,96%
OCTOBER 2005,17.8,25.3,10.2,36.6,3.6,0.0,0,0,0,0,0,0,44%,45%,96%
NOVEMBER 2005,11.8,18.3,5.4,25.6,-1.0,6.9,2,2,0,0,0,3,47%,43%,80%
DECEMBER 2005,8.6,14.0,3.2,24.8,-8.0,1.0,1,1,0,0,0,9,42%,34%,87%
JANUARY 2006,0.0,4.1,-4.1,17.0,-12.2,11.2,4,7,9,0,2,29,44%,48%,51%
FEBRUARY 2006,12.0,17.9,6.1,27.6,-4.2,8.4,3,4,1,1,0,1,41%,45%,67%
MARCH 2006,13.5,18.7,8.3,30.6,2.6,6.0,1,1,0,0,0,0,47%,44%,90%
APRIL 2006,20.0,26.7,13.3,39.2,6.2,0.0,0,0,0,0,0,0,40%,38%,83%
MAY 2006,25.5,32.5,18.4,39.8,14.0,0.0,0,0,0,0,0,0,42%,37%,87%
JUNE 2006,31.4,38.4,24.5,42.0,17.8,0.0,0,0,0,0,0,0,33%,37%,63%
JULY 2006,30.6,37.7,23.5,41.0,18.2,0.1,0,1,0,0,0,0,47%,45%,96%
AUGUST 2006,29.8,38.0,21.5,41.4,11.8,0.0,0,0,0,0,0,0,47%,48%,96%
SEPTEMBER 2006,23.1,30.7,15.5,38.0,9.2,0.0,0,0,0,0,0,0,42%,38%,93%
OCTOBER 2006,21.8,29.2,14.5,36.6,10.6,0.2,0,1,0,0,0,0,44%,40%,90%
NOVEMBER 2006,12.7,18.9,6.5,34.2,-2.6,0.3,0,1,0,0,0,2,35%,30%,73%
DECEMBER 2006,5.1,9.3,1.0,18.4,-5.4,13.6,3,5,1,0,0,14,60%,56%,25%
JANUARY 2007,8.1,14.0,2.1,26.6,-11.0,6.2,3,4,0,0,0,11,96%,89%,83%
FEBRUARY 2007,8.4,13.6,3.1,26.0,-4.4,56.5,8,9,4,0,3,5,91%,77%,89%
MARCH 2007,10.2,15.3,5.1,29.6,-4.0,74.1,12,13,0,1,1,4,92%,87%,70%
APRIL 2007,20.1,26.9,13.4,37.6,5.8,7.3,3,4,0,4,0,0,92%,90%,76%
MAY 2007,24.5,32.3,16.8,39.6,8.6,1.0,0,3,0,1,0,0,100%,95%,93%
JUNE 2007,29.6,37.3,21.9,42.6,17.4,2.0,1,1,0,0,0,0,100%,96%,90%
JULY 2007,30.6,38.2,23.0,40.6,16.8,0.0,0,0,0,0,0,0,96%,100%,100%
AUGUST 2007,29.0,37.7,20.3,42.6,16.4,0.0,0,0,0,0,0,0,96%,96%,93%
