Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,1.2,-2.8,5.3,19.2,-9.8,15.5,3,7,4,0,3,15,2%,5%,54%
FEBRUARY 2000,5.4,7.4,3.5,17.8,-7.0,20.5,6,8,1,0,1,13,9%,12%,48%
MARCH 2000,8.8,17.1,0.5,27.2,-3.1,13.4,2,6,2,0,0,3,13%,5%,54%
APRIL 2000,20.9,26.2,15.5,33.6,8.0,4.3,2,4,0,0,0,0,7%,5%,73%
MAY 2000,24.3,31.4,17.2,38.0,13.2,0.0,0,0,0,0,0,0,35%,26%,90%
JUNE 2000,24.9,32.0,17.8,38.6,2.5,4.0,1,1,0,0,0,0,33%,28%,76%
JULY 2000,26.8,33.6,20.0,37.2,-3.3,0.0,0,0,0,0,0,1,44%,32%,70%
AUGUST 2000,26.3,33.6,19.1,36.8,3.7,0.0,0,0,0,0,0,0,35%,37%,87%
SEPTEMBER 2000,22.7,29.8,15.7,36.2,11.0,6.3,3,6,0,1,0,0,28%,22%,76%
OCTOBER 2000,14.5,21.2,7.9,27.6,5.2,6.1,1,3,0,1,1,0,29%,32%,77%
NOVEMBER 2000,5.3,11.4,-0.7,22.0,-12.1,25.0,4,6,0,0,2,10,23%,35%,80%
DECEMBER 2000,4.4,10.1,-1.2,16.4,-14.9,17.1,1,2,1,0,5,11,27%,37%,70%
JANUARY 2001,0.0,9.6,-9.5,16.0,-41.6,5.5,1,3,2,0,0,24,11%,26%,77%
FEBRUARY 2001,4.8,11.7,-2.0,18.4,-12.3,0.5,0,2,0,0,2,18,30%,36%,75%
MARCH 2001,10.2,17.1,3.2,34.0,-16.0,18.2,5,5,2,0,0,6,24%,29%,74%
APRIL 2001,18.2,24.1,12.4,32.0,7.4,3.0,1,1,0,0,0,0,27%,20%,66%
MAY 2001,24.3,29.5,19.1,38.0,12.8,3.0,1,1,0,2,0,0,13%,15%,67%
JUNE 2001,26.8,34.1,19.5,41.2,17.0,0.0,0,0,0,0,0,0,43%,30%,83%
JULY 2001,27.7,34.2,21.2,38.6,16.6,0.0,0,0,0,0,0,0,47%,29%,96%
AUGUST 2001,26.9,33.8,20.1,38.8,16.4,0.0,0,0,0,0,0,0,37%,31%,90%
SEPTEMBER 2001,22.9,30.7,15.2,36.4,5.0,0.0,0,0,0,0,0,0,30%,27%,83%
OCTOBER 2001,13.0,19.0,7.1,31.2,1.0,0.2,0,2,0,0,0,0,24%,24%,80%
NOVEMBER 2001,10.2,16.8,3.6,24.6,-15.7,11.6,2,4,1,1,2,3,28%,40%,66%
DECEMBER 2001,4.6,9.6,-0.4,19.2,-11.5,25.5,2,5,3,0,4,12,21%,29%,67%
JANUARY 2002,3.7,8.6,-1.2,20.0,-10.0,10.0,3,3,2,0,1,21,32%,39%,67%
FEBRUARY 2002,5.8,11.3,0.3,22.4,-5.2,5.9,2,4,2,0,1,16,34%,39%,71%
MARCH 2002,11.4,18.2,4.5,30.0,-3.4,26.6,5,7,1,2,0,7,45%,42%,64%
APRIL 2002,14.7,19.3,10.1,31.8,4.0,21.5,6,10,0,2,2,0,43%,42%,53%
MAY 2002,19.1,24.9,13.4,38.0,9.2,31.0,4,8,0,2,0,0,35%,37%,70%
JUNE 2002,26.6,33.6,19.6,39.5,15.6,0.0,0,0,0,1,0,0,45%,40%,93%
JULY 2002,26.1,33.2,19.0,39.4,-0.2,14.0,1,1,0,1,0,1,24%,31%,90%
AUGUST 2002,27.7,35.1,20.3,40.6,13.0,0.0,0,0,0,0,0,0,53%,40%,93%
SEPTEMBER 2002,23.2,30.9,15.4,36.2,-30.5,0.0,0,0,0,0,0,1,27%,32%,80%
OCTOBER 2002,18.4,25.4,11.3,34.2,5.0,0.0,0,0,0,0,0,0,31%,32%,87%
NOVEMBER 2002,10.5,15.5,5.5,30.0,-35.0,0.1,0,1,0,0,4,4,20%,13%,76%
DECEMBER 2002,-0.6,4.0,-5.3,15.4,-12.8,8.3,3,5,6,1,5,24,10%,3%,61%
JANUARY 2003,0.1,6.0,-5.9,15.6,-16.8,19.0,2,2,5,0,6,20,16%,13%,83%
FEBRUARY 2003,3.8,9.2,-1.5,17.6,-10.9,23.3,5,10,4,0,2,10,11%,7%,53%
MARCH 2003,-,10.6,-,25.0,-,10.7,3,6,2,1,1,4,3%,-,70%
APRIL 2003,4.6,4.2,5.0,33.4,-1.0,33.7,7,12,2,2,1,2,2%,2%,50%
MAY 2003,16.4,22.9,9.9,30.8,0.5,25.1,7,10,0,4,0,0,5%,8%,48%
JUNE 2003,-,-,-,-,-,0.0,0,0,0,1,0,0,-,-,80%
JULY 2003,29.1,35.4,22.8,40.6,18.4,0.0,0,0,0,0,0,0,3%,3%,93%
AUGUST 2003,-,-,18.6,-,16.6,0.0,0,0,0,0,0,0,-,2%,90%
SEPTEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,90%
OCTOBER 2003,-,-,-,-,-,0.4,0,1,0,1,0,0,-,-,83%
NOVEMBER 2003,-,-,-,-,-,28.6,5,5,1,1,1,4,-,-,83%
DECEMBER 2003,-,-,-,-,-,5.0,2,2,4,0,4,12,-,-,70%
JANUARY 2004,-,-,-,-,-,30.9,7,10,1,0,2,7,-,-,64%
FEBRUARY 2004,-,-,-,-,-,5.2,1,5,0,0,2,3,-,-,72%
MARCH 2004,-,-,-,-,-,26.3,6,8,3,0,0,3,-,-,64%
APRIL 2004,-,-,-,-,-,929.5,6,8,0,0,0,0,-,-,66%
MAY 2004,-,-,-,-,-,14.6,2,3,0,5,0,0,-,-,80%
JUNE 2004,26.9,33.8,19.9,36.8,14.4,0.0,0,0,0,0,0,0,33%,32%,100%
JULY 2004,27.7,33.5,21.8,38.4,17.6,0.0,0,0,0,0,0,0,40%,39%,83%
AUGUST 2004,26.7,33.8,19.6,42.4,17.6,0.0,0,0,0,0,0,0,50%,44%,93%
SEPTEMBER 2004,21.9,29.3,14.6,36.8,8.1,0.0,0,0,0,0,0,0,43%,43%,86%
OCTOBER 2004,15.1,22.1,8.0,31.4,2.0,0.0,0,0,0,0,0,0,37%,37%,83%
NOVEMBER 2004,10.9,16.3,5.5,26.0,-1.6,2.4,1,1,0,0,1,2,30%,32%,66%
DECEMBER 2004,3.7,8.0,-0.6,13.8,-4.0,2.3,1,2,1,0,0,18,35%,27%,58%
JANUARY 2005,3.4,7.6,-0.7,12.2,-4.2,7.9,1,3,0,0,1,20,34%,37%,77%
FEBRUARY 2005,3.4,8.4,-1.7,18.2,-9.0,1.1,0,2,3,0,2,18,30%,38%,50%
MARCH 2005,10.3,15.1,5.6,25.8,-5.2,23.2,3,4,0,1,1,2,31%,34%,54%
APRIL 2005,17.0,23.0,11.1,31.4,0.2,3.0,1,1,0,0,0,0,43%,37%,76%
MAY 2005,19.3,24.3,14.2,30.0,10.6,28.4,6,8,0,6,0,0,40%,35%,54%
JUNE 2005,26.1,32.4,19.8,40.8,15.0,8.0,2,2,0,4,0,0,43%,42%,76%
JULY 2005,28.7,35.4,22.0,39.2,21.0,0.0,0,0,0,0,0,0,40%,39%,90%
AUGUST 2005,26.1,31.8,20.3,37.0,10.9,5.3,1,1,0,0,0,0,37%,31%,74%
SEPTEMBER 2005,23.5,30.5,16.5,36.0,11.6,0.0,0,0,0,0,0,0,47%,47%,93%
OCTOBER 2005,16.3,23.3,9.3,31.4,1.6,0.0,0,0,0,0,0,0,48%,45%,96%
NOVEMBER 2005,9.3,14.5,4.0,20.8,-2.6,9.0,2,2,0,0,0,4,45%,48%,76%
DECEMBER 2005,7.1,12.2,2.1,21.0,-8.2,0.4,0,1,0,0,0,11,45%,45%,93%
JANUARY 2006,-0.6,3.5,-4.6,12.6,-11.0,11.3,3,4,6,0,6,29,45%,45%,74%
FEBRUARY 2006,7.9,12.7,3.1,20.4,-3.8,4.4,2,4,2,1,1,6,43%,43%,67%
MARCH 2006,11.0,16.0,5.9,25.6,1.2,2.7,1,2,0,0,1,0,45%,45%,80%
APRIL 2006,17.6,23.5,11.8,33.6,4.8,1.1,1,2,0,1,0,0,37%,42%,83%
MAY 2006,23.5,29.3,17.6,35.8,14.4,0.0,0,0,0,1,0,0,47%,44%,90%
JUNE 2006,28.4,34.9,21.9,37.2,16.2,0.0,0,0,0,0,0,0,40%,37%,86%
JULY 2006,28.5,34.8,22.1,38.8,19.0,2.0,1,1,0,0,0,0,52%,47%,96%
AUGUST 2006,27.4,34.8,20.1,37.2,12.8,0.0,0,0,0,0,0,0,44%,45%,96%
SEPTEMBER 2006,21.2,28.1,14.3,35.0,8.6,0.0,0,0,0,0,0,0,45%,47%,100%
OCTOBER 2006,19.8,26.5,13.2,33.2,9.6,0.0,0,0,0,0,0,0,50%,47%,90%
NOVEMBER 2006,10.6,16.0,5.2,28.6,-2.4,3.6,2,3,2,0,2,7,32%,38%,66%
DECEMBER 2006,3.1,6.8,-0.6,12.2,-8.2,43.1,4,7,7,0,4,16,73%,68%,35%
JANUARY 2007,3.2,8.1,-1.7,20.0,-9.6,15.3,2,3,5,0,1,24,100%,98%,83%
FEBRUARY 2007,6.0,10.4,1.7,18.2,-9.8,44.2,6,9,6,1,3,6,98%,88%,96%
MARCH 2007,8.0,12.3,3.6,23.8,-8.2,111.6,12,16,4,0,9,4,92%,90%,100%
APRIL 2007,17.6,23.4,11.8,32.4,3.4,11.5,1,7,0,4,0,0,95%,100%,96%
MAY 2007,21.4,28.1,14.7,34.8,-3.3,24.1,4,5,0,6,0,1,96%,96%,96%
JUNE 2007,26.0,33.1,18.9,37.6,11.2,8.1,3,4,0,3,0,0,100%,100%,86%
JULY 2007,27.8,34.5,21.1,36.4,16.6,0.0,0,0,0,0,0,0,98%,100%,96%
AUGUST 2007,26.1,33.8,18.4,37.8,13.4,0.0,0,0,0,0,0,0,95%,90%,83%
SEPTEMBER 2007,21.4,29.1,13.7,34.6,7.4,6.0,1,1,0,0,0,0,100%,98%,96%
OCTOBER 2007,13.8,21.6,6.0,31.0,2.5,0.0,0,0,0,0,0,0,100%,100%,96%
NOVEMBER 2007,11.8,18.2,5.5,25.8,0.0,12.2,2,3,1,1,4,1,100%,93%,90%
DECEMBER 2007,3.5,7.2,-0.3,16.8,-8.0,22.0,5,6,6,2,12,15,93%,96%,83%
JANUARY 2008,-6.9,-1.9,-12.0,8.8,-21.0,24.6,4,10,9,0,8,30,100%,95%,96%
FEBRUARY 2008,1.1,6.3,-4.1,19.6,-13.6,23.0,3,9,7,0,10,23,100%,89%,93%
MARCH 2008,14.6,22.0,7.2,30.0,0.8,4.0,2,2,1,0,0,0,100%,100%,96%
APRIL 2008,17.5,24.4,10.6,34.0,5.4,22.4,3,4,0,3,0,0,100%,90%,100%
MAY 2008,23.0,29.9,16.1,36.0,10.3,22.2,5,11,0,7,0,0,100%,97%,100%
JUNE 2008,26.8,33.6,20.1,40.6,17.6,0.0,0,0,0,1,0,0,100%,100%,96%
JULY 2008,28.4,35.5,21.4,39.2,17.8,0.0,0,0,0,0,0,0,100%,100%,93%
AUGUST 2008,26.8,34.3,19.2,39.4,14.4,0.0,0,0,0,0,0,0,90%,95%,80%
SEPTEMBER 2008,22.3,29.9,14.7,34.0,9.8,0.0,0,0,0,1,0,0,100%,96%,93%
OCTOBER 2008,16.0,22.5,9.6,31.6,1.0,0.6,0,1,0,0,0,0,100%,96%,96%
NOVEMBER 2008,7.9,13.6,2.2,20.5,-5.4,10.2,3,6,0,0,3,10,100%,93%,90%
DECEMBER 2008,4.5,8.6,0.4,19.8,-5.6,11.3,3,5,4,0,4,10,84%,69%,64%
JANUARY 2009,3.4,8.2,-1.5,16.6,-8.5,27.5,4,8,8,0,4,25,98%,96%,87%
FEBRUARY 2009,7.5,12.9,2.1,19.2,-4.6,29.6,5,9,5,0,2,6,100%,89%,92%
MARCH 2009,11.8,17.5,6.2,27.0,0.8,72.2,7,11,1,5,1,0,96%,95%,93%
APRIL 2009,11.7,16.3,7.2,27.0,0.8,68.8,13,16,2,3,3,0,100%,92%,86%
MAY 2009,21.0,27.0,15.0,35.4,9.5,24.5,7,13,0,14,0,0,95%,92%,83%
JUNE 2009,24.5,31.6,17.4,36.2,11.0,0.1,0,1,0,0,0,0,100%,98%,86%
JULY 2009,27.6,35.2,20.0,37.6,14.6,4.2,3,3,0,1,0,0,94%,83%,70%
AUGUST 2009,26.6,33.2,20.0,39.0,14.6,0.1,0,1,0,2,0,0,100%,98%,100%
SEPTEMBER 2009,21.4,28.9,13.8,36.0,8.6,21.1,2,3,0,3,0,0,98%,95%,96%
OCTOBER 2009,15.0,23.0,7.1,27.6,2.4,0.0,0,0,0,0,0,0,98%,96%,90%
NOVEMBER 2009,9.8,15.9,3.6,27.7,-2.8,12.3,5,8,0,0,0,6,96%,100%,96%
DECEMBER 2009,6.2,11.4,1.0,18.0,-4.6,14.6,4,10,3,0,7,9,100%,83%,83%
JANUARY 2010,6.2,11.7,0.7,19.4,-7.2,10.1,4,10,4,0,4,12,100%,90%,87%
FEBRUARY 2010,5.7,10.8,0.6,19.3,-10.6,18.6,7,10,6,1,6,10,95%,88%,85%
MARCH 2010,11.8,17.6,6.0,31.0,-1.6,35.4,5,10,3,2,1,1,95%,84%,83%
APRIL 2010,17.4,23.6,11.2,30.8,3.7,20.3,4,7,0,4,0,0,97%,92%,93%
MAY 2010,22.0,28.9,15.1,37.4,9.4,21.6,5,11,0,8,0,0,95%,83%,58%
JUNE 2010,27.3,35.3,19.3,40.2,14.5,3.0,2,2,0,1,0,0,90%,90%,70%
JULY 2010,28.6,36.3,20.9,43.4,16.2,0.0,0,0,0,0,0,0,100%,90%,67%
AUGUST 2010,26.4,34.5,18.2,39.9,12.2,0.0,0,0,0,0,0,0,98%,100%,93%
SEPTEMBER 2010,21.3,29.5,13.1,36.6,7.3,0.5,0,1,0,1,0,0,100%,98%,96%
OCTOBER 2010,19.4,27.1,11.6,35.6,5.0,0.1,0,1,0,0,0,0,100%,100%,100%
