Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FEBRUARY 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH 2000,9.7,9.7,9.7,9.7,9.7,-,-,-,0,0,0,0,2%,2%,-
APRIL 2000,15.8,15.8,15.8,15.8,15.8,-,-,-,0,0,0,0,2%,2%,-
MAY 2000,25.8,32.4,19.1,36.6,16.4,0.0,0,0,0,0,0,0,24%,18%,29%
JUNE 2000,28.1,36.8,19.5,39.6,13.4,0.0,0,0,0,0,0,0,63%,48%,56%
JULY 2000,28.3,35.8,20.7,39.5,15.4,0.0,0,0,0,0,0,0,66%,50%,74%
AUGUST 2000,27.1,35.9,18.4,39.7,15.0,0.0,0,0,0,0,0,0,63%,47%,90%
SEPTEMBER 2000,25.0,33.9,16.0,36.4,12.2,0.0,0,0,0,0,0,0,35%,25%,70%
OCTOBER 2000,16.0,24.5,7.6,29.8,4.4,1.3,1,3,0,0,0,0,27%,26%,83%
NOVEMBER 2000,6.5,14.2,-1.1,21.6,-9.6,24.4,5,7,0,1,1,10,30%,32%,63%
DECEMBER 2000,4.8,11.6,-2.0,16.8,-10.9,7.2,3,4,0,0,1,21,29%,32%,77%
JANUARY 2001,2.1,11.0,-6.9,15.0,-36.9,0.3,0,1,1,0,0,28,13%,16%,77%
FEBRUARY 2001,6.1,13.4,-1.3,19.4,-6.0,956.0,1,2,0,0,0,21,27%,21%,71%
MARCH 2001,8.8,21.6,-3.9,26.4,-80.8,13.3,3,4,0,0,0,5,15%,18%,38%
APRIL 2001,17.7,25.3,10.2,29.6,7.0,0.0,0,0,0,0,0,0,17%,17%,66%
MAY 2001,25.9,30.3,21.4,36.0,10.4,1.4,1,2,1,2,0,0,19%,13%,54%
JUNE 2001,27.2,35.8,18.7,40.6,14.0,0.0,0,0,0,1,0,0,72%,55%,80%
JULY 2001,29.9,38.2,21.7,43.0,17.0,0.0,0,0,0,0,0,0,87%,66%,83%
AUGUST 2001,27.9,36.5,19.3,39.2,15.8,0.0,0,0,0,0,0,0,50%,45%,100%
SEPTEMBER 2001,25.0,33.2,16.7,36.2,12.0,0.0,0,0,0,0,0,0,35%,28%,93%
OCTOBER 2001,17.6,25.3,9.8,29.8,7.0,0.0,0,0,0,0,0,0,29%,24%,90%
NOVEMBER 2001,8.5,16.5,0.4,24.6,-4.8,2.6,2,3,0,0,0,8,32%,25%,76%
DECEMBER 2001,5.5,12.5,-1.6,16.2,-8.5,21.8,7,9,0,0,10,12,21%,24%,45%
JANUARY 2002,3.9,9.9,-2.1,20.0,-6.2,16.6,3,6,1,0,1,20,29%,27%,67%
FEBRUARY 2002,6.6,14.0,-0.8,18.6,-7.0,1.8,1,3,1,0,1,18,43%,43%,78%
MARCH 2002,10.2,18.6,1.8,24.2,-2.9,20.2,2,2,0,2,0,11,35%,34%,77%
APRIL 2002,15.7,21.5,9.9,30.2,3.6,31.6,6,6,0,3,1,0,37%,37%,56%
MAY 2002,21.7,29.2,14.2,35.4,9.2,0.2,0,1,0,1,0,0,39%,23%,80%
JUNE 2002,27.4,34.6,20.1,38.2,16.4,0.0,0,0,0,0,0,0,83%,48%,90%
JULY 2002,29.1,36.9,21.2,40.4,13.4,0.0,0,0,0,0,0,0,74%,69%,90%
AUGUST 2002,29.4,38.0,20.7,44.0,18.8,0.0,0,0,0,0,0,0,76%,61%,87%
SEPTEMBER 2002,25.1,34.2,15.9,38.4,11.4,0.0,0,0,0,0,0,0,30%,35%,90%
OCTOBER 2002,19.4,28.4,10.5,41.2,3.6,0.0,0,0,0,0,0,0,34%,34%,87%
NOVEMBER 2002,10.4,15.3,5.6,23.2,-1.6,12.5,2,5,0,0,0,4,13%,15%,83%
DECEMBER 2002,5.8,12.8,-1.3,19.0,-6.4,3.2,1,2,0,0,0,22,16%,8%,77%
JANUARY 2003,3.8,9.6,-1.9,30.0,-6.6,18.0,3,3,2,0,0,25,13%,10%,80%
FEBRUARY 2003,5.4,13.7,-2.8,21.4,-3.6,2.1,1,2,0,1,0,8,11%,7%,75%
MARCH 2003,-,-,-,-,-,10.3,4,6,0,0,0,4,-,-,74%
APRIL 2003,-,-,18.0,-,5.4,18.8,4,5,0,0,0,0,-,2%,73%
MAY 2003,-,24.2,-,31.6,-,0.0,0,0,0,0,0,0,2%,-,70%
JUNE 2003,27.6,32.6,22.7,38.8,14.6,0.0,0,0,0,0,0,0,2%,3%,76%
JULY 2003,32.4,40.5,24.3,41.4,21.4,0.0,0,0,0,0,0,0,6%,29%,93%
AUGUST 2003,26.9,34.4,19.3,39.0,0.8,0.0,0,0,0,0,0,0,3%,9%,93%
SEPTEMBER 2003,-,-,18.2,-,11.4,0.0,0,0,0,0,0,0,-,3%,86%
OCTOBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,77%
NOVEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,4,-,-,83%
DECEMBER 2003,-,-,-,-,-,68.4,4,4,0,0,0,12,-,-,67%
JANUARY 2004,-,-,-,-,-,32.8,3,5,0,0,4,7,-,-,67%
FEBRUARY 2004,-,-,-,-,-,15.3,3,3,0,0,0,2,-,-,65%
MARCH 2004,-,-,-,-,-,0.3,0,1,0,0,0,0,-,-,83%
APRIL 2004,-,-,-,-,-,31.1,4,4,0,0,0,0,-,-,80%
MAY 2004,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,93%
JUNE 2004,28.4,35.2,21.6,38.8,18.6,0.0,0,0,0,0,0,0,72%,53%,100%
JULY 2004,28.4,35.8,20.9,38.8,17.4,0.0,0,0,0,0,0,0,84%,66%,83%
AUGUST 2004,29.1,37.8,20.4,40.4,2.9,0.0,0,0,0,0,0,0,90%,68%,83%
SEPTEMBER 2004,23.3,31.5,15.2,35.0,8.6,0.0,0,0,0,0,0,0,47%,42%,83%
