Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,-2.1,1.7,-6.0,14.6,-14.4,110.9,4,9,7,0,0,25,18%,11%,32%
FEBRUARY 2000,-1.1,4.6,-6.8,11.2,-15.0,19.8,3,4,2,0,1,28,26%,28%,62%
MARCH 2000,3.1,9.1,-3.0,15.0,-9.2,21.5,4,6,2,2,0,21,23%,23%,58%
APRIL 2000,12.9,19.4,6.5,23.2,-0.4,33.3,5,6,1,4,0,1,20%,20%,66%
MAY 2000,15.6,23.7,7.4,37.8,3.4,5.0,2,2,0,2,0,0,31%,26%,83%
JUNE 2000,20.4,29.7,11.2,36.0,0.9,0.6,0,1,0,2,0,0,43%,37%,80%
JULY 2000,23.9,32.3,15.4,36.0,12.6,2.4,1,2,0,4,0,0,35%,24%,70%
AUGUST 2000,23.9,31.9,15.8,36.0,12.2,2.0,1,1,0,0,0,0,50%,37%,74%
SEPTEMBER 2000,18.4,26.7,10.1,33.2,8.0,10.4,3,3,0,3,0,0,27%,22%,66%
OCTOBER 2000,10.6,16.8,4.4,22.8,-1.3,285.8,5,6,0,1,0,1,29%,29%,64%
NOVEMBER 2000,3.7,9.2,-1.7,13.2,-15.8,22.6,5,7,1,0,5,16,32%,37%,63%
DECEMBER 2000,0.8,4.9,-3.3,9.2,-9.0,13.8,7,9,8,0,6,23,34%,34%,48%
JANUARY 2001,-0.9,3.8,-5.5,9.6,-14.2,2.3,1,4,5,0,1,30,32%,27%,70%
FEBRUARY 2001,1.2,6.8,-4.3,15.2,-21.7,4.0,1,4,6,0,1,27,39%,36%,57%
MARCH 2001,7.7,14.9,0.6,22.0,-5.0,18.3,3,5,3,1,0,14,29%,31%,61%
APRIL 2001,11.8,18.6,4.9,24.8,-3.9,13.8,4,6,0,7,0,1,32%,32%,70%
MAY 2001,8.3,26.5,-9.9,29.2,-82.9,5.5,1,2,0,2,0,1,8%,10%,54%
JUNE 2001,21.0,29.6,12.4,37.2,6.4,9.0,1,1,0,1,0,0,50%,40%,80%
JULY 2001,22.8,30.4,15.2,35.0,10.0,17.6,3,4,0,3,0,0,56%,31%,80%
AUGUST 2001,23.0,31.6,14.4,36.0,8.2,0.2,0,1,0,1,0,0,40%,32%,87%
SEPTEMBER 2001,19.1,27.6,10.7,32.2,5.6,0.8,0,1,0,1,0,0,37%,40%,96%
OCTOBER 2001,11.3,18.0,4.6,25.2,-2.0,12.8,3,7,0,3,0,3,31%,31%,70%
NOVEMBER 2001,3.2,9.4,-2.9,20.2,-15.9,7.0,2,5,2,0,1,14,27%,38%,70%
DECEMBER 2001,3.7,7.6,-0.3,12.8,-10.0,5.5,2,5,3,1,3,15,37%,45%,67%
JANUARY 2002,-2.8,1.6,-7.1,10.6,-16.0,15.5,5,8,5,0,5,26,37%,39%,58%
FEBRUARY 2002,0.9,6.3,-4.5,12.0,-10.6,3.3,1,4,2,0,0,25,43%,43%,75%
MARCH 2002,6.2,12.8,-0.3,20.0,-7.6,15.1,4,7,0,1,0,15,44%,45%,58%
APRIL 2002,9.8,14.6,5.0,24.6,0.4,32.0,8,12,2,4,0,0,40%,43%,50%
MAY 2002,14.0,21.2,6.8,29.4,2.6,16.3,3,6,0,3,2,0,32%,32%,67%
JUNE 2002,19.2,27.2,11.2,33.6,5.0,1.0,1,1,0,1,0,0,45%,43%,80%
JULY 2002,22.8,30.5,15.2,35.0,10.8,28.2,3,4,0,7,0,0,55%,52%,74%
AUGUST 2002,23.0,31.5,14.5,35.2,10.6,0.1,0,1,0,1,0,0,56%,45%,80%
SEPTEMBER 2002,20.6,30.0,11.1,33.0,6.0,0.0,0,0,0,1,0,0,33%,30%,80%
OCTOBER 2002,15.2,23.3,7.1,28.8,0.0,10.6,2,5,0,3,0,1,27%,29%,58%
NOVEMBER 2002,6.1,11.4,0.9,18.2,-4.8,7.2,3,3,0,0,0,14,30%,28%,60%
DECEMBER 2002,-1.3,3.4,-5.9,11.0,-14.4,15.0,4,6,5,0,1,26,31%,29%,45%
JANUARY 2003,0.2,4.6,-4.2,13.0,-11.6,3.2,1,2,2,0,1,27,31%,40%,74%
FEBRUARY 2003,-0.1,4.7,-4.8,9.8,-11.8,12.2,4,11,8,0,0,20,20%,25%,28%
MARCH 2003,4.3,10.1,-1.6,16.0,-10.8,29.6,5,10,4,1,1,19,19%,21%,51%
APRIL 2003,9.4,13.4,5.4,23.8,-3.6,40.7,9,11,0,7,0,6,7%,13%,40%
MAY 2003,13.7,18.7,8.6,27.6,1.6,52.9,7,9,0,7,0,0,21%,21%,58%
JUNE 2003,19.7,28.0,11.3,33.0,7.8,0.4,0,2,0,4,0,0,52%,45%,83%
JULY 2003,23.9,32.2,15.5,37.6,12.4,0.0,0,0,0,1,0,0,79%,47%,87%
AUGUST 2003,23.6,32.4,14.9,37.4,11.8,2.2,1,3,0,4,0,0,32%,27%,83%
SEPTEMBER 2003,18.7,27.2,10.1,33.2,5.4,0.0,0,0,0,1,0,0,28%,25%,73%
OCTOBER 2003,14.5,20.8,8.3,26.2,3.8,1.5,1,3,0,0,0,0,13%,18%,45%
NOVEMBER 2003,4.7,10.0,-0.5,19.0,-5.6,12.5,4,5,0,0,0,16,28%,28%,46%
DECEMBER 2003,0.5,5.2,-4.2,13.2,-12.6,3.5,2,8,5,0,2,20,71%,73%,41%
JANUARY 2004,0.5,5.1,-4.1,8.8,-11.6,12.7,2,5,6,1,2,26,97%,76%,48%
FEBRUARY 2004,2.2,7.6,-3.3,16.8,-10.6,4.3,1,3,3,2,0,25,90%,86%,68%
MARCH 2004,8.5,16.1,0.9,23.4,-8.6,3.0,2,2,5,0,0,13,81%,85%,67%
APRIL 2004,6.9,12.0,1.8,22.2,-3.8,30.2,6,7,0,2,1,5,12%,16%,70%
MAY 2004,-,-,-,-,-,39.6,10,13,0,8,2,0,-,-,48%
JUNE 2004,20.4,29.2,11.6,33.6,6.0,18.0,2,2,0,6,0,0,73%,66%,86%
JULY 2004,22.1,30.6,13.6,35.0,9.4,0.0,0,0,0,10,0,0,93%,95%,64%
AUGUST 2004,23.8,32.8,14.7,35.4,10.6,0.0,0,0,0,0,0,0,93%,89%,93%
SEPTEMBER 2004,18.9,27.8,10.1,33.8,5.2,0.0,0,0,0,0,0,0,93%,92%,90%
OCTOBER 2004,13.4,21.7,5.1,26.8,-1.4,0.0,0,0,0,1,0,1,90%,87%,83%
NOVEMBER 2004,6.5,11.5,1.6,18.2,-7.6,2.2,1,2,1,2,1,10,83%,73%,46%
DECEMBER 2004,-1.0,4.3,-6.2,9.4,-12.8,0.3,0,1,7,0,0,30,85%,68%,51%
JANUARY 2005,-4.0,1.8,-9.8,10.4,-20.6,12.1,3,4,3,0,1,31,40%,42%,54%
FEBRUARY 2005,-2.7,1.8,-7.2,9.6,-17.6,1.1,1,2,4,0,0,25,39%,39%,57%
MARCH 2005,4.9,10.3,-0.5,19.4,-6.2,0.0,0,0,0,0,0,19,32%,34%,67%
APRIL 2005,11.4,18.4,4.4,29.4,-6.4,0.0,0,0,0,0,0,5,43%,40%,73%
MAY 2005,14.2,20.1,8.3,25.0,0.6,44.2,7,9,0,8,0,0,34%,31%,41%
JUNE 2005,20.0,27.9,12.1,34.6,9.0,0.0,0,0,0,2,0,0,48%,37%,83%
JULY 2005,23.6,31.1,16.0,37.6,12.6,0.6,0,1,0,2,0,0,23%,23%,83%
AUGUST 2005,22.9,31.1,14.8,36.8,10.6,0.0,0,0,0,1,0,0,48%,34%,77%
SEPTEMBER 2005,19.0,27.9,10.2,32.0,6.6,0.0,0,0,0,0,0,0,47%,45%,93%
OCTOBER 2005,14.0,22.1,5.8,27.2,-3.6,1.1,1,2,0,3,0,3,44%,42%,77%
NOVEMBER 2005,5.7,11.3,0.0,22.0,-5.6,24.2,3,5,0,2,1,15,43%,45%,66%
DECEMBER 2005,3.4,8.9,-2.2,18.0,-8.8,0.9,0,3,2,0,0,22,42%,39%,70%
