Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,7.8,8.1,7.5,13.0,3.8,0.3,0,1,0,0,0,0,5%,3%,3%
FEBRUARY 2000,7.2,8.2,6.2,14.0,-8.4,0.0,0,0,0,0,0,1,12%,9%,10%
MARCH 2000,10.6,11.5,9.6,17.4,1.0,0.4,0,1,0,0,0,0,3%,2%,25%
APRIL 2000,14.8,17.4,12.3,23.6,9.6,3.0,1,1,0,0,0,0,2%,3%,40%
MAY 2000,-,15.7,-,28.5,-,0.6,0,1,0,0,0,0,3%,-,32%
JUNE 2000,-,18.2,-,27.4,-,0.0,0,0,0,0,0,0,2%,-,40%
JULY 2000,-,28.2,-,31.6,-,0.0,0,0,0,0,0,0,5%,-,64%
AUGUST 2000,27.8,25.9,29.6,32.8,-82.0,13.3,2,3,0,0,0,1,3%,2%,51%
SEPTEMBER 2000,-,19.8,-,29.2,-,59.8,4,8,0,2,0,0,3%,-,30%
OCTOBER 2000,15.7,18.8,12.6,23.2,9.8,10.4,3,7,0,0,0,0,2%,2%,45%
NOVEMBER 2000,-,-,-,-,-,24.4,5,6,0,0,0,0,-,-,40%
DECEMBER 2000,-,-,-,-,-,7.0,3,3,0,0,0,0,-,-,58%
JANUARY 2001,8.6,8.6,8.6,13.6,0.2,4.0,2,2,1,0,2,0,2%,2%,41%
FEBRUARY 2001,-,-,-,-,-,7.3,1,3,0,0,1,0,-,-,57%
MARCH 2001,11.7,12.8,10.6,23.4,4.2,18.9,3,7,0,0,3,0,3%,2%,45%
APRIL 2001,-,20.4,-,20.8,-,0.3,0,1,0,0,3,0,2%,-,53%
MAY 2001,-,20.8,-,24.6,-,10.6,3,3,0,1,0,0,2%,-,6%
JUNE 2001,-,24.8,-,28.8,-,4.5,2,3,0,0,0,0,2%,-,40%
JULY 2001,24.6,26.6,22.7,31.8,19.2,4.5,1,2,0,2,0,0,3%,5%,67%
AUGUST 2001,22.5,23.8,21.2,31.4,20.4,33.9,2,4,0,0,0,0,2%,2%,48%
SEPTEMBER 2001,-,-,-,-,-,120.3,6,6,0,2,0,0,-,-,60%
OCTOBER 2001,-,22.6,-,24.2,-,271.9,10,11,0,0,0,0,2%,-,35%
NOVEMBER 2001,-,-,-,-,-,79.0,8,8,0,1,0,0,-,-,40%
DECEMBER 2001,-,-,7.6,-,2.6,48.6,3,6,0,0,1,0,-,2%,58%
JANUARY 2002,-,-,-,-,-,50.2,7,7,0,0,0,0,-,-,54%
FEBRUARY 2002,-,-,-,-,-,16.3,3,4,0,0,1,0,-,-,64%
MARCH 2002,11.0,11.9,10.1,22.4,3.4,29.6,5,9,0,0,2,0,6%,5%,22%
APRIL 2002,-,11.8,-,16.6,-,33.2,5,8,0,0,0,0,2%,-,40%
MAY 2002,-,-,17.2,-,11.2,4.2,2,4,0,1,0,0,-,2%,32%
JUNE 2002,21.1,22.1,20.0,27.8,16.4,0.2,0,1,0,2,0,0,5%,3%,26%
JULY 2002,-,-,-,-,-,10.9,2,6,0,3,0,0,-,-,70%
AUGUST 2002,-,-,-,-,-,8.9,3,4,0,1,0,0,-,-,64%
SEPTEMBER 2002,25.3,25.2,25.4,28.4,17.0,19.9,5,6,0,1,0,0,5%,2%,43%
OCTOBER 2002,16.7,16.4,17.0,26.6,-21.8,0.5,0,2,0,1,0,1,16%,21%,6%
NOVEMBER 2002,15.8,16.0,15.6,28.2,5.8,89.5,7,8,0,0,0,0,8%,12%,23%
DECEMBER 2002,6.2,7.1,5.3,15.2,-55.0,85.0,6,8,1,0,0,1,6%,5%,12%
JANUARY 2003,-,-,4.4,-,1.8,12.9,2,3,0,0,4,0,-,2%,64%
FEBRUARY 2003,3.3,3.8,2.9,19.0,0.2,12.2,3,4,0,0,1,0,2%,4%,14%
MARCH 2003,-,-,6.3,-,2.6,19.6,4,7,0,0,0,0,-,5%,19%
APRIL 2003,-,-,-,-,-,7.5,3,5,0,0,1,0,-,-,46%
MAY 2003,-,17.2,-,38.2,-,1.1,1,2,0,1,0,0,2%,-,51%
JUNE 2003,-,25.0,-,25.8,-,3.0,1,1,0,1,0,0,2%,-,70%
JULY 2003,-,-,-,-,-,0.5,0,1,0,0,0,0,-,-,93%
AUGUST 2003,-,-,-,-,-,19.4,4,6,0,2,0,0,-,-,58%
SEPTEMBER 2003,-,-,-,-,-,55.4,5,7,0,0,0,0,-,-,50%
OCTOBER 2003,-,22.6,-,24.8,-,34.2,3,4,0,2,0,0,3%,-,61%
NOVEMBER 2003,-,-,-,-,-,76.0,5,5,0,1,0,0,-,-,56%
DECEMBER 2003,-,-,-,-,-,135.0,7,8,0,0,0,0,-,-,54%
JANUARY 2004,-,-,-,-,-,13.1,3,3,0,0,0,0,-,-,70%
FEBRUARY 2004,-,-,-,-,-,11.0,2,2,0,0,1,0,-,-,86%
MARCH 2004,-,-,-,-,-,16.8,3,4,0,0,2,0,-,-,48%
APRIL 2004,-,-,-,-,-,23.5,4,5,0,0,1,0,-,-,56%
MAY 2004,-,-,-,-,-,8.8,2,5,0,1,1,0,-,-,67%
JUNE 2004,23.5,26.1,20.9,30.4,15.4,0.3,0,1,0,2,0,0,32%,28%,66%
JULY 2004,24.4,27.2,21.5,30.0,18.0,9.0,1,1,0,0,0,0,34%,40%,54%
AUGUST 2004,26.4,29.7,23.1,31.0,21.2,5.0,1,1,0,0,0,0,44%,37%,87%
SEPTEMBER 2004,22.5,25.9,19.1,30.2,12.2,24.0,3,3,0,0,0,0,40%,35%,63%
OCTOBER 2004,18.2,22.2,14.1,26.2,10.0,0.2,0,1,0,0,0,0,37%,37%,64%
NOVEMBER 2004,14.5,17.8,11.3,23.2,4.2,0.7,0,2,0,0,0,0,23%,25%,50%
DECEMBER 2004,7.9,11.8,3.9,20.8,0.4,5.3,3,3,0,0,0,0,26%,24%,61%
JANUARY 2005,7.7,11.9,3.5,18.0,1.8,10.0,2,2,0,0,0,0,21%,29%,87%
FEBRUARY 2005,6.3,9.0,3.5,17.6,0.6,35.7,5,7,0,0,0,0,39%,48%,57%
MARCH 2005,9.6,11.8,7.4,21.7,0.8,12.4,3,6,0,0,0,0,34%,35%,41%
APRIL 2005,13.5,16.7,10.3,33.6,2.4,13.6,2,4,0,0,0,0,48%,47%,56%
MAY 2005,18.5,21.2,15.8,25.2,7.2,17.4,4,9,0,2,0,0,37%,40%,38%
JUNE 2005,22.6,25.0,20.1,27.8,18.0,27.0,4,5,0,1,0,0,38%,38%,66%
JULY 2005,26.0,29.3,22.7,31.8,21.0,0.1,0,1,0,1,0,0,11%,21%,70%
AUGUST 2005,25.7,28.7,22.6,31.8,18.4,7.2,2,3,0,1,0,0,21%,23%,45%
SEPTEMBER 2005,23.4,26.2,20.6,28.8,17.6,27.4,4,5,0,0,0,0,47%,47%,66%
OCTOBER 2005,18.6,22.0,15.2,26.8,9.2,77.3,5,9,0,2,0,0,44%,45%,67%
NOVEMBER 2005,13.6,17.1,10.0,21.4,3.2,82.5,7,9,0,1,0,0,45%,47%,60%
DECEMBER 2005,11.9,15.4,8.4,24.2,1.7,4.8,2,4,0,0,0,0,47%,44%,64%
JANUARY 2006,6.4,9.1,3.6,13.0,-0.4,38.0,6,8,0,0,0,3,45%,47%,54%
FEBRUARY 2006,8.2,11.3,5.2,19.5,0.6,1.9,1,4,0,0,3,0,39%,45%,64%
MARCH 2006,11.2,13.9,8.5,25.6,-5.8,38.4,5,6,0,0,3,1,48%,44%,67%
APRIL 2006,14.3,16.5,12.1,25.2,8.8,13.1,4,6,0,2,4,0,40%,38%,43%
MAY 2006,18.1,20.2,16.0,32.4,12.6,7.5,2,6,0,3,0,0,44%,42%,54%
JUNE 2006,25.2,28.1,22.4,29.8,18.2,3.3,1,1,0,0,0,0,35%,35%,66%
JULY 2006,24.8,27.8,21.8,30.2,19.8,22.3,3,5,0,1,0,0,47%,42%,70%
AUGUST 2006,26.4,30.8,22.0,33.0,16.8,0.0,0,0,0,0,0,0,48%,45%,100%
SEPTEMBER 2006,23.1,26.4,19.7,32.2,14.2,119.0,6,6,0,0,0,0,43%,42%,73%
OCTOBER 2006,20.2,23.2,17.1,28.4,13.4,29.6,4,5,0,5,0,0,42%,42%,48%
NOVEMBER 2006,13.7,18.2,9.3,26.4,5.8,59.5,4,6,0,2,0,0,33%,27%,43%
DECEMBER 2006,8.0,11.5,4.6,15.4,0.2,51.2,8,8,0,0,0,0,65%,60%,22%
JANUARY 2007,7.8,12.7,3.0,18.2,-0.6,72.9,8,9,0,0,1,2,90%,93%,90%
FEBRUARY 2007,8.3,11.2,5.4,15.4,0.6,117.0,11,12,1,1,1,0,93%,95%,82%
MARCH 2007,8.9,11.7,6.2,14.6,0.6,1038.7,13,14,0,0,2,0,92%,85%,74%
APRIL 2007,12.9,15.4,10.4,31.2,3.2,71.4,11,21,0,2,0,0,88%,83%,90%
MAY 2007,18.8,22.1,15.5,30.2,11.0,26.0,5,7,0,5,1,0,95%,90%,77%
JUNE 2007,23.8,27.0,20.5,31.5,18.2,28.1,5,11,0,9,0,0,92%,93%,56%
JULY 2007,24.6,28.0,21.3,37.8,18.0,39.5,5,8,0,6,0,0,92%,92%,67%
AUGUST 2007,26.7,30.3,23.1,31.8,20.6,2.5,1,3,0,4,0,0,95%,89%,83%
SEPTEMBER 2007,23.9,28.0,19.9,31.4,15.4,157.2,4,8,2,1,0,0,98%,93%,96%
OCTOBER 2007,19.1,23.4,14.9,30.6,11.4,48.3,4,6,0,1,0,0,96%,95%,83%
NOVEMBER 2007,13.9,17.6,10.3,25.4,5.4,198.8,10,13,0,0,0,0,98%,73%,83%
DECEMBER 2007,9.0,12.9,5.1,18.8,1.6,37.7,7,10,0,0,0,0,87%,90%,61%
JANUARY 2008,4.0,7.5,0.6,17.4,-4.2,158.1,11,12,6,0,0,17,98%,92%,80%
FEBRUARY 2008,5.8,8.6,3.0,17.2,-1.0,49.6,6,10,1,1,0,4,93%,93%,79%
MARCH 2008,13.1,17.5,8.8,35.0,4.0,18.9,2,3,0,0,5,0,96%,95%,96%
APRIL 2008,15.4,18.6,12.3,26.0,9.0,6.2,3,7,0,1,3,0,96%,98%,93%
MAY 2008,19.1,21.8,16.4,26.6,12.6,34.7,6,10,0,2,2,0,98%,95%,96%
JUNE 2008,22.7,25.8,19.7,30.6,14.6,29.5,7,11,0,3,0,0,96%,88%,66%
JULY 2008,25.6,28.7,22.5,32.2,18.8,28.5,5,7,0,2,0,0,96%,95%,80%
AUGUST 2008,26.0,30.1,22.0,33.4,19.2,4.4,2,3,0,2,0,0,87%,82%,64%
SEPTEMBER 2008,24.2,27.3,21.1,30.8,16.0,184.3,13,14,0,8,0,0,96%,93%,70%
OCTOBER 2008,19.0,22.0,16.0,28.0,12.6,207.0,11,16,0,1,0,0,92%,90%,90%
NOVEMBER 2008,13.5,17.3,9.7,21.4,6.0,137.6,9,10,0,1,3,0,98%,92%,83%
DECEMBER 2008,9.0,11.9,6.0,16.6,0.6,223.7,10,13,1,1,0,0,74%,74%,48%
JANUARY 2009,7.0,10.1,3.8,15.6,-0.2,94.3,11,14,0,1,1,2,98%,90%,83%
FEBRUARY 2009,9.1,11.5,6.6,19.4,1.6,86.5,8,11,0,1,3,0,98%,82%,100%
MARCH 2009,10.9,14.0,7.8,22.6,3.6,107.2,8,12,0,0,4,0,90%,95%,87%
APRIL 2009,11.2,13.5,8.8,20.0,3.4,73.2,11,15,0,0,0,0,88%,72%,66%
MAY 2009,18.5,21.0,16.1,27.6,13.0,32.6,5,7,0,2,0,0,81%,74%,61%
JUNE 2009,23.4,26.3,20.5,32.4,15.8,14.7,3,9,0,8,0,0,87%,65%,70%
JULY 2009,26.5,29.0,24.1,33.6,19.6,8.3,3,3,0,0,0,0,39%,29%,16%
AUGUST 2009,24.0,26.3,21.7,29.2,17.4,65.0,8,12,0,5,0,0,73%,73%,54%
SEPTEMBER 2009,22.8,25.6,20.0,28.4,14.4,168.8,8,12,0,7,0,0,92%,87%,63%
OCTOBER 2009,19.4,23.1,15.6,25.2,11.0,89.6,4,5,0,5,0,0,76%,73%,54%
NOVEMBER 2009,14.9,18.5,11.4,26.5,5.4,120.4,6,8,0,5,0,0,92%,73%,70%
DECEMBER 2009,10.9,14.5,7.3,22.4,2.6,146.9,8,12,0,0,1,0,87%,68%,58%
JANUARY 2010,10.1,13.2,7.1,22.4,0.0,77.5,7,11,0,0,0,1,93%,67%,38%
FEBRUARY 2010,7.9,10.2,5.6,20.0,0.4,69.2,9,11,0,2,1,0,84%,70%,42%
MARCH 2010,9.8,11.6,8.0,17.0,2.2,40.7,8,13,0,0,7,0,95%,74%,58%
APRIL 2010,13.0,15.2,10.8,17.8,5.8,53.9,8,12,0,1,0,0,82%,65%,36%
MAY 2010,18.9,21.8,15.9,29.5,10.4,1.8,0,6,0,3,2,0,66%,58%,29%
JUNE 2010,25.9,28.7,23.1,31.8,17.0,1.5,1,2,0,2,0,0,45%,38%,23%
JULY 2010,28.0,31.0,24.9,32.6,22.8,8.5,2,2,0,0,0,0,60%,55%,48%
