Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,-1.6,1.5,-4.7,14.6,-20.6,0.0,0,0,0,0,0,17,15%,13%,6%
FEBRUARY 2000,-1.2,3.5,-5.9,9.6,-15.0,0.0,0,0,1,0,0,22,7%,14%,24%
MARCH 2000,1.7,9.0,-5.7,14.6,-13.0,0.0,0,0,0,1,0,20,13%,16%,29%
APRIL 2000,12.3,17.4,7.1,24.4,1.2,5.6,3,4,0,4,0,0,8%,18%,43%
MAY 2000,13.5,21.1,5.9,26.0,1.6,4.0,2,2,0,5,0,0,18%,13%,48%
JUNE 2000,17.5,24.7,10.4,32.4,1.6,0.0,0,0,0,2,0,0,18%,28%,43%
JULY 2000,20.7,29.6,11.8,33.6,9.6,0.0,0,0,0,3,0,0,21%,8%,61%
AUGUST 2000,20.0,28.7,11.3,34.0,5.0,0.0,0,0,0,1,0,0,23%,23%,77%
SEPTEMBER 2000,16.0,24.9,7.1,29.4,3.8,0.0,0,0,0,3,0,0,17%,20%,40%
OCTOBER 2000,9.0,15.9,2.2,21.6,-2.0,704.2,5,7,1,5,1,9,18%,19%,45%
NOVEMBER 2000,2.3,8.3,-3.7,13.0,-6.4,4.0,2,2,0,0,1,23,22%,23%,60%
DECEMBER 2000,-0.1,4.3,-4.5,8.4,-9.8,0.2,0,1,4,0,2,28,24%,23%,67%
JANUARY 2001,-2.8,0.8,-6.5,8.8,-16.6,0.0,0,0,2,0,0,30,13%,13%,61%
FEBRUARY 2001,-1.0,4.9,-7.0,10.0,-11.0,0.0,0,0,1,0,1,27,39%,30%,67%
MARCH 2001,5.0,12.7,-2.8,19.0,-7.2,15.0,4,9,3,0,0,21,24%,24%,58%
APRIL 2001,11.4,18.2,4.5,23.2,-2.2,3.7,1,3,0,4,1,4,23%,25%,40%
MAY 2001,13.9,20.4,7.4,25.6,3.0,5.0,1,1,0,1,0,0,11%,3%,6%
JUNE 2001,18.0,26.1,9.9,34.6,5.8,4.0,2,2,0,1,0,0,23%,18%,50%
JULY 2001,20.6,28.5,12.7,32.2,6.2,0.7,0,2,0,2,0,0,24%,18%,74%
AUGUST 2001,20.4,28.8,12.1,34.6,6.8,13.6,2,3,0,2,0,0,24%,24%,54%
SEPTEMBER 2001,17.2,26.3,8.0,29.4,4.0,0.4,0,1,0,2,0,0,32%,30%,80%
OCTOBER 2001,9.2,16.5,2.0,24.4,-3.2,1.0,0,2,0,1,0,7,31%,24%,64%
NOVEMBER 2001,2.1,8.5,-4.3,17.2,-22.4,15.9,4,5,3,1,0,21,27%,22%,50%
DECEMBER 2001,1.3,6.0,-3.4,11.8,-22.1,1.2,0,3,1,0,3,24,27%,23%,61%
JANUARY 2002,-4.4,1.2,-10.0,16.0,-16.6,0.9,0,4,3,0,2,29,26%,19%,54%
FEBRUARY 2002,-1.3,5.7,-8.2,10.6,-18.8,3.1,2,3,2,0,0,25,36%,36%,71%
MARCH 2002,4.7,11.8,-2.5,17.0,-10.2,6.5,2,5,1,1,1,21,24%,21%,32%
