Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,4.5,4.7,4.3,15.2,-3.2,0.0,0,0,0,0,0,6,8%,11%,0%
FEBRUARY 2000,4.7,6.5,2.8,15.6,-5.0,0.0,0,0,0,0,0,7,12%,7%,13%
MARCH 2000,9.0,11.8,6.3,19.6,-14.5,0.0,0,0,0,0,0,6,16%,11%,19%
APRIL 2000,19.3,24.4,14.2,26.8,5.8,0.0,0,0,0,0,0,0,8%,8%,16%
MAY 2000,25.2,27.1,23.2,33.0,8.2,0.0,0,0,0,0,0,0,19%,6%,12%
JUNE 2000,25.3,32.4,18.2,37.4,14.6,0.0,0,0,0,0,0,0,33%,10%,20%
JULY 2000,27.9,34.8,20.9,36.6,16.8,0.0,0,0,0,0,0,0,56%,31%,54%
AUGUST 2000,26.4,34.3,18.6,36.4,14.2,1.0,1,1,0,1,0,0,42%,24%,48%
SEPTEMBER 2000,22.1,30.1,14.2,34.4,12.0,0.0,0,0,0,0,0,0,15%,13%,40%
OCTOBER 2000,15.9,23.3,8.5,27.0,7.0,2.0,1,1,0,0,0,0,21%,18%,74%
NOVEMBER 2000,9.1,15.4,2.9,40.0,-0.8,10.9,2,3,0,0,2,4,30%,28%,53%
DECEMBER 2000,4.8,9.6,0.0,16.2,-4.0,36.2,6,7,0,0,0,14,27%,29%,48%
JANUARY 2001,3.7,7.0,0.4,15.4,-7.4,9.4,3,4,2,0,0,26,18%,18%,58%
FEBRUARY 2001,5.0,11.7,-1.6,16.0,-2.6,30.4,4,5,2,2,0,22,29%,27%,53%
MARCH 2001,10.6,17.2,4.0,23.0,0.8,21.0,4,4,0,2,0,0,26%,23%,45%
APRIL 2001,16.2,23.1,9.2,35.6,4.0,0.0,0,0,0,0,0,0,20%,23%,53%
MAY 2001,25.3,30.4,20.3,32.6,13.2,0.0,0,0,0,0,0,0,10%,5%,12%
JUNE 2001,23.8,32.6,15.0,36.4,4.5,0.0,0,0,0,0,0,0,57%,20%,46%
JULY 2001,27.7,35.1,20.4,37.4,16.6,0.0,0,0,0,0,0,0,69%,52%,64%
AUGUST 2001,26.9,34.5,19.3,36.4,15.8,0.0,0,0,0,1,0,0,24%,23%,54%
