Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,5.6,5.6,5.6,5.6,-1.4,0.0,0,0,0,0,0,2,2%,2%,0%
FEBRUARY 2000,1.4,0.8,2.1,13.6,-9.4,0.0,0,0,0,0,0,10,9%,10%,20%
MARCH 2000,-,-,-,-,-,0.0,0,0,0,0,0,10,-,-,38%
APRIL 2000,21.2,23.0,19.4,25.8,3.8,2.0,1,1,0,0,1,0,2%,2%,43%
MAY 2000,19.7,20.4,19.0,30.0,7.4,6.0,2,2,0,1,0,0,3%,2%,54%
JUNE 2000,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,53%
JULY 2000,-,31.5,-,38.6,-,3.0,2,2,0,0,0,0,5%,-,51%
AUGUST 2000,-,-,29.8,-,14.0,0.0,0,0,0,0,0,0,-,2%,61%
SEPTEMBER 2000,-,-,-,-,-,2.0,2,2,0,1,0,0,-,-,46%
OCTOBER 2000,7.9,9.6,6.2,27.0,0.6,9.5,1,3,0,2,0,0,2%,3%,67%
NOVEMBER 2000,-,-,-,-,-,8.5,3,4,0,0,0,2,-,-,50%
DECEMBER 2000,-,-,-,-,-,11.6,2,4,2,0,0,11,-,-,58%
JANUARY 2001,-,-,11.0,-,-14.0,1.8,1,2,2,0,0,20,-,2%,64%
FEBRUARY 2001,-,2.4,-,10.2,-,7.3,3,4,4,0,0,10,2%,-,53%
MARCH 2001,-,15.3,-,23.2,-,7.3,1,5,0,0,0,0,3%,-,45%
APRIL 2001,13.1,13.2,13.0,25.4,4.0,4.6,2,3,0,1,0,0,3%,3%,46%
MAY 2001,19.5,19.9,19.2,30.6,8.8,0.4,0,1,0,0,0,0,3%,2%,12%
JUNE 2001,-,23.4,-,37.0,-,3.0,1,1,0,0,0,0,2%,-,56%
JULY 2001,-,24.0,-,36.6,-,3.0,1,1,0,0,0,0,2%,-,58%
AUGUST 2001,20.7,23.4,18.0,38.6,17.4,1.0,1,1,0,1,0,0,2%,2%,48%
SEPTEMBER 2001,-,-,-,-,-,2.6,1,3,0,0,0,0,-,-,76%
OCTOBER 2001,-,-,-,-,-,1.6,1,1,0,0,0,0,-,-,64%
NOVEMBER 2001,2.4,2.8,2.0,22.2,-3.4,36.1,5,10,1,1,0,4,2%,2%,50%
DECEMBER 2001,-,5.2,-,11.4,-,41.5,7,10,1,0,0,4,2%,-,38%
JANUARY 2002,-,-,-,-,-,61.8,9,11,6,0,0,25,-,-,48%
FEBRUARY 2002,-,-,-,-,-,30.1,4,5,0,0,0,16,-,-,67%
MARCH 2002,6.9,7.0,6.8,20.4,-2.6,37.8,6,9,1,1,0,3,2%,2%,29%
APRIL 2002,-,9.4,-,20.0,-,18.0,4,5,0,3,0,0,2%,-,46%
MAY 2002,-,-,21.0,-,-35.6,31.4,4,6,0,4,0,1,-,3%,41%
JUNE 2002,17.0,16.6,17.3,34.4,7.0,0.0,0,0,0,0,0,0,3%,3%,33%
JULY 2002,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,80%
AUGUST 2002,28.6,25.6,31.6,35.8,15.4,0.0,0,0,0,0,0,0,2%,2%,77%
SEPTEMBER 2002,-,20.8,-,33.8,-,0.0,0,0,0,0,0,0,2%,-,53%
OCTOBER 2002,16.8,16.6,16.9,29.0,9.4,0.2,0,1,0,0,0,0,16%,11%,0%
NOVEMBER 2002,6.5,7.2,5.8,18.4,-0.4,16.0,6,6,1,0,0,1,17%,8%,23%
DECEMBER 2002,-2.1,-1.1,-3.1,8.4,-9.6,28.0,4,10,4,0,1,9,10%,8%,6%
JANUARY 2003,-,-,-4.0,-,-5.8,4.8,1,4,5,0,2,18,-,2%,61%
FEBRUARY 2003,-,-,-3.8,-,-65.8,13.7,6,8,6,1,0,13,-,2%,25%
MARCH 2003,-,-,3.1,-,-3.8,90.7,12,13,5,2,0,6,-,5%,32%
APRIL 2003,-,-,20.2,-,-59.4,34.2,4,5,0,3,0,1,-,2%,43%
MAY 2003,12.2,14.5,10.0,26.8,4.2,24.0,2,5,0,7,0,0,5%,2%,45%
JUNE 2003,-,25.0,-,32.6,-,0.0,0,0,0,1,0,0,2%,-,83%
JULY 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,93%
AUGUST 2003,-,-,-,-,-,0.2,0,1,0,0,0,0,-,-,80%
SEPTEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,90%
OCTOBER 2003,-,-,21.2,-,7.8,19.0,3,3,0,1,0,0,-,2%,64%
NOVEMBER 2003,-,-,-,-,-,51.3,7,9,0,1,1,7,-,-,60%
DECEMBER 2003,-,-,-,-,-,36.0,4,10,5,0,2,14,-,-,48%
JANUARY 2004,-,-,-,-,-,49.5,8,12,9,0,2,18,-,-,54%
FEBRUARY 2004,-,-,-,-,-,16.1,6,7,4,0,0,12,-,-,75%
MARCH 2004,-,-,-,-,-,33.0,2,4,0,0,0,5,-,-,70%
APRIL 2004,-,-,-,-,-,80.2,7,8,0,3,0,3,-,-,70%
MAY 2004,-,10.8,-,27.4,-,11.4,3,6,1,6,0,0,2%,-,64%
JUNE 2004,22.4,29.3,15.5,33.6,9.6,0.0,0,0,0,1,0,0,30%,22%,90%
JULY 2004,24.7,32.2,17.1,35.6,6.2,0.0,0,0,0,0,0,0,26%,27%,77%
AUGUST 2004,25.3,33.0,17.5,37.0,14.2,0.0,0,0,0,0,0,0,35%,29%,87%
SEPTEMBER 2004,20.6,28.6,12.5,35.2,6.6,0.0,0,0,0,0,0,0,43%,38%,96%
OCTOBER 2004,17.2,24.3,10.2,30.4,4.4,0.0,0,0,0,0,0,0,29%,27%,70%
NOVEMBER 2004,7.1,10.7,3.5,16.8,-5.0,3.0,1,1,1,0,0,7,23%,20%,33%
DECEMBER 2004,-2.7,1.4,-6.7,10.0,-14.6,0.1,0,1,1,0,0,29,26%,31%,58%
JANUARY 2005,-1.1,2.5,-4.6,9.2,-12.6,16.2,2,3,3,0,1,25,27%,37%,48%
FEBRUARY 2005,-3.6,1.4,-8.6,11.0,-18.4,0.1,0,1,0,0,0,24,30%,23%,42%
MARCH 2005,7.6,12.0,3.2,19.4,-3.4,3.0,1,1,0,0,0,8,29%,29%,58%
APRIL 2005,11.1,17.2,5.0,28.6,-1.4,2.0,2,2,0,0,0,2,27%,30%,66%
MAY 2005,16.6,22.6,10.7,28.4,-17.2,3.9,1,2,0,1,0,1,21%,23%,51%
JUNE 2005,22.4,29.2,15.5,34.0,10.4,0.0,0,0,0,0,0,0,35%,35%,93%
JULY 2005,25.8,31.9,19.8,38.0,16.8,0.0,0,0,0,0,0,0,15%,16%,77%
