Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FEBRUARY 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
APRIL 2000,29.7,29.7,29.7,37.0,22.6,0.0,0,0,0,0,0,0,23%,23%,0%
MAY 2000,31.0,31.0,31.0,35.4,28.6,0.0,0,0,0,0,0,0,16%,16%,0%
JUNE 2000,31.4,31.4,31.4,38.0,2.9,0.0,0,0,0,0,2,0,30%,30%,0%
JULY 2000,32.7,32.8,32.7,36.8,31.0,0.0,0,0,0,0,0,0,16%,16%,0%
AUGUST 2000,31.1,31.1,31.1,37.4,29.6,0.0,0,0,0,0,2,0,16%,16%,0%
SEPTEMBER 2000,30.5,31.3,29.8,38.4,10.1,0.0,0,0,0,0,0,0,20%,22%,0%
OCTOBER 2000,30.6,30.6,30.6,32.8,24.6,0.0,0,0,0,0,0,0,11%,11%,0%
NOVEMBER 2000,26.5,26.5,26.5,32.4,23.0,0.0,0,0,0,0,0,0,13%,13%,0%
DECEMBER 2000,23.7,23.7,23.7,27.4,20.4,0.0,0,0,0,0,0,0,16%,16%,0%
JANUARY 2001,21.6,21.7,21.5,24.8,13.3,39.0,1,1,0,0,0,0,19%,19%,0%
FEBRUARY 2001,22.6,22.6,22.6,26.4,19.2,0.0,0,0,0,0,0,0,18%,18%,0%
MARCH 2001,25.4,25.4,25.4,28.4,22.4,0.0,0,0,0,0,0,0,13%,13%,0%
APRIL 2001,27.8,27.8,27.8,31.4,24.2,0.0,0,0,0,0,1,0,12%,12%,0%
MAY 2001,31.7,31.7,31.7,34.6,27.8,0.0,0,0,0,0,0,0,8%,8%,0%
JUNE 2001,33.5,33.5,33.5,38.0,30.8,0.0,0,0,0,0,0,0,18%,18%,0%
JULY 2001,33.4,33.4,33.4,37.8,23.8,0.0,0,0,1,0,0,0,15%,15%,0%
AUGUST 2001,32.2,32.2,32.2,36.8,29.2,0.0,0,0,0,0,0,0,11%,11%,0%
SEPTEMBER 2001,30.7,30.7,30.7,40.4,28.6,0.0,0,0,0,0,0,0,10%,10%,0%
OCTOBER 2001,30.5,30.7,30.4,33.0,25.2,0.0,0,0,0,0,2,0,19%,19%,0%
NOVEMBER 2001,25.7,25.7,25.7,29.8,21.4,14.0,1,1,0,1,0,0,5%,5%,0%
DECEMBER 2001,25.4,25.7,25.1,27.8,21.2,0.0,0,0,0,0,0,0,10%,13%,0%
JANUARY 2002,23.1,23.1,23.1,27.0,18.2,0.0,0,0,0,0,0,0,16%,16%,0%
FEBRUARY 2002,22.8,22.8,22.8,26.0,13.8,0.0,0,0,0,0,0,0,7%,7%,0%
MARCH 2002,25.8,25.8,25.8,30.8,20.6,0.0,0,0,0,0,0,0,19%,19%,0%
APRIL 2002,28.0,28.0,28.0,33.0,10.1,0.0,0,0,0,0,0,0,15%,15%,0%
MAY 2002,32.8,32.8,32.8,35.8,28.2,0.0,0,0,0,0,1,0,11%,11%,0%
JUNE 2002,30.5,32.2,28.7,40.0,18.0,0.0,0,0,0,0,0,0,7%,8%,0%
JULY 2002,32.0,32.0,32.0,38.0,29.0,0.0,0,0,0,0,0,0,13%,13%,0%
AUGUST 2002,31.9,31.9,31.9,37.6,28.2,0.0,0,0,0,0,0,0,10%,10%,0%
SEPTEMBER 2002,29.7,29.7,29.7,33.6,28.0,0.0,0,0,0,0,0,0,23%,23%,0%
OCTOBER 2002,25.2,25.2,25.2,33.6,-27.4,0.0,0,0,0,0,0,1,21%,21%,0%
NOVEMBER 2002,29.7,29.6,29.9,52.0,24.0,0.0,0,0,0,0,0,0,22%,20%,0%
DECEMBER 2002,27.2,27.2,27.2,51.0,2.6,0.0,0,0,0,0,0,0,19%,19%,0%
JANUARY 2003,22.6,22.6,22.6,25.6,-53.0,0.0,0,0,0,0,0,1,13%,13%,0%
FEBRUARY 2003,24.9,24.7,25.0,27.2,20.4,0.0,0,0,0,0,0,0,14%,11%,0%
MARCH 2003,25.7,25.6,25.8,29.2,23.6,0.0,0,0,0,0,0,0,15%,13%,0%
APRIL 2003,29.7,29.7,29.7,34.0,25.6,0.0,0,0,0,0,0,0,10%,10%,0%
MAY 2003,31.0,31.0,31.0,35.4,26.6,0.0,0,0,0,0,0,0,15%,15%,0%
JUNE 2003,33.0,33.0,33.0,39.0,29.8,0.0,0,0,0,0,0,0,8%,8%,0%
JULY 2003,32.2,32.2,32.2,36.0,31.0,0.0,0,0,0,0,0,0,8%,8%,0%
AUGUST 2003,30.9,30.9,30.9,36.6,29.8,0.0,0,0,0,0,0,0,15%,15%,3%
SEPTEMBER 2003,30.6,30.6,30.6,35.0,28.8,0.0,0,0,0,0,0,0,7%,7%,0%
OCTOBER 2003,29.8,29.8,29.8,33.2,26.6,0.0,0,0,0,0,0,0,10%,10%,0%
NOVEMBER 2003,23.3,25.1,21.4,30.4,13.4,0.0,0,0,0,0,0,0,5%,5%,0%
DECEMBER 2003,23.3,23.3,23.3,28.8,18.6,0.0,0,0,0,0,0,0,5%,5%,0%
JANUARY 2004,20.6,23.5,17.6,26.0,0.0,0.0,0,0,0,0,0,1,5%,8%,0%
FEBRUARY 2004,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,0%
MARCH 2004,25.9,25.9,25.9,29.8,22.4,0.0,0,0,0,0,0,0,6%,6%,0%
APRIL 2004,30.1,30.1,30.1,34.6,26.2,0.0,0,0,0,0,0,0,5%,5%,0%
MAY 2004,33.1,33.1,33.1,38.0,27.6,0.0,0,0,0,0,0,0,3%,3%,0%
JUNE 2004,32.9,35.1,30.7,40.0,27.4,0.0,0,0,0,0,1,0,62%,38%,0%
JULY 2004,32.5,34.2,30.8,38.2,27.5,0.0,0,0,0,0,0,0,90%,55%,0%
AUGUST 2004,30.5,31.8,29.2,36.6,27.4,0.0,0,0,0,0,0,0,81%,22%,0%
