Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,6.6,7.8,5.4,15.8,4.6,0.0,0,0,0,0,0,0,3%,2%,0%
FEBRUARY 2000,6.4,8.7,4.0,27.0,-5.2,0.0,0,0,0,0,0,1,10%,9%,31%
MARCH 2000,12.4,13.8,11.1,26.0,3.0,0.0,0,0,0,0,0,0,6%,6%,29%
APRIL 2000,32.9,34.0,31.7,41.6,15.0,0.0,0,0,0,0,0,0,5%,8%,26%
MAY 2000,35.7,36.2,35.2,58.0,22.0,0.0,0,0,0,0,0,0,3%,3%,54%
JUNE 2000,36.2,38.9,33.5,44.2,20.0,0.0,0,0,0,0,0,0,7%,10%,33%
JULY 2000,35.4,36.6,34.2,44.4,-31.0,0.0,0,0,0,1,0,1,8%,2%,29%
AUGUST 2000,18.9,1.6,36.3,43.0,-31.2,0.0,0,0,0,0,0,1,3%,5%,61%
SEPTEMBER 2000,33.0,29.6,36.4,42.0,18.8,0.0,0,0,0,0,0,0,2%,2%,40%
OCTOBER 2000,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,74%
NOVEMBER 2000,-,-,-,-,-,2.0,1,1,0,1,0,0,-,-,60%
DECEMBER 2000,-,-,-,-,-,0.3,0,2,0,0,0,2,-,-,67%
JANUARY 2001,1.9,1.6,2.3,19.8,-9.0,0.0,0,0,0,0,0,6,2%,3%,58%
FEBRUARY 2001,-,-,-,-,-,0.4,0,1,0,0,0,4,-,-,82%
MARCH 2001,17.4,16.6,18.2,32.4,2.0,294.5,2,3,0,0,0,0,2%,3%,64%
APRIL 2001,-,30.3,-,38.8,-,0.0,0,0,0,0,0,0,3%,-,50%
MAY 2001,34.5,31.0,38.0,44.8,21.5,0.0,0,0,0,0,0,0,2%,2%,12%
JUNE 2001,-,35.1,-,46.8,-,0.0,0,0,0,0,0,0,3%,-,56%
JULY 2001,38.6,38.8,38.5,45.4,10.6,0.0,0,0,0,0,0,0,2%,3%,61%
AUGUST 2001,30.2,31.1,29.4,44.6,26.0,0.0,0,0,0,0,0,0,3%,3%,54%
SEPTEMBER 2001,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,90%
OCTOBER 2001,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,67%
NOVEMBER 2001,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,70%
DECEMBER 2001,-,19.2,-,23.8,-,0.4,0,1,1,0,0,0,2%,-,64%
JANUARY 2002,-,-,-,-,-,2.2,1,2,0,1,0,2,-,-,74%
FEBRUARY 2002,-,-,-,-,-,8.1,2,3,0,0,0,1,-,-,71%
MARCH 2002,10.0,10.1,10.0,36.6,5.0,0.0,0,0,0,0,0,0,5%,3%,54%
APRIL 2002,-,26.0,-,41.4,-,3.3,1,1,0,1,0,0,2%,-,76%
MAY 2002,-,-,21.9,-,17.6,0.0,0,0,0,0,0,0,-,3%,54%
