Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,1.0,1.0,1.0,6.0,1.0,0.0,0,0,0,0,0,0,2%,2%,0%
FEBRUARY 2000,5.0,5.3,4.6,15.0,-3.4,0.0,0,0,0,0,0,3,14%,7%,6%
MARCH 2000,9.9,8.8,11.1,23.2,-3.2,7.0,1,1,0,0,0,3,6%,3%,35%
APRIL 2000,19.4,26.4,12.4,28.6,6.8,1.2,0,2,0,0,0,0,2%,2%,40%
MAY 2000,21.2,19.4,23.0,32.8,9.0,3.2,1,2,0,0,0,0,6%,5%,32%
JUNE 2000,23.9,22.8,25.0,35.0,15.8,0.0,0,0,0,0,0,0,7%,3%,33%
JULY 2000,32.2,31.7,32.7,39.2,12.0,0.0,0,0,0,0,0,0,5%,5%,38%
AUGUST 2000,26.9,26.4,27.4,41.0,19.4,0.8,0,1,0,0,0,0,2%,11%,45%
SEPTEMBER 2000,23.8,24.7,22.9,34.4,13.4,8.4,1,2,0,0,0,0,3%,3%,36%
OCTOBER 2000,17.3,19.6,15.0,24.6,3.2,6.0,1,1,0,0,1,0,3%,2%,32%
NOVEMBER 2000,-,-,1.6,-,-0.8,0.1,0,1,0,0,0,2,-,2%,56%
DECEMBER 2000,-,5.8,-,21.6,-,1.0,1,1,0,0,3,3,2%,-,74%
JANUARY 2001,1.0,-1.8,3.9,15.8,-12.0,0.0,0,0,0,0,0,12,2%,5%,61%
FEBRUARY 2001,8.4,7.8,9.0,19.6,-3.6,0.0,0,0,0,0,2,4,2%,2%,60%
MARCH 2001,7.6,8.6,6.6,24.4,2.2,2.0,1,1,0,0,0,0,5%,2%,41%
APRIL 2001,19.2,17.4,21.0,29.6,7.6,9.4,2,4,0,1,2,0,3%,3%,40%
MAY 2001,23.7,21.3,26.2,36.0,11.8,1.0,1,1,0,0,0,0,5%,2%,12%
JUNE 2001,22.3,25.2,19.4,37.0,14.2,0.0,0,0,0,0,1,0,2%,2%,46%
JULY 2001,-,-,24.8,-,18.6,0.0,0,0,0,0,0,0,-,2%,61%
AUGUST 2001,24.6,27.3,22.0,37.4,18.0,0.0,0,0,0,1,1,0,6%,2%,51%
SEPTEMBER 2001,-,23.2,-,34.0,-,0.0,0,0,0,0,0,0,2%,-,66%
OCTOBER 2001,14.1,16.8,11.4,28.4,4.9,19.1,2,4,0,1,2,0,6%,3%,48%
NOVEMBER 2001,7.3,7.6,7.0,24.6,-0.8,11.0,1,1,1,0,2,2,3%,2%,56%
DECEMBER 2001,-,-,-,-,-,12.6,4,6,0,0,4,2,-,-,48%
JANUARY 2002,-5.2,-0.6,-9.8,14.6,-17.5,1.0,0,2,1,0,1,21,2%,5%,61%
FEBRUARY 2002,-,15.8,-,20.6,-,1.0,1,1,1,0,3,6,2%,-,75%
MARCH 2002,13.0,15.8,10.3,25.0,2.4,19.0,2,2,0,0,1,0,5%,6%,32%
