Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FEBRUARY 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
APRIL 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAY 2000,22.4,21.4,23.5,32.0,15.0,0.0,0,0,0,0,0,0,3%,5%,0%
JUNE 2000,40.0,37.3,42.8,42.8,42.8,0.0,0,0,0,0,0,0,3%,2%,0%
JULY 2000,-,37.5,-,37.6,-,-,-,-,0,0,0,0,6%,-,-
AUGUST 2000,35.2,35.2,35.2,35.2,35.2,0.0,0,0,0,0,0,0,2%,2%,0%
SEPTEMBER 2000,33.2,33.2,33.2,33.2,33.2,0.0,0,0,0,0,0,0,2%,2%,0%
OCTOBER 2000,25.2,25.3,25.2,25.4,25.2,0.0,0,0,0,0,0,0,3%,2%,0%
NOVEMBER 2000,-,23.0,-,23.0,-,-,-,-,0,0,0,0,2%,-,-
DECEMBER 2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JANUARY 2001,-3.4,-3.4,-3.4,-3.4,-3.4,-,-,-,0,0,0,1,2%,2%,-
FEBRUARY 2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH 2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
APRIL 2001,-,21.2,-,21.2,-,-,-,-,0,0,0,0,2%,-,-
MAY 2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE 2001,30.6,30.6,30.6,30.6,30.6,-,-,-,0,0,0,0,2%,3%,-
JULY 2001,30.2,29.7,30.8,30.8,30.8,-,-,-,0,0,0,0,3%,2%,-
AUGUST 2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SEPTEMBER 2001,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
OCTOBER 2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
NOVEMBER 2001,14.6,14.7,14.5,16.4,12.6,0.0,0,0,0,0,0,0,5%,3%,0%
DECEMBER 2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JANUARY 2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FEBRUARY 2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH 2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
APRIL 2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAY 2002,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
JUNE 2002,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
JULY 2002,29.6,29.6,29.6,29.6,29.6,-,-,-,0,0,0,0,2%,2%,-
AUGUST 2002,35.9,34.2,37.6,37.6,37.6,0.0,0,0,0,0,0,0,5%,2%,0%
SEPTEMBER 2002,-,27.2,-,27.2,-,-,-,-,0,0,0,0,2%,-,-
OCTOBER 2002,-,30.0,-,30.0,-,-,-,-,0,0,0,0,2%,-,-
NOVEMBER 2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DECEMBER 2002,-,11.2,-,18.6,-,-,-,-,0,0,0,0,3%,-,-
JANUARY 2003,-19.0,-19.0,-19.0,-19.0,-19.0,-,-,-,0,0,0,1,2%,2%,-
FEBRUARY 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
APRIL 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAY 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JULY 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AUGUST 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SEPTEMBER 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OCTOBER 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
NOVEMBER 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DECEMBER 2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JANUARY 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FEBRUARY 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
APRIL 2004,-,-,22.0,-,22.0,-,-,-,0,0,0,0,-,2%,-
MAY 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JULY 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AUGUST 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SEPTEMBER 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OCTOBER 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
NOVEMBER 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DECEMBER 2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JANUARY 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FEBRUARY 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
APRIL 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAY 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JULY 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AUGUST 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SEPTEMBER 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OCTOBER 2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
