Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,1.5,-1.1,4.1,14.6,-9.0,0.0,0,0,0,0,1,12,8%,5%,3%
FEBRUARY 2000,-0.2,1.6,-2.1,12.6,-16.0,0.0,0,0,1,0,0,15,16%,14%,6%
MARCH 2000,4.5,5.5,3.6,17.0,-11.4,0.0,0,0,0,0,1,18,19%,11%,22%
APRIL 2000,13.8,18.3,9.3,24.2,-0.8,6.2,3,5,1,2,0,2,12%,5%,36%
MAY 2000,12.5,17.8,7.2,28.0,1.8,5.0,2,6,0,1,2,0,15%,13%,29%
JUNE 2000,15.0,20.7,9.2,58.0,4.6,4.0,2,2,0,1,1,0,10%,12%,40%
JULY 2000,19.3,28.0,10.7,33.2,8.6,2.1,1,2,0,0,1,0,19%,3%,41%
AUGUST 2000,19.2,25.6,12.8,36.2,8.8,4.0,1,1,0,1,0,0,13%,15%,51%
SEPTEMBER 2000,16.7,24.1,9.3,33.2,5.8,1.4,0,4,0,1,3,0,8%,3%,30%
OCTOBER 2000,9.4,13.7,5.0,23.6,-0.4,966.1,4,7,0,3,4,1,16%,13%,45%
NOVEMBER 2000,4.2,8.5,-0.1,14.0,-3.4,0.8,0,2,1,0,4,11,27%,25%,50%
DECEMBER 2000,2.1,6.3,-2.2,13.8,-11.0,3.8,1,5,5,0,2,19,21%,24%,61%
JANUARY 2001,1.2,7.2,-4.9,18.7,-20.8,0.3,0,1,6,0,2,27,13%,16%,61%
FEBRUARY 2001,2.5,7.0,-2.1,16.8,-8.4,0.8,0,3,6,0,7,20,30%,27%,53%
MARCH 2001,7.7,16.1,-0.6,21.4,-8.0,6.1,3,5,3,0,5,15,16%,16%,38%
APRIL 2001,12.4,20.3,4.5,26.2,-2.6,15.6,2,3,0,2,0,4,13%,20%,30%
MAY 2001,13.3,16.9,9.7,25.6,1.0,7.0,1,1,0,0,0,0,10%,5%,9%
JUNE 2001,16.8,23.3,10.2,32.0,5.0,0.1,0,1,0,0,0,0,30%,20%,43%
JULY 2001,18.1,24.4,11.8,29.6,7.2,1.4,1,3,0,0,1,0,21%,19%,58%
AUGUST 2001,19.4,26.4,12.4,34.4,7.2,0.6,0,2,0,2,1,0,15%,21%,41%
SEPTEMBER 2001,15.5,21.6,9.4,31.4,5.6,9.3,1,2,0,0,4,0,17%,15%,60%
OCTOBER 2001,10.6,16.6,4.7,26.6,-1.8,21.1,4,5,1,1,10,5,18%,19%,41%
NOVEMBER 2001,6.0,11.1,1.0,21.6,-8.2,16.5,4,5,3,1,3,12,25%,17%,50%
DECEMBER 2001,4.7,8.1,1.2,15.8,-5.2,10.8,4,5,2,0,3,14,18%,18%,41%
JANUARY 2002,0.9,5.9,-4.1,13.8,-12.6,5.3,3,3,2,0,4,24,19%,15%,51%
FEBRUARY 2002,1.9,9.0,-5.3,14.0,-21.0,0.0,0,0,1,0,1,18,30%,23%,67%
MARCH 2002,8.1,13.9,2.3,21.6,-13.4,8.4,2,3,3,0,1,12,32%,19%,35%
APRIL 2002,7.9,13.1,2.6,20.6,-1.4,26.0,7,9,1,1,9,5,30%,23%,40%
MAY 2002,10.7,17.0,4.4,28.8,0.0,18.9,5,9,0,4,6,1,23%,16%,25%
JUNE 2002,17.3,24.9,9.7,34.4,5.6,0.6,0,2,0,1,3,0,28%,12%,23%
JULY 2002,19.4,26.0,12.8,31.8,10.0,11.9,4,5,0,4,0,0,23%,21%,80%
AUGUST 2002,19.3,25.6,13.0,33.6,9.2,0.2,0,1,0,0,4,0,44%,32%,83%
SEPTEMBER 2002,17.5,25.2,9.8,31.0,4.6,0.0,0,0,0,1,5,0,20%,20%,53%
OCTOBER 2002,-,-,12.3,-,1.0,1.0,1,1,0,0,0,0,-,6%,3%
NOVEMBER 2002,0.1,4.1,-3.8,20.0,-5.0,26.3,5,5,5,0,6,13,8%,2%,26%
DECEMBER 2002,-1.2,0.4,-2.8,9.6,-19.0,12.3,6,8,6,0,3,28,8%,8%,19%
JANUARY 2003,-0.2,4.8,-5.2,12.0,-15.2,10.8,2,3,3,0,3,26,16%,8%,64%
FEBRUARY 2003,-0.8,0.9,-2.5,12.2,-9.2,2.5,1,3,3,0,2,19,14%,21%,28%
MARCH 2003,-3.2,3.6,-10.1,13.6,-10.1,19.0,2,2,4,0,3,22,2%,3%,32%
APRIL 2003,-,-,-,-,-,1.5,1,3,1,0,0,7,-,-,30%
MAY 2003,-,-,10.4,-,0.4,11.3,4,7,0,4,0,0,-,3%,45%
JUNE 2003,20.7,20.4,21.0,29.0,4.2,4.2,2,3,0,3,3,0,3%,2%,76%
JULY 2003,-,-,-,-,-,0.1,0,1,0,0,1,0,-,-,83%
AUGUST 2003,-,-,-,-,-,8.3,2,2,0,2,2,0,-,-,80%
SEPTEMBER 2003,-,-,-,-,-,0.3,0,2,0,0,2,0,-,-,56%
OCTOBER 2003,-,-,-,-,-,0.5,0,1,0,1,4,0,-,-,64%
NOVEMBER 2003,-,-,-,-,-,5.7,2,3,0,0,2,11,-,-,80%
DECEMBER 2003,-,-,-,-,-,0.2,0,1,0,0,2,17,-,-,61%
JANUARY 2004,-,-,-,-,-,6.4,1,2,2,0,4,16,-,-,70%
FEBRUARY 2004,-,-,-,-,-,2.3,2,3,3,0,3,16,-,-,86%
MARCH 2004,-,-,-,-,-,6.5,1,5,3,0,3,14,-,-,64%
APRIL 2004,-,-,-,-,-,28.2,3,5,2,1,4,13,-,-,53%
MAY 2004,-,-,-,-,-,14.2,3,7,0,2,3,0,-,-,51%
JUNE 2004,17.5,23.4,11.5,30.4,6.4,0.0,0,0,0,3,2,0,30%,32%,86%
JULY 2004,18.1,23.6,12.6,29.2,5.0,0.0,0,0,0,1,0,0,35%,35%,70%
AUGUST 2004,19.4,26.6,12.1,34.2,8.8,0.0,0,0,0,0,2,0,45%,34%,83%
SEPTEMBER 2004,15.6,22.4,8.8,36.2,0.0,0.0,0,0,0,0,1,1,42%,43%,90%
OCTOBER 2004,12.4,19.8,5.1,28.0,-3.4,0.0,0,0,0,0,0,4,37%,34%,83%
NOVEMBER 2004,7.6,11.3,3.8,21.0,-4.2,2.0,1,1,0,0,0,6,25%,22%,50%
DECEMBER 2004,-3.7,1.1,-8.5,11.6,-25.8,0.0,0,0,0,0,0,31,27%,27%,61%
JANUARY 2005,-0.9,3.6,-5.4,10.2,-12.8,2.7,1,3,4,0,3,30,40%,45%,74%
FEBRUARY 2005,-2.5,1.6,-6.7,12.6,-20.4,3.3,1,3,4,0,0,24,41%,43%,57%
MARCH 2005,5.6,11.0,0.2,21.0,-14.0,0.1,0,1,2,0,0,18,44%,42%,54%
APRIL 2005,9.6,16.1,3.1,31.0,-7.8,3.5,1,3,3,0,1,10,48%,48%,73%
MAY 2005,13.5,18.8,8.1,25.4,3.4,17.5,6,9,0,2,3,0,34%,37%,41%
JUNE 2005,15.6,20.8,10.4,32.4,7.0,12.1,1,2,0,2,2,0,35%,38%,76%
JULY 2005,19.4,24.9,13.9,35.0,10.0,0.6,0,2,0,0,1,0,19%,21%,61%
AUGUST 2005,19.5,25.6,13.5,30.8,5.4,0.8,0,1,0,0,0,0,29%,31%,58%
SEPTEMBER 2005,16.2,21.9,10.4,29.4,4.4,0.0,0,0,0,1,2,0,43%,38%,73%
OCTOBER 2005,11.8,17.7,5.9,27.0,-4.2,8.6,1,4,0,1,2,5,40%,39%,74%
NOVEMBER 2005,5.5,10.4,0.5,22.4,-8.6,20.4,3,4,3,0,4,14,42%,42%,60%
DECEMBER 2005,4.9,10.2,-0.4,18.2,-11.0,0.8,0,1,1,0,6,16,44%,39%,70%
JANUARY 2006,-3.1,1.7,-7.8,18.6,-20.4,10.2,5,7,8,0,3,30,40%,34%,58%
