Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,5.6,5.6,5.6,7.8,3.0,0.0,0,0,0,0,0,0,5%,5%,0%
FEBRUARY 2000,7.2,7.5,6.9,17.8,-0.2,0.0,0,0,0,0,0,1,12%,12%,10%
MARCH 2000,10.2,9.5,10.8,20.6,-0.2,0.0,0,0,0,0,0,1,5%,8%,29%
APRIL 2000,21.2,20.8,21.6,31.6,9.0,0.0,0,0,0,0,0,0,2%,2%,50%
MAY 2000,31.6,31.8,31.4,37.2,16.8,0.0,0,0,0,0,0,0,5%,3%,48%
JUNE 2000,25.6,25.8,25.4,45.6,14.8,0.0,0,0,0,0,0,0,2%,3%,40%
JULY 2000,30.6,29.1,32.0,36.2,19.4,0.0,0,0,0,0,0,0,8%,6%,45%
AUGUST 2000,31.4,31.6,31.1,35.8,24.2,0.0,0,0,0,0,0,0,13%,13%,0%
SEPTEMBER 2000,26.9,26.9,26.9,36.4,22.4,0.0,0,0,0,0,0,0,17%,17%,0%
OCTOBER 2000,21.6,21.6,21.6,28.4,13.2,2.0,2,2,0,0,0,0,13%,13%,0%
NOVEMBER 2000,12.9,12.9,13.0,23.2,6.2,0.0,0,0,0,0,0,0,12%,12%,0%
DECEMBER 2000,9.8,10.3,9.4,19.2,0.0,1.0,1,1,0,0,2,1,8%,8%,0%
JANUARY 2001,6.4,6.4,6.4,17.4,-9.6,0.2,0,1,3,0,1,7,18%,18%,0%
FEBRUARY 2001,9.6,9.8,9.5,17.2,2.6,1.0,1,1,0,0,0,0,13%,13%,0%
MARCH 2001,17.1,17.1,17.1,25.4,3.6,0.0,0,0,0,0,0,0,13%,13%,0%
APRIL 2001,24.5,24.5,24.5,31.8,18.4,0.0,0,0,0,0,0,0,8%,8%,0%
MAY 2001,32.2,32.2,32.2,37.4,26.0,0.0,0,0,0,0,0,0,6%,6%,0%
JUNE 2001,31.6,31.6,31.6,40.0,26.0,0.0,0,0,0,0,0,0,13%,13%,0%
JULY 2001,31.1,31.1,31.1,40.8,12.0,0.0,0,0,0,0,0,0,11%,11%,0%
AUGUST 2001,33.7,33.7,33.7,37.6,24.8,0.0,0,0,0,0,0,0,8%,8%,0%
SEPTEMBER 2001,29.5,29.5,29.5,36.8,19.2,0.0,0,0,0,0,0,0,10%,10%,0%
OCTOBER 2001,25.2,25.2,25.2,31.4,12.8,0.0,0,0,0,0,0,0,10%,10%,0%
NOVEMBER 2001,13.6,13.6,13.6,25.8,10.0,0.0,0,0,0,0,0,0,12%,12%,0%
DECEMBER 2001,9.8,9.8,9.8,19.8,5.0,29.0,4,4,0,0,4,0,6%,6%,0%
JANUARY 2002,8.9,8.9,8.9,19.4,-0.2,10.0,2,2,1,0,0,2,19%,19%,0%
FEBRUARY 2002,13.7,13.7,13.7,20.4,0.8,2.8,1,4,0,0,0,0,9%,9%,0%
MARCH 2002,16.3,16.3,16.3,27.4,6.2,0.0,0,0,0,0,0,0,10%,10%,0%
APRIL 2002,21.9,21.9,21.9,31.2,12.0,2.0,1,1,0,0,0,0,18%,18%,0%
MAY 2002,27.3,29.7,24.8,41.4,5.1,0.2,0,1,0,0,0,0,21%,21%,0%
JUNE 2002,31.9,31.9,31.9,38.4,25.6,0.0,0,0,0,0,0,0,7%,7%,0%
JULY 2002,33.2,33.2,33.2,38.6,26.8,0.0,0,0,0,0,0,0,10%,10%,0%
AUGUST 2002,34.1,34.1,34.1,39.4,25.4,0.0,0,0,0,0,0,0,10%,10%,0%
SEPTEMBER 2002,29.0,29.0,29.0,36.0,23.0,0.0,0,0,0,0,0,0,25%,25%,0%
OCTOBER 2002,26.8,26.8,26.8,32.6,22.0,0.0,0,0,0,0,0,0,13%,13%,0%
NOVEMBER 2002,15.7,15.7,15.7,21.6,6.8,0.3,0,1,0,0,0,0,30%,30%,0%
DECEMBER 2002,8.1,8.1,8.1,15.6,-1.0,7.0,2,2,0,1,0,1,11%,11%,0%
JANUARY 2003,10.8,10.8,10.8,17.8,1.4,3.2,2,3,0,0,2,0,13%,13%,0%
