Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,9.4,9.6,9.2,16.6,2.2,144.4,13,16,0,0,1,0,8%,8%,9%
FEBRUARY 2000,6.8,9.6,4.0,11.0,3.0,74.6,9,13,1,0,3,0,7%,3%,37%
MARCH 2000,8.7,11.0,6.3,18.8,0.2,66.9,8,11,0,1,3,0,15%,6%,32%
APRIL 2000,-,21.4,-,29.0,-,2.4,1,2,0,3,6,0,7%,-,63%
MAY 2000,19.1,21.2,16.9,27.6,13.2,8.9,3,7,0,4,1,0,26%,15%,61%
JUNE 2000,22.6,24.8,20.4,31.6,14.6,36.1,3,5,0,2,0,0,23%,33%,63%
JULY 2000,26.5,28.9,24.2,34.0,22.8,0.0,0,0,0,4,0,0,24%,18%,74%
AUGUST 2000,26.9,29.6,24.2,33.7,21.4,125.3,9,10,0,1,0,0,26%,32%,61%
SEPTEMBER 2000,23.3,25.8,20.8,32.0,18.6,186.8,9,12,0,4,0,0,25%,18%,46%
OCTOBER 2000,16.5,18.3,14.7,22.6,12.4,361.2,18,19,0,1,0,0,32%,27%,51%
NOVEMBER 2000,13.2,15.0,11.4,21.6,7.6,363.2,13,18,0,0,1,0,27%,20%,40%
DECEMBER 2000,9.8,11.9,7.7,21.4,5.0,223.9,12,13,0,0,3,0,32%,31%,61%
JANUARY 2001,9.7,11.8,7.5,14.2,-0.6,103.1,11,13,1,1,4,2,13%,18%,41%
FEBRUARY 2001,9.5,12.5,6.6,23.0,2.8,13.7,3,5,0,0,5,0,30%,25%,60%
MARCH 2001,11.3,13.2,9.5,20.0,4.2,48.0,9,12,0,0,4,0,19%,26%,48%
APRIL 2001,14.5,16.4,12.5,20.6,1.2,12.0,2,2,0,3,1,0,23%,27%,80%
MAY 2001,19.3,21.5,17.0,24.0,14.6,37.3,6,6,0,1,2,0,15%,13%,51%
JUNE 2001,23.2,25.3,21.0,28.2,17.8,39.0,2,2,0,0,0,0,38%,32%,70%
JULY 2001,25.7,28.1,23.4,31.0,19.6,4.4,1,2,0,0,0,0,35%,31%,74%
AUGUST 2001,26.9,29.7,24.1,31.6,20.4,115.9,8,8,0,3,0,0,23%,23%,58%
SEPTEMBER 2001,24.2,26.2,22.2,28.0,16.2,270.9,8,8,0,1,0,0,20%,18%,60%
OCTOBER 2001,17.2,18.6,15.7,24.6,8.2,347.8,17,19,0,2,0,0,29%,27%,38%
NOVEMBER 2001,13.3,16.3,10.2,22.0,3.6,241.9,11,13,0,1,2,0,30%,27%,43%
DECEMBER 2001,11.4,14.3,8.4,23.2,4.6,136.6,9,12,0,0,3,0,23%,24%,58%
JANUARY 2002,7.3,9.3,5.4,15.0,1.6,53.7,8,12,0,0,4,0,35%,37%,51%
FEBRUARY 2002,9.5,12.1,6.8,26.8,1.4,35.6,3,3,0,0,6,0,29%,30%,78%
MARCH 2002,10.8,12.7,8.9,21.0,4.8,50.1,8,10,0,0,3,0,26%,29%,51%
APRIL 2002,12.9,14.2,11.7,18.2,9.8,51.9,9,17,0,1,0,0,35%,40%,36%
MAY 2002,17.0,19.1,14.9,25.6,10.6,67.9,9,13,0,2,1,0,35%,29%,51%
JUNE 2002,23.5,25.8,21.2,30.4,18.4,5.9,2,3,0,0,0,0,22%,23%,70%
JULY 2002,26.6,29.4,23.9,32.8,20.2,3.2,2,3,0,10,0,0,31%,31%,74%
AUGUST 2002,26.9,29.2,24.7,31.4,19.6,132.8,5,9,0,2,0,0,39%,35%,70%
SEPTEMBER 2002,23.9,26.5,21.3,28.2,19.8,68.0,2,2,0,1,2,0,27%,23%,76%
OCTOBER 2002,20.3,22.6,18.1,26.4,13.2,113.2,6,10,0,3,0,0,32%,34%,58%
NOVEMBER 2002,14.8,16.9,12.8,23.2,7.6,153.5,15,17,0,0,1,0,8%,7%,43%
DECEMBER 2002,6.5,8.6,4.4,14.6,0.6,355.3,16,20,1,0,0,0,15%,6%,25%
JANUARY 2003,7.0,8.4,5.5,20.2,2.6,53.4,7,9,0,0,9,0,15%,19%,58%
FEBRUARY 2003,10.4,12.2,8.6,23.5,-11.1,95.2,11,12,0,0,1,2,9%,4%,39%
MARCH 2003,-,-,-,-,-,69.3,12,18,0,2,1,0,-,-,22%
APRIL 2003,-,-,-,-,-,156.2,7,8,0,1,1,0,-,-,46%
MAY 2003,-,-,-,-,-,7.7,2,3,0,3,2,1,-,-,64%
JUNE 2003,-,-,-13.5,-,-13.5,17.3,2,4,0,3,1,1,-,3%,70%
JULY 2003,-,-,-,-,-,0.1,0,1,0,1,0,0,-,-,74%
AUGUST 2003,29.2,36.5,21.8,43.3,21.6,1.2,0,2,0,4,1,0,5%,2%,61%
SEPTEMBER 2003,-,-,17.0,-,16.6,76.2,4,6,0,1,3,0,-,3%,30%
OCTOBER 2003,-,-,17.0,-,14.8,27.0,6,6,0,0,3,0,-,3%,54%
NOVEMBER 2003,-,-,-,-,-,97.3,8,11,0,0,0,0,-,-,30%
