Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,3.3,1.9,4.8,4.8,-4.4,0.0,0,0,0,0,0,2,3%,2%,3%
FEBRUARY 2000,-1.5,-0.7,-2.3,15.4,-8.8,0.0,0,0,0,0,0,9,5%,12%,24%
MARCH 2000,9.8,10.4,9.2,18.2,-8.6,0.0,0,0,0,0,0,9,3%,3%,29%
APRIL 2000,-,-,-61.8,-,-90.0,0.9,0,3,0,1,0,3,-,10%,53%
MAY 2000,4.1,22.5,-14.4,35.0,-73.0,0.0,0,0,0,2,0,2,3%,10%,64%
JUNE 2000,22.4,23.4,21.4,36.6,7.0,0.0,0,0,0,0,0,0,2%,3%,43%
JULY 2000,27.9,26.8,29.0,39.2,14.0,5.1,1,2,0,0,0,0,6%,2%,58%
AUGUST 2000,-,-,25.2,-,13.8,24.0,2,2,0,2,0,0,-,2%,64%
SEPTEMBER 2000,-12.9,17.8,-43.6,33.8,-91.3,127.3,7,8,0,5,0,3,2%,12%,46%
OCTOBER 2000,-,-,-35.3,-,-75.2,15.7,3,6,0,0,1,10,-,32%,64%
NOVEMBER 2000,-,-,-13.5,-,-33.9,9.7,2,5,2,0,0,13,-,23%,70%
DECEMBER 2000,-3.9,0.4,-8.1,14.0,-16.2,2.4,1,3,1,0,1,15,2%,12%,74%
JANUARY 2001,-,-,-8.0,-,-15.3,0.8,0,5,3,0,0,25,-,9%,64%
FEBRUARY 2001,-,-,-38.5,-,-79.7,7.7,2,5,3,0,0,21,-,21%,60%
MARCH 2001,-14.5,2.3,-31.2,22.6,-88.0,2.3,1,3,1,1,0,10,3%,21%,58%
APRIL 2001,-10.3,11.1,-31.7,31.0,-89.9,2.0,1,1,0,1,0,2,5%,10%,53%
MAY 2001,-18.6,21.0,-58.2,36.6,-89.1,0.0,0,0,0,1,0,2,2%,6%,12%
JUNE 2001,-,19.4,-,36.2,-,0.0,0,0,0,0,0,0,2%,-,56%
JULY 2001,-,-,-75.2,-,-82.1,1.0,1,1,0,2,0,2,-,6%,58%
AUGUST 2001,-7.8,21.0,-36.6,35.8,-90.2,0.4,0,1,0,0,0,1,2%,5%,51%
SEPTEMBER 2001,-18.3,26.6,-63.2,33.8,-85.8,0.0,0,0,0,0,0,5,3%,20%,76%
OCTOBER 2001,-9.3,13.6,-32.2,26.8,-85.5,4.1,2,3,0,2,0,7,3%,24%,45%
NOVEMBER 2001,-,-,-23.8,-,-69.4,10.3,3,5,1,0,2,5,-,13%,60%
DECEMBER 2001,-,-,-,-,-,6.1,3,5,1,0,2,5,-,-,61%
JANUARY 2002,-13.9,-1.4,-26.4,18.0,-40.6,15.9,5,6,3,0,0,18,2%,9%,54%
FEBRUARY 2002,-,-,-28.4,-,-33.8,26.4,8,9,6,0,1,19,-,14%,50%
