Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,6.5,6.2,6.7,14.0,-2.8,0.0,0,0,0,0,0,4,8%,8%,3%
FEBRUARY 2000,5.7,9.4,2.1,17.4,-2.2,0.0,0,0,0,0,0,2,21%,14%,20%
MARCH 2000,11.5,14.0,9.0,20.4,-1.4,0.0,0,0,0,0,0,2,18%,18%,41%
APRIL 2000,21.5,24.9,18.1,31.0,12.0,0.0,0,0,0,0,0,0,10%,7%,36%
MAY 2000,26.9,32.8,21.0,36.0,11.8,0.0,0,0,0,1,0,0,26%,15%,29%
JUNE 2000,31.8,36.2,27.5,40.0,13.6,0.0,0,0,0,0,0,0,33%,15%,33%
JULY 2000,32.7,36.9,28.4,39.6,20.4,0.3,0,1,0,0,0,0,34%,12%,29%
AUGUST 2000,31.3,36.7,25.9,39.4,23.2,0.0,0,0,0,0,0,0,29%,27%,48%
SEPTEMBER 2000,28.1,33.0,23.2,37.0,17.8,0.0,0,0,0,0,0,0,17%,18%,36%
OCTOBER 2000,18.8,22.3,15.3,28.0,2.0,7.0,2,2,0,1,0,0,11%,8%,54%
NOVEMBER 2000,9.1,13.2,5.1,22.0,2.2,5.0,1,1,0,0,0,0,25%,22%,56%
DECEMBER 2000,6.1,9.5,2.7,13.0,-0.2,4.5,1,2,0,0,2,1,27%,24%,70%
JANUARY 2001,5.9,8.9,2.9,16.2,-4.0,2.2,1,3,3,0,1,9,13%,11%,48%
FEBRUARY 2001,7.8,12.1,3.5,15.8,-3.2,0.0,0,0,0,0,0,1,34%,16%,42%
MARCH 2001,13.2,18.6,7.9,26.8,0.2,0.7,0,1,0,0,0,0,26%,18%,38%
APRIL 2001,22.1,26.8,17.4,30.4,11.6,0.0,0,0,0,0,0,0,23%,18%,53%
MAY 2001,28.8,31.2,26.5,37.4,19.6,0.0,0,0,0,0,0,0,11%,6%,9%
JUNE 2001,30.9,36.7,25.1,41.8,18.0,4.0,1,1,0,0,0,0,48%,35%,40%
JULY 2001,32.0,37.4,26.6,42.0,22.2,0.0,0,0,0,0,0,0,69%,42%,61%
AUGUST 2001,31.0,37.2,24.9,41.2,18.8,3.9,1,2,0,4,0,0,44%,37%,41%
SEPTEMBER 2001,26.9,32.9,20.9,36.8,16.0,3.3,1,1,0,1,0,0,27%,27%,66%
OCTOBER 2001,19.5,25.2,13.8,33.0,9.6,5.0,1,1,0,0,0,0,23%,24%,58%
NOVEMBER 2001,10.0,16.4,3.6,23.2,-1.8,1.6,1,1,0,0,1,2,25%,15%,66%
DECEMBER 2001,7.3,11.3,3.3,17.8,-1.6,10.4,4,4,0,1,1,3,26%,21%,58%
JANUARY 2002,4.0,8.0,0.0,16.8,-3.4,3.3,1,2,1,0,0,19,19%,23%,67%
FEBRUARY 2002,8.5,14.3,2.8,20.8,-0.4,2.2,1,2,0,0,0,2,30%,34%,78%
MARCH 2002,14.5,20.4,8.6,26.2,-1.6,0.2,0,1,0,1,0,3,24%,21%,48%
APRIL 2002,16.6,21.7,11.5,28.0,3.8,60.2,6,9,0,2,0,0,33%,23%,40%
MAY 2002,23.4,30.3,16.5,36.0,10.2,12.0,1,1,1,2,0,0,27%,26%,38%
JUNE 2002,30.1,36.4,23.9,39.4,19.8,0.0,0,0,0,0,0,0,55%,30%,26%
JULY 2002,30.8,36.4,25.3,41.6,21.6,0.0,0,0,0,1,0,0,52%,32%,77%
AUGUST 2002,32.5,38.8,26.2,42.0,20.8,0.0,0,0,0,0,0,0,68%,56%,80%
SEPTEMBER 2002,28.3,34.7,22.0,37.4,11.4,0.0,0,0,0,0,0,0,17%,20%,40%
OCTOBER 2002,25.1,30.2,20.1,32.4,11.4,0.0,0,0,0,0,0,0,2%,11%,6%
NOVEMBER 2002,11.9,14.0,9.9,22.8,3.0,0.0,0,0,0,0,0,0,12%,3%,36%
DECEMBER 2002,1.8,5.9,-2.3,11.4,-11.4,4.2,1,3,0,0,2,19,3%,5%,25%
JANUARY 2003,5.2,10.2,0.2,14.2,-4.8,17.0,3,3,0,0,0,12,19%,10%,54%
FEBRUARY 2003,6.6,8.8,4.5,16.0,-0.6,11.6,4,5,1,0,0,4,16%,16%,35%
MARCH 2003,-,-,12.2,-,-12.2,12.0,3,4,0,0,0,3,-,2%,58%
APRIL 2003,-,-,-,-,-,22.7,5,5,0,0,0,0,-,-,40%
MAY 2003,20.4,21.3,19.6,31.8,8.0,6.5,2,4,0,2,0,0,3%,2%,54%
JUNE 2003,-,35.0,-,39.0,-,0.0,0,0,0,1,0,0,2%,-,76%
JULY 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,87%
AUGUST 2003,-,-,-,-,-,0.1,0,1,0,0,0,0,-,-,80%
SEPTEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,83%
OCTOBER 2003,-,-,-,-,-,0.0,0,0,0,1,0,0,-,-,87%
NOVEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,2,-,-,93%
DECEMBER 2003,-1.7,2.2,-5.6,14.2,-5.6,8.8,1,1,1,0,1,13,3%,3%,83%
JANUARY 2004,-,-,-,-,-,38.7,5,6,1,0,3,4,-,-,74%
FEBRUARY 2004,-,-,-,-,-,0.0,0,0,0,0,0,1,-,-,100%
MARCH 2004,-,-,-,-,-,10.8,3,8,0,0,0,0,-,-,70%
APRIL 2004,-,-,-,-,-,20.4,3,6,0,0,0,0,-,-,80%
MAY 2004,-,-,-,-,-,4.9,1,2,0,2,0,0,-,-,83%
JUNE 2004,31.3,36.6,26.0,38.4,17.0,0.0,0,0,0,0,0,0,50%,37%,96%
JULY 2004,29.8,35.6,24.1,39.8,10.3,2.0,1,1,0,0,0,0,60%,44%,74%
AUGUST 2004,31.8,37.8,25.7,41.4,13.0,0.0,0,0,0,0,0,0,63%,47%,90%
SEPTEMBER 2004,26.4,32.3,20.5,37.4,15.2,0.0,0,0,0,0,0,0,45%,45%,90%
OCTOBER 2004,18.4,23.8,13.0,30.0,9.8,0.0,0,0,0,0,0,0,31%,26%,74%
NOVEMBER 2004,12.2,16.7,7.7,23.4,0.2,11.0,1,1,0,0,0,0,27%,27%,63%
DECEMBER 2004,3.8,7.4,0.3,11.6,-2.4,2.0,1,1,0,0,0,13,34%,27%,77%
JANUARY 2005,3.7,7.5,-0.1,11.6,-3.0,8.0,2,2,1,0,0,17,42%,42%,90%
FEBRUARY 2005,4.3,8.4,0.3,17.2,-6.2,0.0,0,0,0,0,0,13,41%,36%,78%
MARCH 2005,12.0,17.3,6.7,24.0,0.0,0.0,0,0,0,0,0,1,35%,32%,70%
APRIL 2005,18.2,23.8,12.7,33.2,2.2,0.0,0,0,0,1,0,0,45%,45%,86%
MAY 2005,22.3,27.0,17.7,31.0,13.6,3.0,2,2,0,1,0,0,39%,35%,67%
JUNE 2005,29.8,36.2,23.4,40.6,17.8,0.0,0,0,0,0,0,0,52%,55%,93%
JULY 2005,34.3,40.1,28.5,42.2,24.2,0.0,0,0,0,0,0,0,32%,31%,80%
AUGUST 2005,30.7,36.5,25.0,42.4,20.0,0.0,0,0,0,0,0,0,50%,32%,58%
SEPTEMBER 2005,27.9,33.6,22.2,38.0,16.0,0.0,0,0,0,0,0,0,42%,42%,83%
OCTOBER 2005,19.8,25.3,14.3,30.0,6.4,0.0,0,0,0,0,0,0,42%,37%,96%
NOVEMBER 2005,10.3,14.5,6.0,23.0,1.4,6.0,2,2,0,0,1,0,37%,37%,76%
DECEMBER 2005,7.9,12.3,3.4,18.2,-3.8,0.0,0,0,0,0,0,6,45%,39%,77%
JANUARY 2006,2.1,4.9,-0.8,10.0,-4.0,2.9,1,3,4,0,1,21,35%,32%,64%
FEBRUARY 2006,7.9,13.1,2.7,19.6,-2.0,9.5,1,1,0,0,0,5,39%,39%,78%
MARCH 2006,13.7,19.1,8.3,26.0,3.8,4.0,1,1,0,0,0,0,44%,44%,87%
