Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,8.3,11.5,5.1,18.0,1.0,52.4,5,6,0,0,0,0,19%,18%,38%
FEBRUARY 2000,8.9,11.9,6.0,17.8,1.6,29.1,6,7,0,0,3,0,24%,28%,34%
MARCH 2000,9.8,13.0,6.6,20.0,0.8,13.6,2,6,0,0,1,0,19%,26%,58%
APRIL 2000,17.9,21.5,14.3,25.4,9.4,0.0,0,0,0,0,5,0,22%,35%,80%
MAY 2000,20.7,23.4,18.0,28.8,14.6,5.6,1,3,0,0,0,0,34%,27%,80%
JUNE 2000,23.8,27.1,20.5,30.2,15.4,31.4,3,3,0,0,2,0,32%,30%,60%
JULY 2000,27.3,31.3,23.2,41.2,17.0,1.2,0,3,0,2,0,0,34%,19%,77%
AUGUST 2000,27.7,31.6,23.8,38.6,22.0,53.7,8,9,0,2,0,0,34%,34%,64%
SEPTEMBER 2000,23.8,26.6,21.1,30.6,17.4,92.9,7,9,0,1,0,0,22%,23%,50%
OCTOBER 2000,17.8,21.6,14.0,24.0,1.8,135.3,12,13,0,1,1,0,34%,32%,54%
NOVEMBER 2000,12.8,16.1,9.4,21.2,5.8,108.5,9,10,0,2,0,0,37%,35%,63%
DECEMBER 2000,10.5,13.2,7.8,16.2,4.4,51.9,7,10,0,0,2,0,31%,32%,64%
JANUARY 2001,7.1,9.8,4.3,16.4,-1.0,14.8,2,3,0,0,4,1,21%,27%,61%
FEBRUARY 2001,10.2,13.6,6.7,22.2,3.0,3.3,1,3,0,0,2,0,38%,34%,75%
MARCH 2001,12.6,16.8,8.5,28.4,3.2,29.2,2,6,0,0,2,0,34%,29%,64%
APRIL 2001,16.4,19.6,13.2,28.2,10.2,2.0,2,2,0,0,1,0,32%,27%,86%
MAY 2001,18.2,23.3,13.1,26.6,-1.2,18.4,2,4,0,0,0,1,13%,10%,54%
JUNE 2001,24.1,27.5,20.7,30.6,18.0,3.8,1,1,0,0,0,0,32%,33%,86%
JULY 2001,26.4,30.0,22.8,34.0,20.6,13.8,3,3,0,2,0,0,34%,34%,93%
AUGUST 2001,27.6,31.3,23.9,33.4,19.8,21.1,2,6,0,1,0,0,29%,29%,74%
SEPTEMBER 2001,24.7,28.4,21.1,30.6,16.4,17.8,1,2,0,2,0,0,37%,37%,86%
OCTOBER 2001,17.8,21.4,14.3,26.8,8.6,102.7,8,10,2,2,0,0,26%,26%,51%
NOVEMBER 2001,13.7,17.3,10.1,23.0,2.0,122.6,7,8,0,1,0,0,33%,40%,50%
DECEMBER 2001,11.3,14.7,8.0,19.4,3.0,66.1,2,3,0,0,2,0,42%,45%,70%
JANUARY 2002,8.7,12.1,5.2,18.0,1.8,74.6,8,12,0,1,0,0,39%,42%,61%
FEBRUARY 2002,9.6,13.0,6.2,23.4,2.4,12.2,4,7,0,0,2,0,46%,46%,64%
MARCH 2002,12.8,16.5,9.1,26.4,3.8,6.5,2,4,0,0,1,0,40%,44%,64%
APRIL 2002,14.7,16.9,12.5,22.2,8.4,31.4,6,9,0,0,0,0,45%,47%,56%
MAY 2002,19.1,21.7,16.5,28.4,13.0,15.0,2,4,0,1,0,0,35%,34%,74%
JUNE 2002,24.2,27.4,21.1,29.8,18.6,0.0,0,0,0,0,0,0,42%,38%,90%
JULY 2002,27.3,30.9,23.6,33.8,19.0,5.4,2,4,0,2,0,0,45%,40%,74%
AUGUST 2002,27.6,31.1,24.0,33.2,18.6,23.3,4,5,0,1,0,0,34%,31%,70%
SEPTEMBER 2002,25.9,29.8,22.0,37.2,16.6,0.9,0,1,0,0,0,0,37%,37%,96%
OCTOBER 2002,21.9,25.0,18.7,31.2,12.6,178.0,4,6,0,1,0,0,34%,32%,61%
NOVEMBER 2002,15.2,18.6,11.8,25.2,6.8,138.6,8,10,0,1,0,0,35%,40%,60%
DECEMBER 2002,6.8,10.2,3.4,15.6,-3.4,120.6,10,10,0,0,0,1,35%,29%,41%
JANUARY 2003,9.1,12.6,5.6,23.4,2.4,19.5,4,5,0,0,6,0,32%,37%,70%
FEBRUARY 2003,9.0,12.4,5.6,27.5,-0.2,13.6,3,5,0,0,1,2,34%,36%,53%
