Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,1.4,1.6,1.3,11.6,-12.6,0.0,0,0,0,0,0,11,5%,11%,6%
FEBRUARY 2000,-0.1,0.8,-0.9,16.6,-8.4,0.0,0,0,0,0,0,15,9%,14%,10%
MARCH 2000,5.3,7.6,2.9,18.8,-9.2,0.0,0,0,0,0,0,14,11%,16%,35%
APRIL 2000,16.6,22.0,11.2,27.2,-21.6,17.2,4,6,0,3,0,1,8%,8%,10%
MAY 2000,19.6,26.9,12.3,34.4,7.4,0.0,0,0,0,1,0,0,16%,10%,48%
JUNE 2000,25.1,34.1,16.1,39.0,7.4,0.0,0,0,0,0,0,0,45%,23%,26%
JULY 2000,27.9,35.8,19.9,40.0,16.6,0.1,0,1,0,2,0,0,47%,21%,48%
AUGUST 2000,27.0,35.3,18.7,40.0,14.4,0.0,0,0,0,0,0,0,40%,23%,58%
SEPTEMBER 2000,23.0,30.6,15.3,36.4,12.4,6.5,2,3,0,4,1,0,20%,15%,23%
OCTOBER 2000,13.6,20.1,7.1,26.0,3.2,22.3,3,4,0,3,1,0,15%,13%,45%
NOVEMBER 2000,6.6,12.1,1.0,19.2,-2.2,7.4,3,4,0,1,1,9,30%,28%,56%
DECEMBER 2000,3.1,6.5,-0.4,11.0,-4.0,3.0,1,5,1,1,5,17,21%,23%,51%
JANUARY 2001,3.2,7.4,-1.1,13.2,-9.8,2.0,1,1,5,0,2,24,13%,15%,48%
FEBRUARY 2001,3.7,9.6,-2.3,15.4,-7.0,9.0,4,4,1,0,1,21,27%,16%,35%
MARCH 2001,10.7,17.5,3.9,23.2,-1.8,15.3,4,5,0,2,0,3,27%,19%,38%
APRIL 2001,16.2,24.7,7.7,52.5,4.0,196.0,2,2,0,1,0,0,22%,15%,33%
MAY 2001,23.4,29.7,17.1,33.4,7.0,0.6,0,1,0,2,0,0,11%,8%,9%
JUNE 2001,24.4,33.2,15.6,40.4,11.0,0.0,0,0,0,2,0,0,45%,22%,30%
JULY 2001,26.2,33.9,18.5,38.8,14.4,0.0,0,0,0,1,0,0,56%,32%,48%
