Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,10.6,10.4,10.8,30.0,-0.4,0.0,0,0,0,0,0,1,13%,11%,0%
FEBRUARY 2000,8.9,13.1,4.7,28.8,-12.6,0.0,0,0,0,0,0,3,19%,16%,27%
MARCH 2000,15.2,14.0,16.3,28.4,-15.0,0.0,0,0,0,0,0,1,11%,21%,19%
APRIL 2000,27.1,29.4,24.7,37.6,5.0,0.0,0,0,0,1,0,0,7%,8%,40%
MAY 2000,31.6,39.0,24.3,42.4,21.6,0.0,0,0,0,3,0,0,47%,32%,54%
JUNE 2000,31.9,38.2,25.6,41.8,19.0,0.0,0,0,0,0,0,0,70%,32%,33%
JULY 2000,32.0,37.4,26.6,41.8,21.0,0.0,0,0,0,0,0,0,45%,45%,29%
AUGUST 2000,30.8,37.7,24.0,40.2,21.4,36.0,1,1,0,1,0,0,58%,29%,48%
SEPTEMBER 2000,29.2,37.1,21.3,41.2,17.4,0.0,0,0,0,0,0,0,23%,18%,36%
OCTOBER 2000,22.0,29.2,14.8,34.0,11.4,0.0,0,0,0,0,0,0,21%,19%,67%
NOVEMBER 2000,15.9,22.7,9.1,28.8,1.4,0.2,0,1,0,0,0,0,18%,18%,60%
DECEMBER 2000,11.3,18.5,4.1,25.6,-1.8,0.0,0,0,0,0,0,4,16%,16%,77%
JANUARY 2001,8.0,14.8,1.2,23.0,-3.0,0.0,0,0,0,0,0,6,19%,16%,54%
FEBRUARY 2001,12.0,19.9,4.1,25.2,-4.2,4.0,1,1,0,0,0,4,16%,18%,67%
MARCH 2001,17.8,25.0,10.7,29.0,5.0,0.0,0,0,0,0,0,0,24%,21%,64%
APRIL 2001,23.9,31.6,16.1,34.6,12.8,0.0,0,0,0,0,0,0,22%,17%,46%
MAY 2001,33.5,39.2,27.9,40.4,22.8,0.3,0,1,0,0,1,0,23%,10%,16%
JUNE 2001,32.3,39.3,25.4,42.4,21.0,0.0,0,0,0,0,0,0,65%,63%,50%
JULY 2001,33.5,40.2,26.7,42.4,20.4,0.0,0,0,0,0,0,0,67%,65%,32%
AUGUST 2001,30.5,36.2,24.7,40.6,21.0,0.0,0,0,0,0,0,0,45%,31%,25%
SEPTEMBER 2001,28.2,35.9,20.5,41.4,14.4,0.0,0,0,0,0,0,0,33%,23%,73%
OCTOBER 2001,22.5,30.5,14.4,33.4,8.0,0.0,0,0,0,0,0,0,19%,19%,61%
NOVEMBER 2001,14.6,24.6,4.7,30.0,-2.8,0.0,0,0,0,0,0,1,12%,15%,30%
DECEMBER 2001,14.7,23.0,6.4,26.0,3.6,0.0,0,0,0,0,0,0,13%,11%,54%
JANUARY 2002,11.3,18.5,4.1,29.0,-4.0,0.0,0,0,0,0,0,8,18%,19%,61%
FEBRUARY 2002,12.6,20.5,4.6,27.6,-2.0,2.2,1,2,0,1,0,3,32%,36%,64%
MARCH 2002,19.5,27.2,11.8,31.0,3.6,4.0,1,1,0,0,0,0,16%,11%,48%
APRIL 2002,25.5,32.1,18.9,38.6,13.4,0.1,0,1,0,0,0,0,27%,25%,70%
MAY 2002,30.2,38.0,22.3,41.4,18.0,0.0,0,0,0,1,0,0,39%,16%,54%
JUNE 2002,32.3,39.9,24.7,42.0,17.2,0.0,0,0,0,0,0,0,85%,33%,30%
JULY 2002,32.7,39.6,25.8,42.6,22.0,0.0,0,0,0,0,0,0,92%,63%,70%
AUGUST 2002,31.7,39.3,24.1,42.8,21.4,0.0,0,0,0,0,0,0,81%,58%,67%
