Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,6.0,5.9,6.0,13.0,3.0,0.0,0,0,0,0,0,0,3%,2%,3%
FEBRUARY 2000,8.1,7.8,8.5,23.4,1.6,0.0,0,0,0,0,0,0,9%,12%,17%
MARCH 2000,17.5,18.9,16.0,26.0,6.6,0.0,0,0,0,0,0,0,3%,5%,35%
APRIL 2000,-12.5,26.4,-51.4,36.4,-73.9,0.0,0,0,0,0,0,8,2%,28%,46%
MAY 2000,10.3,34.1,-13.5,42.4,-70.8,0.0,0,0,0,0,0,3,5%,13%,70%
JUNE 2000,5.6,35.0,-23.8,43.8,-87.8,0.0,0,0,0,0,0,2,2%,10%,40%
JULY 2000,-10.2,35.4,-55.9,43.4,-90.6,0.0,0,0,0,0,0,5,6%,18%,58%
AUGUST 2000,-,-,-42.5,-,-87.4,0.0,0,0,0,0,0,3,-,15%,67%
SEPTEMBER 2000,-3.1,24.4,-30.5,41.4,-51.6,0.0,0,0,0,0,0,5,2%,18%,43%
OCTOBER 2000,-,-,-23.4,-,-38.6,0.7,0,1,0,0,0,16,-,51%,74%
NOVEMBER 2000,-,-,-10.5,-,-34.1,3.0,2,2,0,0,0,7,-,23%,60%
DECEMBER 2000,0.3,9.0,-8.5,19.0,-16.5,16.9,3,6,0,0,0,4,2%,16%,67%
JANUARY 2001,-,-,0.7,-,-8.4,0.0,0,0,0,0,0,6,-,15%,70%
FEBRUARY 2001,-,-,-27.9,-,-73.9,0.0,0,0,0,0,0,13,-,46%,82%
MARCH 2001,-1.2,14.2,-16.6,31.2,-46.4,4.0,1,1,0,0,0,8,3%,27%,58%
APRIL 2001,-7.8,30.0,-45.7,37.2,-82.0,0.0,0,0,0,0,0,7,2%,25%,46%
MAY 2001,-5.1,31.6,-41.7,41.8,-88.2,0.0,0,0,0,0,0,2,2%,8%,9%
JUNE 2001,-21.7,38.4,-81.9,46.4,-92.0,0.0,0,0,0,0,0,3,2%,10%,56%
JULY 2001,-,-,-62.0,-,-90.8,0.0,0,0,0,0,0,7,-,25%,74%
AUGUST 2001,-10.0,29.8,-49.8,42.6,-79.3,0.0,0,0,0,0,0,5,2%,18%,61%
SEPTEMBER 2001,-,-,-44.7,-,-64.8,0.0,0,0,0,0,0,9,-,30%,73%
