Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,6.6,4.8,8.3,17.8,-2.6,8.0,1,1,1,0,0,5,5%,5%,3%
FEBRUARY 2000,7.4,12.6,2.3,21.0,-4.6,0.0,0,0,0,0,0,10,16%,17%,17%
MARCH 2000,13.2,16.2,10.1,24.6,-3.0,0.0,0,0,0,0,0,9,13%,16%,32%
APRIL 2000,21.5,26.7,16.3,34.8,7.0,0.0,0,0,0,0,0,0,15%,17%,40%
MAY 2000,24.0,32.6,15.5,36.6,9.0,0.0,0,0,0,0,0,0,48%,32%,51%
JUNE 2000,26.6,34.3,18.9,38.5,14.0,0.0,0,0,0,0,0,0,72%,72%,50%
JULY 2000,28.7,35.7,21.7,38.6,14.2,0.0,0,0,0,0,0,0,65%,40%,48%
AUGUST 2000,26.5,34.5,18.6,36.6,15.2,0.0,0,0,0,0,0,0,69%,48%,70%
SEPTEMBER 2000,26.0,34.5,17.4,36.0,12.0,0.0,0,0,0,0,0,0,26%,27%,33%
OCTOBER 2000,17.0,25.5,8.5,29.8,6.0,0.0,0,0,0,0,0,0,15%,13%,70%
NOVEMBER 2000,9.9,16.6,3.3,25.0,-2.4,3.2,1,2,0,0,0,7,23%,27%,60%
DECEMBER 2000,7.0,14.4,-0.4,20.4,-7.0,3.2,1,2,0,0,0,14,21%,19%,67%
JANUARY 2001,6.1,11.4,0.7,18.6,-11.0,0.0,0,0,0,0,0,19,15%,16%,54%
FEBRUARY 2001,6.6,15.0,-1.9,20.8,-6.8,4.0,1,1,1,0,0,16,23%,16%,57%
MARCH 2001,14.1,19.6,8.5,25.2,1.4,2.8,2,3,0,0,0,0,23%,15%,45%
APRIL 2001,18.2,25.7,10.6,28.6,6.4,0.0,0,0,0,0,0,0,13%,15%,46%
MAY 2001,26.1,34.1,18.2,36.6,14.8,0.0,0,0,0,0,0,0,22%,15%,6%
JUNE 2001,27.0,35.0,19.1,38.4,14.4,2.6,1,2,0,0,0,0,75%,60%,40%
JULY 2001,30.3,37.5,23.1,41.0,18.0,0.0,0,0,0,0,0,0,90%,73%,54%
AUGUST 2001,27.9,35.2,20.6,37.4,16.8,0.0,0,0,0,0,0,0,58%,50%,58%
SEPTEMBER 2001,25.3,32.9,17.6,36.6,13.0,0.0,0,0,0,0,0,0,25%,32%,76%
OCTOBER 2001,18.4,27.5,9.4,31.0,7.0,0.0,0,0,0,0,0,0,26%,23%,58%
NOVEMBER 2001,11.3,20.7,1.8,25.0,-3.2,0.0,0,0,0,0,0,8,22%,18%,60%
DECEMBER 2001,9.1,16.2,2.0,19.6,-1.2,17.4,4,4,0,0,0,5,19%,15%,51%
JANUARY 2002,5.4,11.6,-0.8,16.4,-9.8,6.0,2,2,0,0,0,16,18%,26%,64%
FEBRUARY 2002,8.3,14.3,2.4,19.6,-7.4,10.0,3,3,0,0,0,14,34%,25%,53%
MARCH 2002,13.7,20.4,6.9,24.6,-0.4,18.0,4,4,1,0,0,1,26%,21%,45%
APRIL 2002,18.0,24.6,11.4,31.6,5.6,13.2,2,2,1,0,0,0,27%,30%,53%
MAY 2002,23.4,31.5,15.2,34.5,11.6,0.0,0,0,0,0,0,0,42%,18%,41%
JUNE 2002,26.7,35.3,18.2,37.0,13.2,0.0,0,0,0,0,0,0,92%,63%,36%
JULY 2002,29.3,37.0,21.6,45.6,17.0,0.0,0,0,0,0,0,0,81%,81%,80%
AUGUST 2002,28.6,36.5,20.7,38.0,16.4,1.0,1,1,0,0,0,0,85%,84%,80%
SEPTEMBER 2002,25.5,33.4,17.5,35.4,12.2,0.0,0,0,0,0,0,0,23%,22%,53%
OCTOBER 2002,20.7,27.4,13.9,30.8,-11.0,0.0,0,0,0,0,0,1,3%,13%,6%
NOVEMBER 2002,11.7,15.8,7.5,26.0,-1.2,0.0,0,0,0,0,0,3,10%,8%,26%
DECEMBER 2002,4.1,11.9,-3.8,17.6,-7.0,0.0,0,0,0,0,0,13,8%,5%,29%
JANUARY 2003,6.7,12.3,1.2,18.0,-5.0,9.4,2,3,1,0,0,17,13%,5%,61%
FEBRUARY 2003,10.7,17.4,4.0,18.8,-5.0,1.0,1,1,0,0,1,6,4%,13%,53%
MARCH 2003,13.6,19.0,8.2,23.0,-2.2,15.4,4,7,0,1,0,2,3%,2%,32%
APRIL 2003,12.4,10.0,14.8,30.0,7.4,7.0,2,2,0,0,0,0,2%,7%,43%
MAY 2003,26.6,21.6,31.6,34.0,10.0,0.0,0,0,0,0,0,0,2%,2%,51%
JUNE 2003,24.2,25.4,23.0,37.2,17.4,0.0,0,0,0,0,0,0,7%,13%,60%
JULY 2003,29.3,33.2,25.3,39.0,21.0,0.0,0,0,0,0,0,0,10%,21%,77%
AUGUST 2003,-,-,22.5,-,18.0,0.2,0,1,0,1,0,0,-,9%,87%
SEPTEMBER 2003,24.4,25.4,23.4,33.6,13.4,0.0,0,0,0,0,0,0,3%,5%,80%
OCTOBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,80%
NOVEMBER 2003,-,-,-,-,-,0.1,0,1,0,0,0,4,-,-,90%
DECEMBER 2003,-,-,-,-,-,9.8,2,3,0,0,0,11,-,-,80%
JANUARY 2004,6.1,7.8,4.4,16.6,-3.0,55.0,6,6,0,0,0,8,2%,2%,67%
FEBRUARY 2004,-,-,-,-,-,0.0,0,0,0,0,0,4,-,-,82%
MARCH 2004,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,77%
APRIL 2004,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,70%
MAY 2004,-,-,15.0,-,12.2,0.0,0,0,0,0,0,0,-,2%,77%
JUNE 2004,27.8,36.0,19.6,37.0,15.0,0.6,0,1,0,1,0,0,73%,66%,90%
JULY 2004,27.9,35.6,20.3,38.8,17.4,0.0,0,0,0,0,0,0,90%,89%,80%
AUGUST 2004,29.0,36.9,21.2,40.2,14.6,0.0,0,0,0,0,0,0,94%,71%,93%
SEPTEMBER 2004,24.3,31.7,16.8,35.0,7.8,0.0,0,0,0,0,0,0,52%,42%,90%
