Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,4.7,8.9,0.5,20.0,-6.2,30.1,7,7,0,0,0,11,13%,11%,41%
FEBRUARY 2000,6.2,11.9,0.6,21.6,-8.6,0.0,0,0,0,0,0,18,7%,14%,55%
MARCH 2000,9.6,18.7,0.4,27.0,-3.4,1.7,1,2,0,0,0,9,15%,13%,54%
APRIL 2000,19.2,27.3,11.2,31.4,3.4,0.0,0,0,0,0,0,0,12%,8%,66%
MAY 2000,25.2,34.7,15.7,38.0,12.4,0.0,0,0,0,0,0,0,58%,32%,83%
JUNE 2000,25.4,34.8,16.1,38.6,10.4,0.0,0,0,0,0,0,0,70%,57%,73%
JULY 2000,26.2,33.8,18.6,39.2,12.0,0.0,0,0,0,0,0,0,77%,52%,70%
AUGUST 2000,23.7,33.1,14.4,36.0,12.0,0.0,0,0,0,0,0,0,44%,35%,87%
SEPTEMBER 2000,23.7,33.7,13.7,36.0,6.1,0.0,0,0,0,0,0,0,30%,23%,60%
OCTOBER 2000,16.8,26.2,7.5,30.2,4.0,0.8,0,1,0,0,0,0,29%,29%,74%
NOVEMBER 2000,9.2,16.2,2.3,26.0,-4.0,930.8,3,3,0,1,2,9,27%,30%,76%
DECEMBER 2000,6.8,15.1,-1.5,22.8,-8.0,10.2,4,5,0,0,1,17,26%,27%,70%
JANUARY 2001,4.9,13.8,-4.0,22.5,-11.6,6.0,1,3,3,0,1,26,11%,11%,67%
FEBRUARY 2001,5.3,14.0,-3.4,21.0,-16.3,29.0,2,2,2,0,0,21,29%,30%,67%
MARCH 2001,12.6,20.6,4.6,26.5,-1.4,3.0,2,2,0,0,0,1,31%,27%,77%
APRIL 2001,18.4,27.1,9.7,31.0,6.0,0.0,0,0,0,0,0,0,13%,18%,66%
MAY 2001,26.9,31.8,22.0,36.0,11.5,0.0,0,0,0,0,0,0,27%,18%,67%
JUNE 2001,25.8,35.3,16.3,39.0,10.3,2.6,2,4,0,0,0,0,68%,58%,73%
JULY 2001,29.1,37.3,21.0,40.2,12.0,0.0,0,0,0,0,0,0,87%,65%,83%
AUGUST 2001,26.2,35.5,16.9,38.4,12.0,0.0,0,0,0,0,0,0,37%,27%,83%
SEPTEMBER 2001,23.8,32.6,15.1,37.6,9.4,0.0,0,0,0,0,0,0,35%,30%,90%
OCTOBER 2001,17.1,26.7,7.5,31.0,5.0,0.0,0,0,0,0,0,0,18%,18%,77%
NOVEMBER 2001,10.7,21.2,0.1,25.8,-11.6,0.0,0,0,0,0,0,11,23%,23%,80%
DECEMBER 2001,9.6,17.4,1.7,20.0,-2.4,54.5,8,10,0,0,0,6,18%,15%,54%
JANUARY 2002,6.1,12.5,-0.4,17.8,-7.4,6.0,2,2,0,0,0,21,31%,35%,83%
FEBRUARY 2002,7.4,14.3,0.6,21.2,-7.0,22.4,5,7,0,0,0,16,43%,43%,64%
MARCH 2002,12.9,20.8,4.9,33.4,-2.8,8.9,1,2,0,0,0,4,37%,40%,87%
APRIL 2002,17.0,24.2,9.7,33.6,4.2,0.0,0,0,0,1,0,0,45%,48%,86%
MAY 2002,23.3,32.4,14.2,35.0,9.0,0.0,0,0,0,0,0,0,44%,32%,77%
JUNE 2002,26.9,35.6,18.2,39.4,15.0,0.0,0,0,0,0,0,0,80%,57%,86%
JULY 2002,28.3,36.2,20.4,39.4,15.6,0.0,0,0,0,0,0,0,76%,56%,87%
AUGUST 2002,26.4,35.8,17.0,37.4,13.0,0.0,0,0,0,0,0,0,73%,68%,96%
SEPTEMBER 2002,22.0,32.4,11.7,35.4,6.4,0.0,0,0,0,0,0,0,32%,37%,93%
OCTOBER 2002,17.6,27.3,7.9,31.0,4.0,0.0,0,0,0,0,0,0,27%,23%,74%
NOVEMBER 2002,9.9,18.8,1.0,24.0,-4.0,0.0,0,0,0,0,0,10,17%,8%,63%
DECEMBER 2002,5.5,14.2,-3.2,19.0,-9.0,0.8,0,2,0,0,0,18,10%,2%,83%
JANUARY 2003,5.9,13.7,-1.8,22.8,-8.6,6.3,1,6,0,0,2,23,16%,8%,51%
FEBRUARY 2003,8.3,16.7,-0.0,22.0,-7.4,5.6,3,5,0,0,0,12,5%,7%,71%
MARCH 2003,-,15.6,-,24.0,-,28.3,6,7,0,2,0,5,3%,-,77%
APRIL 2003,-,-,15.9,-,5.6,7.2,2,4,0,0,0,0,-,3%,63%
MAY 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,67%
JUNE 2003,26.0,32.7,19.2,38.4,16.0,0.0,0,0,0,0,0,0,5%,5%,90%
JULY 2003,30.3,39.7,20.9,40.0,17.0,0.0,0,0,0,0,0,0,6%,25%,80%
AUGUST 2003,27.8,34.6,21.1,40.8,14.0,0.0,0,0,0,1,0,0,3%,9%,96%
SEPTEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,80%
OCTOBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,93%
NOVEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,11,-,-,96%
DECEMBER 2003,6.3,4.8,7.8,20.8,-10.8,6.6,1,3,1,0,0,17,2%,2%,87%
JANUARY 2004,-,-,3.0,-,-3.4,32.9,5,8,1,0,0,10,-,2%,64%
FEBRUARY 2004,-,-,-,-,-,0.1,0,1,0,0,0,4,-,-,93%
MARCH 2004,-,-,-,-,-,9.0,1,1,0,0,0,0,-,-,83%
APRIL 2004,-,-,-,-,-,2.6,2,3,0,0,0,0,-,-,83%
MAY 2004,-,-,11.6,-,8.6,0.0,0,0,0,0,0,0,-,2%,96%
JUNE 2004,27.4,36.2,18.7,38.0,16.0,0.0,0,0,0,0,0,0,72%,60%,96%
JULY 2004,27.0,35.4,18.6,38.4,15.4,0.0,0,0,0,0,0,0,76%,65%,83%
AUGUST 2004,26.7,36.1,17.3,41.6,11.4,0.0,0,0,0,0,0,0,73%,63%,90%
SEPTEMBER 2004,21.8,31.2,12.4,34.2,4.0,0.0,0,0,0,0,0,0,35%,35%,93%
OCTOBER 2004,16.2,25.7,6.7,31.0,2.0,0.0,0,0,0,0,0,0,39%,39%,90%
NOVEMBER 2004,11.9,20.9,2.8,24.0,-6.0,0.3,0,1,0,0,0,4,30%,35%,73%
DECEMBER 2004,4.9,11.7,-1.9,18.8,-7.8,3.0,1,1,0,0,0,17,21%,23%,51%
JANUARY 2005,4.7,11.3,-1.9,17.0,-7.8,23.0,1,1,0,0,1,24,32%,32%,80%
FEBRUARY 2005,5.5,11.7,-0.7,20.8,-9.7,6.6,2,3,0,0,0,14,41%,50%,60%
MARCH 2005,12.3,19.6,4.9,26.6,-0.8,0.3,0,2,0,0,0,3,35%,47%,80%
APRIL 2005,17.0,25.1,8.9,30.8,0.0,0.2,0,1,0,0,0,1,50%,50%,90%
MAY 2005,20.4,27.5,13.4,31.2,7.2,0.2,0,1,0,0,0,0,40%,42%,87%
JUNE 2005,26.4,35.5,17.2,40.6,12.0,0.0,0,0,0,0,0,0,72%,62%,90%
JULY 2005,28.2,36.7,19.8,39.8,15.6,0.4,0,1,0,1,0,0,90%,65%,87%
AUGUST 2005,26.6,34.8,18.3,37.8,13.6,0.0,0,0,0,1,0,0,73%,45%,74%
SEPTEMBER 2005,22.8,32.3,13.3,36.4,8.4,0.0,0,0,0,0,0,0,42%,42%,93%
OCTOBER 2005,16.8,26.4,7.3,30.4,2.2,0.0,0,0,0,0,0,0,44%,47%,96%
NOVEMBER 2005,10.3,18.9,1.6,23.4,-4.4,0.3,0,1,0,0,0,10,38%,43%,83%
DECEMBER 2005,7.8,16.5,-0.9,23.0,-7.0,0.0,0,0,0,0,0,24,42%,40%,87%
JANUARY 2006,5.0,11.5,-1.6,19.2,-11.4,0.0,0,0,2,0,0,21,42%,42%,80%
FEBRUARY 2006,10.1,16.8,3.4,25.4,-4.0,2.1,2,2,1,0,0,9,41%,38%,78%
