Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,6.1,9.3,2.9,16.0,-5.8,31.7,7,8,2,0,0,12,18%,16%,64%
FEBRUARY 2000,6.9,12.6,1.3,20.2,-6.6,8.4,3,3,0,0,0,10,24%,22%,58%
MARCH 2000,12.5,18.9,6.1,25.0,-6.0,2.4,1,2,0,0,0,4,19%,19%,67%
APRIL 2000,22.4,29.0,15.8,33.8,3.2,0.0,0,0,0,0,0,0,23%,27%,80%
MAY 2000,27.8,34.8,20.9,40.2,15.8,0.0,0,0,0,0,0,0,40%,27%,90%
JUNE 2000,29.1,36.0,22.2,42.2,12.0,0.0,0,0,0,0,0,0,37%,33%,63%
JULY 2000,30.4,36.0,24.8,40.0,21.0,0.1,0,1,0,0,0,0,37%,23%,77%
AUGUST 2000,30.0,36.3,23.7,39.6,20.4,0.0,0,0,0,0,0,0,35%,32%,93%
SEPTEMBER 2000,26.7,33.6,19.7,38.0,14.2,2.0,2,2,0,1,0,0,32%,23%,86%
OCTOBER 2000,18.2,24.4,12.0,30.6,8.6,20.0,2,2,0,0,0,0,29%,26%,90%
NOVEMBER 2000,9.4,14.1,4.7,23.4,0.0,22.2,5,8,0,0,0,1,27%,27%,90%
DECEMBER 2000,7.6,11.7,3.5,17.4,0.2,48.3,6,6,1,0,0,0,34%,35%,87%
JANUARY 2001,4.1,8.8,-0.7,15.6,-8.0,5.4,2,3,2,0,0,11,21%,23%,74%
FEBRUARY 2001,7.4,13.4,1.4,18.6,-3.6,16.0,3,4,0,0,0,9,39%,34%,78%
MARCH 2001,13.4,20.3,6.5,27.6,-2.8,27.9,4,10,2,1,0,2,24%,21%,51%
APRIL 2001,21.4,28.3,14.5,33.8,9.0,1.1,0,2,0,2,0,0,17%,17%,70%
MAY 2001,27.2,32.2,22.2,39.0,16.6,1.6,1,2,0,3,0,0,10%,11%,64%
JUNE 2001,30.6,37.3,24.0,43.0,20.0,0.0,0,0,0,1,0,0,52%,33%,90%
JULY 2001,30.6,36.7,24.6,41.6,21.6,0.0,0,0,0,0,0,0,52%,32%,87%
AUGUST 2001,30.0,36.3,23.6,41.0,20.2,0.0,0,0,0,0,0,0,47%,34%,93%
SEPTEMBER 2001,25.6,32.6,18.6,37.4,10.0,0.0,0,0,0,0,0,0,37%,30%,80%
OCTOBER 2001,17.5,24.2,10.8,34.0,6.2,3.1,1,2,0,0,0,0,19%,23%,67%
NOVEMBER 2001,12.9,18.4,7.4,25.8,0.6,3.0,1,6,0,0,0,0,33%,28%,56%
DECEMBER 2001,8.1,12.1,4.2,18.4,1.2,21.0,5,7,0,0,0,0,42%,44%,67%
JANUARY 2002,5.7,10.0,1.3,18.4,-4.6,14.1,3,4,1,0,0,14,44%,40%,80%
FEBRUARY 2002,8.1,13.6,2.6,21.2,-2.4,13.1,5,6,1,1,0,10,38%,46%,71%
MARCH 2002,13.3,20.1,6.6,29.4,-2.2,8.0,4,7,0,1,0,5,42%,42%,67%
APRIL 2002,17.4,23.6,11.3,34.2,7.4,42.3,6,10,0,4,0,0,35%,37%,63%
MAY 2002,23.9,30.6,17.2,38.8,12.0,5.3,2,6,0,6,0,0,47%,35%,74%
JUNE 2002,29.6,36.1,23.1,42.6,18.8,0.0,0,0,0,1,0,0,60%,47%,93%
JULY 2002,30.3,36.4,24.2,41.4,17.6,0.0,0,0,0,0,0,0,44%,39%,80%
AUGUST 2002,30.8,37.9,23.8,47.8,10.2,3.0,1,1,0,1,0,0,60%,52%,87%
SEPTEMBER 2002,27.4,35.8,18.9,39.0,5.6,32.0,1,1,0,0,0,0,23%,33%,83%
OCTOBER 2002,22.7,30.0,15.5,35.4,8.8,0.3,0,1,0,1,0,0,34%,35%,74%
NOVEMBER 2002,12.8,18.3,7.4,27.6,2.6,1.4,0,3,0,1,0,0,42%,35%,80%
DECEMBER 2002,4.4,8.1,0.8,13.0,-7.8,13.0,3,7,3,0,1,16,35%,31%,58%
JANUARY 2003,4.9,9.0,0.8,18.0,-9.3,21.5,3,5,2,0,0,11,39%,34%,70%
FEBRUARY 2003,7.7,12.3,3.0,19.0,-2.0,24.9,6,8,1,1,0,4,32%,38%,57%
MARCH 2003,10.8,17.0,4.6,23.4,-3.8,33.6,5,6,0,1,0,3,21%,21%,67%
APRIL 2003,17.7,23.5,11.9,33.6,-10.4,70.1,7,11,0,2,0,1,7%,15%,43%
MAY 2003,20.9,26.6,15.1,33.6,-3.6,2.2,1,4,0,4,0,1,24%,23%,54%
JUNE 2003,27.5,34.3,20.8,39.4,13.0,0.1,0,1,0,3,0,0,58%,43%,90%
JULY 2003,32.7,39.4,26.0,44.2,22.6,0.0,0,0,0,1,0,0,68%,61%,93%
AUGUST 2003,29.3,35.4,23.2,39.0,12.5,0.0,0,0,0,1,0,0,37%,35%,93%
SEPTEMBER 2003,24.6,31.6,17.6,37.0,9.4,0.0,0,0,0,0,0,0,38%,33%,93%
OCTOBER 2003,22.2,29.1,15.3,32.6,12.6,0.0,0,0,0,0,0,0,8%,18%,77%
NOVEMBER 2003,9.7,13.8,5.5,26.6,-1.0,1.8,1,3,0,1,0,1,33%,33%,76%
DECEMBER 2003,5.5,10.4,0.6,19.8,-10.2,5.6,2,5,0,1,0,13,90%,94%,58%
JANUARY 2004,6.2,11.0,1.3,16.4,-3.4,50.7,8,10,0,0,3,12,90%,90%,64%
FEBRUARY 2004,9.9,16.8,3.0,25.2,-1.4,4.2,1,2,0,1,0,7,83%,93%,79%
MARCH 2004,13.6,20.8,6.3,29.6,-1.4,871.6,5,7,1,1,0,3,90%,96%,70%
APRIL 2004,13.9,20.1,7.7,30.8,4.0,5.4,2,4,1,1,0,0,10%,10%,66%
MAY 2004,-,-,-,-,-,2.3,1,5,0,2,0,0,-,-,77%
JUNE 2004,29.0,37.3,20.7,41.0,17.0,0.0,0,0,0,0,0,0,73%,68%,96%
JULY 2004,29.4,36.4,22.3,41.0,16.8,4.0,1,1,0,3,0,0,93%,97%,80%
AUGUST 2004,28.8,37.2,20.5,44.0,15.6,0.0,0,0,0,0,0,0,100%,93%,96%
SEPTEMBER 2004,24.1,32.5,15.8,39.4,9.4,0.0,0,0,0,1,0,0,100%,90%,83%
OCTOBER 2004,17.8,26.3,9.2,33.2,2.4,0.0,0,0,0,0,0,0,89%,93%,93%
NOVEMBER 2004,13.0,19.4,6.5,26.8,-2.0,4.2,1,2,0,0,0,4,86%,78%,60%
DECEMBER 2004,4.7,9.3,-0.0,14.6,-4.4,425.8,1,2,0,0,0,18,76%,69%,67%
JANUARY 2005,4.2,8.7,-0.3,13.0,-3.2,19.7,2,4,1,0,0,19,47%,48%,74%
FEBRUARY 2005,4.1,9.3,-1.2,17.6,-7.2,0.2,0,1,1,0,0,19,39%,41%,67%
MARCH 2005,12.5,18.2,6.8,25.6,-3.0,12.1,1,2,0,0,0,2,42%,47%,58%
APRIL 2005,18.9,25.9,11.8,32.8,0.4,1.6,0,2,0,1,0,0,45%,47%,86%
MAY 2005,21.8,28.5,15.0,31.8,11.4,1.4,0,2,0,7,0,0,35%,44%,74%
JUNE 2005,28.7,35.9,21.5,44.4,16.0,0.0,0,0,0,1,0,0,57%,42%,90%
JULY 2005,31.9,39.2,24.7,41.4,20.6,0.0,0,0,0,0,0,0,24%,24%,93%
AUGUST 2005,28.3,35.1,21.4,40.6,17.0,0.0,0,0,0,0,0,0,40%,35%,70%
SEPTEMBER 2005,26.5,34.3,18.8,38.2,14.6,0.0,0,0,0,0,0,0,47%,45%,100%
OCTOBER 2005,19.1,26.4,11.8,31.6,3.4,0.0,0,0,0,0,0,0,45%,44%,96%
NOVEMBER 2005,10.3,16.3,4.2,24.2,-2.0,24.0,3,3,0,0,0,4,48%,47%,80%
DECEMBER 2005,7.5,13.6,1.4,19.2,-6.6,6.4,1,2,0,0,0,11,47%,44%,83%
JANUARY 2006,1.0,5.3,-3.2,11.0,-11.4,9.8,3,5,2,0,2,25,44%,47%,61%
FEBRUARY 2006,9.4,15.3,3.5,21.6,-1.8,8.3,1,2,0,0,0,6,41%,46%,71%
MARCH 2006,13.0,19.6,6.4,27.2,1.2,0.0,0,0,0,2,0,0,48%,40%,83%
APRIL 2006,19.6,26.2,12.9,34.4,5.2,0.1,0,1,0,1,0,0,40%,38%,83%
MAY 2006,26.1,32.6,19.5,37.8,15.8,0.0,0,0,0,1,0,0,48%,47%,83%
JUNE 2006,30.7,37.8,23.6,41.6,16.2,0.0,0,0,0,0,0,0,43%,33%,80%
JULY 2006,30.7,37.9,23.4,43.8,20.0,0.0,0,0,0,0,0,0,60%,50%,96%
AUGUST 2006,29.0,36.9,21.0,42.0,15.8,0.0,0,0,0,0,0,0,50%,47%,100%
SEPTEMBER 2006,24.2,31.9,16.5,36.4,10.0,0.0,0,0,0,0,0,0,43%,38%,86%
OCTOBER 2006,21.7,28.7,14.7,34.4,11.0,0.3,0,1,0,0,0,0,40%,37%,83%
NOVEMBER 2006,11.7,18.3,5.0,28.2,-1.2,3.0,2,2,0,1,1,6,32%,32%,86%
DECEMBER 2006,4.0,8.0,0.1,12.4,-4.6,35.4,7,7,3,0,1,17,65%,60%,32%
JANUARY 2007,3.4,9.5,-2.7,20.0,-7.0,12.9,2,3,2,0,0,26,100%,100%,96%
FEBRUARY 2007,7.5,13.4,1.6,19.2,-7.8,21.7,4,8,1,2,0,6,93%,91%,92%
MARCH 2007,9.5,15.0,4.0,23.0,-3.0,120.0,9,12,1,3,1,4,94%,77%,90%
APRIL 2007,18.4,25.5,11.2,33.4,1.0,15.1,4,6,0,4,0,0,93%,92%,93%
MAY 2007,23.3,31.2,15.3,36.4,8.8,6.0,2,3,0,3,0,0,100%,95%,93%
JUNE 2007,29.0,36.6,21.4,42.6,14.6,13.3,3,6,0,4,0,0,100%,98%,100%
JULY 2007,29.4,37.4,21.5,39.8,16.2,0.0,0,0,0,0,0,0,98%,100%,90%
AUGUST 2007,27.7,36.5,19.0,40.0,14.8,0.0,0,0,0,0,0,0,96%,96%,87%
SEPTEMBER 2007,23.3,32.5,14.1,37.2,4.4,70.0,1,1,0,0,0,0,100%,97%,96%
OCTOBER 2007,16.3,25.2,7.5,32.4,4.0,5.0,1,1,0,0,0,0,98%,95%,93%
NOVEMBER 2007,12.5,20.8,4.3,27.0,-3.0,14.6,2,5,0,1,0,2,93%,96%,90%
DECEMBER 2007,3.6,9.3,-2.0,16.2,-10.6,17.1,5,6,1,1,1,22,92%,96%,77%
JANUARY 2008,-5.6,0.2,-11.4,8.8,-18.6,9.5,3,5,6,0,0,30,100%,100%,93%
FEBRUARY 2008,1.5,8.0,-5.1,22.0,-20.8,14.0,2,6,2,0,0,20,100%,100%,96%
MARCH 2008,16.1,24.4,7.8,32.2,1.0,0.0,0,0,0,0,0,0,100%,98%,90%
APRIL 2008,19.8,27.7,11.9,37.8,5.0,8.2,2,4,0,1,0,0,100%,98%,100%
MAY 2008,25.8,33.7,18.0,38.6,13.6,0.9,0,3,0,4,0,0,100%,98%,96%
JUNE 2008,30.0,37.9,22.1,43.6,18.6,0.0,0,0,0,0,0,0,100%,100%,93%
JULY 2008,31.1,38.7,23.5,42.0,20.2,0.0,0,0,0,0,0,0,100%,100%,90%
AUGUST 2008,28.2,36.6,19.7,40.6,14.4,0.0,0,0,0,0,0,0,90%,96%,93%
SEPTEMBER 2008,25.2,33.3,17.0,38.4,11.4,0.1,0,1,0,2,0,0,98%,95%,83%
OCTOBER 2008,19.2,26.8,11.6,32.6,3.0,2.6,1,1,0,0,0,0,92%,93%,96%
NOVEMBER 2008,10.8,17.1,4.6,23.0,-4.1,3.6,1,3,0,0,0,7,100%,100%,93%
DECEMBER 2008,5.9,10.7,1.2,27.6,-4.8,12.0,4,5,0,0,0,11,81%,74%,74%
JANUARY 2009,5.4,10.4,0.5,16.8,-4.4,20.4,3,7,0,2,1,14,96%,94%,87%
FEBRUARY 2009,8.5,13.3,3.7,19.2,-2.4,48.1,6,8,0,2,0,3,96%,91%,96%
MARCH 2009,14.2,20.2,8.1,28.4,2.0,28.9,4,9,0,5,0,0,98%,90%,96%
APRIL 2009,14.3,20.0,8.7,29.0,-0.2,45.3,9,12,0,7,0,1,100%,100%,86%
MAY 2009,24.0,30.7,17.4,39.0,11.6,8.6,2,7,0,9,0,0,96%,93%,93%
