Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,21.5,22.3,20.8,26.2,15.8,0.0,0,0,0,0,0,0,15%,8%,0%
FEBRUARY 2000,21.1,23.0,19.2,28.2,-1.2,0.0,0,0,0,0,1,1,26%,14%,0%
MARCH 2000,23.4,24.8,22.1,31.8,14.0,0.0,0,0,0,0,0,0,26%,19%,0%
APRIL 2000,29.3,31.0,27.7,36.8,20.8,0.0,0,0,0,0,0,0,35%,17%,0%
MAY 2000,30.8,34.0,27.5,39.8,17.6,0.0,0,0,0,0,0,0,55%,27%,0%
JUNE 2000,31.7,34.7,28.6,37.6,24.4,0.0,0,0,0,0,1,0,80%,47%,0%
JULY 2000,34.9,38.2,31.6,41.0,22.0,0.0,0,0,0,0,0,0,79%,45%,0%
AUGUST 2000,34.7,37.9,31.5,41.4,28.4,0.0,0,0,0,0,0,0,82%,63%,3%
SEPTEMBER 2000,32.7,36.0,29.5,38.8,26.4,0.0,0,0,0,0,0,0,45%,23%,0%
OCTOBER 2000,30.6,33.2,27.9,35.6,23.8,0.0,0,0,0,0,0,0,24%,8%,0%
NOVEMBER 2000,25.6,28.3,22.9,31.6,16.8,0.0,0,0,0,0,0,0,27%,5%,0%
DECEMBER 2000,20.6,24.2,17.1,34.0,11.0,0.0,0,0,0,0,0,0,31%,15%,0%
JANUARY 2001,20.4,21.0,19.7,23.8,-4.0,0.0,0,0,0,0,0,1,32%,10%,0%
FEBRUARY 2001,19.2,23.8,14.6,27.0,1.5,0.0,0,0,0,0,0,0,34%,7%,7%
MARCH 2001,23.9,25.8,22.0,29.0,-26.4,0.4,0,1,0,0,0,1,34%,8%,3%
APRIL 2001,26.5,29.6,23.3,33.8,18.4,0.0,0,0,0,0,0,0,28%,7%,0%
MAY 2001,30.0,30.9,29.2,36.8,25.4,0.0,0,0,0,0,0,0,26%,23%,0%
JUNE 2001,32.2,35.4,29.0,40.0,26.5,0.0,0,0,0,0,0,0,78%,52%,0%
JULY 2001,34.1,37.5,30.7,41.6,27.2,0.0,0,0,0,0,0,0,73%,64%,0%
AUGUST 2001,34.0,37.0,30.9,43.4,29.4,0.0,0,0,0,0,0,0,84%,56%,0%
SEPTEMBER 2001,33.9,35.7,32.2,38.4,18.8,0.0,0,0,0,0,0,0,52%,12%,0%
OCTOBER 2001,32.7,33.4,32.0,36.8,20.0,0.0,0,0,0,0,0,0,29%,8%,0%
NOVEMBER 2001,25.7,29.1,22.2,34.0,17.4,0.3,0,2,0,0,0,0,38%,2%,0%
DECEMBER 2001,25.5,26.4,24.6,30.0,15.4,0.0,0,0,0,0,0,0,29%,5%,0%
JANUARY 2002,19.6,22.5,16.7,26.6,12.2,4.1,1,2,0,0,0,0,34%,5%,0%
FEBRUARY 2002,19.5,24.2,14.9,28.8,12.0,0.0,0,0,0,0,0,0,43%,9%,0%
MARCH 2002,23.7,27.9,19.6,32.0,16.0,0.0,0,0,0,0,1,0,23%,3%,0%
APRIL 2002,-,29.9,-,34.4,-,0.0,0,0,0,0,0,0,38%,-,0%
MAY 2002,31.3,35.9,26.7,41.8,24.2,0.0,0,0,0,0,0,0,45%,9%,0%
JUNE 2002,33.4,37.3,29.4,43.8,23.9,0.0,0,0,0,0,0,0,80%,50%,0%
JULY 2002,34.1,36.9,31.3,39.8,27.6,0.0,0,0,0,0,1,0,85%,69%,0%
AUGUST 2002,34.4,37.3,31.4,40.4,29.4,0.0,0,0,0,0,0,0,87%,77%,3%
SEPTEMBER 2002,33.0,35.4,30.6,38.8,17.6,0.0,0,0,0,0,0,0,32%,10%,0%
OCTOBER 2002,34.3,37.6,30.9,55.0,23.0,0.0,0,0,0,0,0,0,19%,5%,0%
NOVEMBER 2002,28.5,28.9,28.1,33.6,17.4,0.0,0,0,1,0,0,0,23%,8%,0%
DECEMBER 2002,22.9,24.1,21.8,27.2,13.0,0.0,0,0,0,0,0,0,35%,18%,0%
JANUARY 2003,20.9,23.3,18.5,25.2,12.6,0.0,0,0,0,0,0,0,23%,5%,0%
FEBRUARY 2003,20.8,21.9,19.7,25.8,-1.2,0.0,0,0,0,0,0,1,32%,16%,0%
