Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,9.2,8.9,9.5,17.4,-2.6,0.0,0,0,0,0,0,2,5%,10%,3%
FEBRUARY 2000,2.6,9.2,-3.9,21.8,-67.9,0.0,0,0,0,0,0,2,21%,17%,6%
MARCH 2000,16.7,19.5,13.9,29.6,1.0,0.0,0,0,1,0,0,0,24%,13%,16%
APRIL 2000,25.6,30.0,21.3,35.4,13.2,0.0,0,0,0,0,0,0,17%,7%,16%
MAY 2000,31.0,36.2,25.7,41.2,12.6,0.0,0,0,0,0,0,0,27%,11%,29%
JUNE 2000,31.8,39.2,24.3,43.2,15.2,0.0,0,0,0,0,0,0,47%,38%,46%
JULY 2000,33.0,39.4,26.6,42.6,22.6,0.0,0,0,0,0,0,0,37%,24%,58%
AUGUST 2000,31.4,38.7,24.1,42.4,21.4,0.0,0,0,0,0,0,0,39%,37%,54%
SEPTEMBER 2000,29.7,36.2,23.1,39.6,11.0,0.0,0,0,0,1,0,0,25%,23%,36%
OCTOBER 2000,20.5,26.8,14.2,32.2,11.0,6.0,1,1,0,0,0,0,15%,15%,70%
NOVEMBER 2000,11.4,17.2,5.7,25.8,1.4,0.2,0,1,0,0,0,0,28%,23%,53%
DECEMBER 2000,7.9,13.9,1.9,20.6,-8.8,29.5,2,2,0,0,0,4,26%,26%,74%
JANUARY 2001,3.4,11.5,-4.7,21.0,-44.1,0.1,0,1,0,0,0,12,16%,27%,61%
FEBRUARY 2001,8.7,15.3,2.1,20.0,-9.9,0.7,0,1,0,0,0,2,30%,25%,67%
MARCH 2001,14.1,23.0,5.2,30.4,-24.0,11.7,3,3,0,0,0,1,10%,15%,32%
APRIL 2001,22.9,29.7,16.1,34.0,9.6,0.0,0,0,0,0,0,0,17%,15%,46%
MAY 2001,30.2,36.1,24.2,40.4,19.4,0.0,0,0,0,0,0,0,19%,8%,16%
JUNE 2001,32.3,40.3,24.4,46.0,20.2,0.0,0,0,0,1,0,0,52%,33%,50%
JULY 2001,33.6,40.6,26.6,45.0,21.8,0.0,0,0,0,0,0,0,68%,56%,67%
AUGUST 2001,31.4,38.2,24.5,43.8,20.6,0.0,0,0,0,0,0,0,42%,39%,64%
SEPTEMBER 2001,28.6,35.3,21.8,40.8,12.0,0.0,0,0,0,0,0,0,37%,27%,90%
OCTOBER 2001,21.6,28.4,14.8,36.4,12.0,0.0,0,0,0,0,0,0,27%,23%,67%
NOVEMBER 2001,13.6,20.5,6.7,28.2,0.4,1.0,0,2,0,0,0,0,28%,23%,73%
DECEMBER 2001,7.7,14.9,0.6,23.0,-21.1,5.6,3,4,0,0,0,3,16%,26%,58%
JANUARY 2002,5.5,12.4,-1.4,23.6,-35.4,3.0,1,3,1,0,0,12,26%,34%,51%
FEBRUARY 2002,10.3,16.1,4.5,24.2,-2.2,692.7,2,4,0,0,0,1,34%,32%,64%
MARCH 2002,17.2,23.7,10.8,29.2,-1.0,1.1,1,2,0,1,0,2,24%,21%,45%
APRIL 2002,20.6,26.5,14.8,34.8,6.2,35.2,3,5,0,1,0,0,37%,30%,50%
MAY 2002,26.2,34.2,18.3,39.6,10.0,1.2,0,2,0,1,0,0,32%,27%,45%
JUNE 2002,32.5,39.6,25.4,43.4,20.4,0.0,0,0,0,0,0,0,58%,27%,33%
JULY 2002,32.1,39.1,25.2,43.6,17.0,0.0,0,0,0,0,0,0,61%,45%,87%
AUGUST 2002,34.0,41.9,26.1,45.0,21.6,0.0,0,0,0,0,0,0,66%,47%,77%
SEPTEMBER 2002,29.2,35.6,22.7,40.2,16.0,0.0,0,0,0,0,0,0,20%,17%,46%
OCTOBER 2002,23.0,23.8,22.2,35.6,13.6,0.0,0,0,0,0,0,0,3%,6%,9%
NOVEMBER 2002,12.8,16.7,8.8,28.0,4.4,1.5,1,2,0,0,0,0,10%,8%,26%
DECEMBER 2002,5.3,10.2,0.4,13.8,-4.4,0.2,0,1,0,0,0,8,5%,8%,29%
JANUARY 2003,9.4,15.0,3.8,19.6,-4.2,18.3,4,6,0,0,0,1,16%,8%,64%
FEBRUARY 2003,10.3,14.8,5.8,20.8,0.6,0.2,0,2,0,1,0,0,20%,14%,39%
MARCH 2003,5.7,21.6,-10.3,27.8,-10.3,0.4,0,1,0,1,0,1,2%,3%,61%
APRIL 2003,20.1,16.9,23.4,34.4,7.2,18.1,3,5,0,2,0,0,3%,2%,46%
MAY 2003,27.4,28.8,26.0,35.4,8.7,2.0,1,1,0,2,0,0,2%,2%,58%
JUNE 2003,39.5,37.4,41.6,43.0,18.0,0.0,0,0,0,0,0,0,3%,2%,60%
JULY 2003,-,-,27.2,-,26.8,0.0,0,0,0,0,0,0,-,3%,93%
AUGUST 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,90%
SEPTEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,83%
OCTOBER 2003,-,-,-,-,-,0.0,0,0,0,1,0,0,-,-,58%
NOVEMBER 2003,0.5,13.6,-12.5,26.4,-12.5,0.0,0,0,0,0,0,1,2%,3%,86%
DECEMBER 2003,-,-,-,-,-,1.1,1,1,0,0,0,6,-,-,70%
JANUARY 2004,-,-,8.0,-,1.4,6.5,3,7,0,1,1,0,-,2%,61%
FEBRUARY 2004,-,-,-,-,-,10.1,1,2,0,1,0,0,-,-,65%
MARCH 2004,-,-,-,-,-,11.6,1,2,0,1,0,1,-,-,70%
APRIL 2004,-,-,-,-,-,5.5,2,6,0,4,0,0,-,-,70%
MAY 2004,-,-,-,-,-,0.5,0,1,0,3,0,0,-,-,74%
JUNE 2004,32.5,39.2,25.8,43.0,22.4,0.0,0,0,0,0,0,0,63%,45%,96%
JULY 2004,32.0,38.2,25.7,42.6,21.4,0.0,0,0,0,0,0,0,65%,47%,87%
AUGUST 2004,33.0,40.0,25.9,45.4,21.2,0.0,0,0,0,0,0,0,65%,50%,83%
SEPTEMBER 2004,27.4,34.4,20.4,40.8,14.2,0.0,0,0,0,0,0,0,42%,40%,93%
OCTOBER 2004,20.8,27.8,13.7,34.0,9.0,0.0,0,0,0,0,0,0,35%,37%,87%
NOVEMBER 2004,15.2,20.4,10.0,27.2,1.4,0.0,0,0,0,0,0,0,28%,28%,80%
DECEMBER 2004,5.9,10.1,1.6,16.4,-1.8,0.1,0,1,0,0,0,7,35%,27%,61%
JANUARY 2005,6.6,11.4,1.9,18.4,-1.2,2.6,1,1,0,0,0,7,40%,42%,83%
FEBRUARY 2005,7.4,12.0,2.8,20.8,-2.2,5.3,1,2,1,0,0,7,41%,45%,75%
MARCH 2005,16.3,22.5,10.1,29.4,1.0,0.0,0,0,0,0,0,0,42%,42%,90%
APRIL 2005,21.2,27.6,14.8,34.8,3.2,0.0,0,0,0,0,0,0,48%,50%,96%
MAY 2005,25.7,31.4,20.1,34.8,14.4,1.6,1,2,0,1,0,0,47%,37%,74%
JUNE 2005,30.9,38.3,23.6,44.6,19.0,0.0,0,0,0,0,0,0,63%,62%,93%
JULY 2005,35.2,43.0,27.4,45.2,25.4,0.0,0,0,0,0,0,0,32%,31%,80%
AUGUST 2005,31.8,38.2,25.3,43.4,17.8,0.0,0,0,0,0,0,0,50%,40%,77%
SEPTEMBER 2005,29.3,37.0,21.6,40.2,18.2,0.0,0,0,0,0,0,0,48%,43%,96%
OCTOBER 2005,22.1,28.5,15.6,33.2,8.0,0.0,0,0,0,0,0,0,35%,35%,90%
NOVEMBER 2005,13.3,18.9,7.8,26.4,3.4,0.0,0,0,0,1,0,0,45%,43%,90%
DECEMBER 2005,10.7,16.6,4.7,21.4,-3.6,3.7,1,2,0,0,0,5,42%,35%,77%
JANUARY 2006,4.6,8.5,0.7,14.4,-4.4,10.3,4,5,1,1,0,13,37%,34%,54%
FEBRUARY 2006,12.4,17.7,7.1,23.4,0.6,1.8,1,3,0,0,0,0,41%,45%,82%
MARCH 2006,16.3,23.0,9.6,29.0,3.4,1.0,1,1,0,1,0,0,44%,42%,90%
APRIL 2006,21.8,27.6,16.0,35.2,10.0,0.0,0,0,0,0,0,0,40%,40%,73%
MAY 2006,29.5,35.2,23.7,39.6,19.8,0.0,0,0,0,1,0,0,56%,39%,80%
JUNE 2006,32.8,39.6,26.0,44.2,23.0,0.0,0,0,0,0,0,0,53%,55%,66%
JULY 2006,33.7,40.3,27.1,45.2,24.4,0.0,0,0,0,0,0,0,85%,71%,93%
AUGUST 2006,32.0,38.9,25.0,45.6,16.4,0.0,0,0,0,0,0,0,63%,56%,96%
SEPTEMBER 2006,26.8,33.6,20.1,38.0,14.4,0.0,0,0,0,0,0,0,45%,43%,93%
OCTOBER 2006,24.9,31.1,18.6,37.2,14.8,0.0,0,0,0,0,0,0,45%,42%,100%
NOVEMBER 2006,14.8,20.2,9.3,30.8,-0.2,3.0,1,1,0,0,0,1,38%,32%,80%
DECEMBER 2006,6.1,10.2,2.0,13.6,-3.8,13.9,4,7,0,0,0,6,66%,65%,38%
JANUARY 2007,6.3,12.2,0.4,22.6,-5.0,2.5,1,3,0,0,0,16,93%,98%,87%
FEBRUARY 2007,10.6,16.0,5.1,23.6,-1.6,8.8,1,3,1,0,0,2,100%,95%,85%
MARCH 2007,13.3,18.9,7.6,28.0,1.2,582.9,4,10,0,2,0,0,98%,89%,87%
APRIL 2007,21.7,28.3,15.0,34.4,2.9,2.1,2,3,0,1,0,0,88%,92%,90%
MAY 2007,27.0,33.4,20.6,39.4,13.6,1.9,1,2,0,2,0,0,100%,96%,93%
JUNE 2007,32.6,39.7,25.6,45.6,19.0,0.3,0,1,0,1,0,0,96%,96%,80%
JULY 2007,33.0,39.6,26.4,42.8,23.6,0.0,0,0,0,0,0,0,96%,100%,93%
AUGUST 2007,31.1,38.0,24.2,41.2,20.2,0.0,0,0,0,0,0,0,93%,92%,93%
SEPTEMBER 2007,26.5,33.9,19.1,38.6,13.2,0.0,0,0,0,0,0,0,100%,100%,86%
OCTOBER 2007,19.8,26.9,12.7,33.6,9.2,1.5,0,4,0,0,0,0,96%,100%,90%
NOVEMBER 2007,16.1,23.4,8.8,29.6,3.0,0.1,0,1,0,0,0,0,98%,88%,90%
DECEMBER 2007,6.4,11.7,1.1,21.8,-5.8,9.1,4,4,0,0,0,11,90%,90%,74%
JANUARY 2008,-1.7,3.0,-6.3,10.8,-14.4,24.9,6,6,6,0,0,27,100%,93%,90%
FEBRUARY 2008,7.1,13.0,1.1,27.0,-6.0,10.1,2,4,3,0,0,13,100%,95%,93%
MARCH 2008,19.4,26.8,11.9,34.8,2.8,0.0,0,0,0,0,0,0,100%,100%,96%
APRIL 2008,23.2,30.0,16.4,36.6,10.0,5.5,2,3,0,2,0,0,100%,96%,90%
MAY 2008,28.5,35.3,21.7,40.0,14.2,0.0,0,0,0,2,0,0,100%,100%,100%
JUNE 2008,33.2,40.3,26.1,43.4,21.4,0.0,0,0,0,0,0,0,96%,90%,80%
JULY 2008,34.3,41.2,27.4,46.0,24.0,0.0,0,0,0,0,0,0,100%,100%,83%
AUGUST 2008,30.9,37.2,24.5,41.4,20.0,0.0,0,0,0,0,0,0,85%,84%,77%
SEPTEMBER 2008,28.7,36.0,21.3,39.2,16.6,0.4,0,1,0,1,0,0,96%,93%,70%
OCTOBER 2008,22.5,29.5,15.5,35.6,8.4,2.9,1,3,0,1,0,0,98%,100%,90%
NOVEMBER 2008,13.0,18.8,7.3,24.0,0.4,7.4,3,3,0,0,0,0,98%,98%,76%
DECEMBER 2008,7.2,11.9,2.5,15.8,-5.0,13.9,2,3,0,0,0,6,76%,74%,51%
JANUARY 2009,7.5,13.3,1.6,21.4,-4.0,8.1,1,2,1,0,0,12,95%,95%,74%
FEBRUARY 2009,11.9,17.2,6.6,25.6,-1.4,14.5,4,5,0,0,0,3,100%,92%,100%
MARCH 2009,17.7,23.9,11.5,32.0,4.8,29.9,2,2,0,3,0,0,95%,98%,77%
APRIL 2009,18.2,23.6,12.9,30.4,5.2,10.1,3,6,0,1,0,0,80%,68%,63%
MAY 2009,27.5,33.0,22.0,42.2,12.6,8.2,2,3,0,2,0,0,82%,73%,64%
JUNE 2009,30.1,36.0,24.2,40.0,18.6,0.0,0,0,0,0,0,0,88%,68%,70%
JULY 2009,34.6,40.2,29.0,44.2,24.8,0.0,0,0,0,0,0,0,37%,35%,16%
AUGUST 2009,34.7,40.7,28.7,44.4,21.8,0.0,0,0,0,1,0,0,79%,73%,54%
SEPTEMBER 2009,27.4,34.1,20.8,39.2,16.4,0.0,0,0,0,1,0,0,97%,83%,46%
OCTOBER 2009,20.8,27.5,14.1,33.0,8.2,0.0,0,0,0,0,0,0,73%,73%,58%
NOVEMBER 2009,15.4,21.4,9.5,30.0,4.0,3.1,2,3,0,0,0,0,85%,78%,66%
DECEMBER 2009,9.9,14.9,4.8,20.6,0.4,3.3,0,8,0,0,0,0,93%,69%,54%
JANUARY 2010,11.1,17.7,4.5,24.0,-2.5,1.0,1,1,0,0,0,2,90%,70%,41%
FEBRUARY 2010,10.9,15.9,5.9,24.8,-1.8,21.6,2,6,1,2,0,2,84%,73%,46%
MARCH 2010,18.7,24.7,12.8,35.4,6.8,2.5,1,3,0,1,0,0,95%,77%,64%
APRIL 2010,23.0,28.6,17.4,35.6,12.4,6.0,1,1,0,1,0,0,85%,63%,36%
MAY 2010,28.5,34.1,22.9,40.0,17.4,4.6,1,2,0,1,0,0,67%,58%,32%
JUNE 2010,32.7,37.9,27.5,43.2,20.6,0.0,0,0,0,0,0,0,45%,38%,20%
JULY 2010,33.9,39.3,28.4,44.6,23.2,0.0,0,0,0,0,0,0,60%,55%,51%
AUGUST 2010,30.4,36.9,23.9,42.0,21.6,0.0,0,0,0,0,0,0,96%,100%,93%
SEPTEMBER 2010,26.4,33.5,19.3,39.4,14.0,0.0,0,0,0,0,0,0,100%,96%,83%
OCTOBER 2010,24.2,31.5,16.9,37.6,10.4,0.0,0,0,0,0,0,0,100%,96%,96%
NOVEMBER 2010,14.2,21.5,6.9,26.8,3.0,0.0,0,0,0,0,0,0,96%,96%,90%
DECEMBER 2010,9.6,16.8,2.4,24.2,-3.8,0.0,0,0,0,0,0,8,100%,100%,100%
JANUARY 2011,6.9,12.7,1.1,21.0,-2.2,4.2,2,2,0,0,0,15,100%,100%,93%
FEBRUARY 2011,9.6,15.3,3.9,21.8,-2.0,4.9,1,4,0,1,0,3,100%,92%,92%
MARCH 2011,15.1,21.4,8.8,30.0,1.2,2.2,1,2,0,0,0,0,100%,98%,96%
APRIL 2011,23.2,30.3,16.0,36.6,9.2,10.9,2,5,0,5,0,0,100%,100%,100%
MAY 2011,29.2,35.7,22.6,40.0,15.8,0.0,0,0,0,0,0,0,100%,100%,100%
JUNE 2011,33.1,40.4,25.8,44.6,21.0,10.0,1,1,0,1,0,0,100%,100%,100%
JULY 2011,33.7,40.2,27.3,45.0,23.6,0.0,0,0,0,0,0,0,100%,100%,100%
AUGUST 2011,32.8,39.4,26.2,43.4,17.6,0.0,0,0,0,0,0,0,100%,100%,96%
