Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,14.0,13.8,14.2,23.6,4.2,0.0,0,0,0,0,0,0,16%,13%,3%
FEBRUARY 2000,15.9,20.0,11.8,33.6,4.4,0.0,0,0,0,0,0,0,21%,19%,24%
MARCH 2000,22.6,24.8,20.3,33.0,6.0,0.0,0,0,0,0,0,0,15%,11%,22%
APRIL 2000,33.3,36.2,30.3,41.8,15.6,0.0,0,0,0,0,0,0,12%,5%,36%
MAY 2000,36.4,43.3,29.6,46.5,23.0,0.0,0,0,0,0,1,0,66%,32%,54%
JUNE 2000,35.8,43.3,28.4,46.2,23.0,0.0,0,0,0,1,0,0,77%,45%,36%
JULY 2000,37.7,43.8,31.6,48.2,21.6,0.0,0,0,0,0,0,0,48%,39%,32%
AUGUST 2000,36.2,42.7,29.6,45.5,21.0,0.0,0,0,0,1,0,0,73%,45%,51%
SEPTEMBER 2000,34.7,41.2,28.2,43.5,24.4,0.0,0,0,0,0,0,0,50%,15%,36%
OCTOBER 2000,27.9,35.2,20.7,40.6,16.0,0.0,0,0,0,0,0,0,18%,23%,67%
NOVEMBER 2000,20.5,27.2,13.7,34.8,9.4,0.0,0,0,0,0,0,0,20%,18%,63%
DECEMBER 2000,14.7,21.6,7.8,31.4,4.0,0.0,0,0,0,0,0,0,18%,16%,77%
JANUARY 2001,12.7,17.9,7.5,24.4,-0.8,0.0,0,0,0,0,0,1,15%,13%,54%
FEBRUARY 2001,16.9,24.3,9.5,35.4,2.0,1.2,1,1,0,1,0,0,14%,18%,67%
MARCH 2001,22.9,29.6,16.2,33.6,10.6,0.0,0,0,0,1,0,0,21%,16%,61%
APRIL 2001,28.7,35.6,21.7,37.8,18.8,0.0,0,0,0,0,0,0,17%,15%,46%
MAY 2001,36.6,41.9,31.4,46.2,26.8,4.0,1,1,1,1,0,0,31%,21%,16%
JUNE 2001,37.4,44.1,30.6,46.8,26.0,0.0,0,0,0,3,0,0,77%,65%,50%
JULY 2001,38.1,45.0,31.2,53.0,13.2,0.0,0,0,0,3,1,0,82%,73%,58%
AUGUST 2001,36.4,43.2,29.5,46.4,25.6,0.0,0,0,0,0,0,0,83%,44%,48%
SEPTEMBER 2001,35.3,42.0,28.6,46.8,24.6,0.0,0,0,0,0,0,0,52%,25%,83%
OCTOBER 2001,28.4,36.1,20.8,40.0,17.4,0.0,0,0,0,0,0,0,21%,19%,67%
NOVEMBER 2001,20.7,28.4,13.0,33.4,8.6,0.0,0,0,0,0,0,0,27%,22%,66%
DECEMBER 2001,19.8,26.3,13.3,30.0,11.4,0.0,0,0,0,0,0,0,23%,18%,77%
JANUARY 2002,15.1,22.2,8.0,26.4,2.4,0.0,0,0,0,0,0,0,23%,29%,67%
FEBRUARY 2002,16.8,23.8,9.8,29.8,2.6,296.0,1,1,0,1,0,0,36%,29%,78%
MARCH 2002,24.0,31.0,17.0,34.6,9.4,0.5,0,2,0,0,0,0,21%,21%,51%
APRIL 2002,29.2,36.3,22.1,42.4,12.7,2.3,1,2,0,0,0,0,30%,25%,60%
MAY 2002,35.3,42.6,28.0,45.0,23.4,0.0,0,0,0,0,0,0,76%,24%,54%
JUNE 2002,38.6,45.1,32.0,47.8,24.6,0.0,0,0,0,1,0,0,96%,62%,30%
JULY 2002,38.3,45.2,31.5,47.6,28.4,0.0,0,0,0,1,0,0,82%,89%,74%
AUGUST 2002,37.0,44.0,30.0,46.4,10.8,0.9,0,1,0,2,0,0,87%,71%,67%
SEPTEMBER 2002,34.6,41.2,28.0,44.8,23.2,0.0,0,0,0,1,0,0,38%,23%,50%
OCTOBER 2002,29.8,30.9,28.6,55.2,-29.0,0.0,0,0,0,0,0,1,5%,6%,3%
NOVEMBER 2002,22.9,24.8,21.0,32.8,-20.2,0.0,0,0,0,0,0,1,8%,8%,46%
DECEMBER 2002,17.3,22.5,12.1,26.2,2.0,1.0,1,1,0,0,0,0,5%,11%,22%
JANUARY 2003,15.9,22.8,9.0,26.0,4.0,1.0,1,1,0,0,0,0,18%,6%,74%
FEBRUARY 2003,17.1,22.4,11.8,28.2,6.0,0.0,0,0,0,0,0,0,7%,11%,42%
MARCH 2003,-,21.8,-,33.4,-,13.0,2,2,0,2,1,0,2%,-,48%
APRIL 2003,-,29.0,-,40.0,-,0.0,0,0,0,1,0,0,3%,-,53%
MAY 2003,31.2,32.0,30.4,42.2,18.2,0.0,0,0,0,2,0,0,2%,2%,54%
JUNE 2003,35.8,38.8,32.8,46.6,29.4,0.0,0,0,0,0,0,0,3%,12%,70%
JULY 2003,34.4,38.9,29.8,46.0,23.6,6.9,2,3,0,7,0,0,5%,16%,74%
AUGUST 2003,-,-,30.9,-,24.0,0.0,0,0,0,2,0,0,-,9%,80%
SEPTEMBER 2003,-,42.6,-,42.6,-,0.0,0,0,0,0,0,0,3%,-,83%
OCTOBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,80%
NOVEMBER 2003,-,19.8,-,34.8,-,0.0,0,0,0,0,0,0,2%,-,93%
DECEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,2,-,-,87%
JANUARY 2004,15.7,15.8,15.6,29.4,5.6,0.1,0,1,0,0,0,0,2%,2%,67%
FEBRUARY 2004,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,82%
MARCH 2004,-,-,-,-,-,0.0,0,0,0,1,0,0,-,-,87%
APRIL 2004,-,-,-,-,-,0.0,0,0,0,0,1,0,-,-,93%
MAY 2004,39.9,39.4,40.4,44.2,23.8,1.0,1,1,0,3,2,0,2%,2%,64%
JUNE 2004,37.4,44.6,30.3,46.2,27.4,0.0,0,0,0,0,0,0,60%,52%,66%
JULY 2004,37.4,44.2,30.7,50.0,26.4,0.0,0,0,0,0,0,0,69%,76%,70%
AUGUST 2004,36.9,43.6,30.2,47.0,17.4,0.0,0,0,0,0,0,0,100%,73%,87%
SEPTEMBER 2004,33.9,40.5,27.2,43.8,21.6,0.0,0,0,0,0,0,0,50%,32%,73%
OCTOBER 2004,26.9,34.1,19.6,37.4,14.2,0.0,0,0,0,0,0,0,31%,31%,87%
NOVEMBER 2004,22.9,29.4,16.3,32.4,11.6,0.0,0,0,0,0,0,0,28%,27%,80%
DECEMBER 2004,15.2,21.0,9.5,28.4,2.0,0.0,0,0,0,0,0,0,31%,24%,77%
JANUARY 2005,14.2,19.7,8.8,24.0,3.8,3.0,2,2,0,0,1,0,42%,47%,87%
FEBRUARY 2005,15.1,20.1,10.1,26.0,1.2,17.7,3,4,0,1,0,0,34%,30%,67%
MARCH 2005,22.4,28.7,16.2,33.4,11.8,18.0,1,1,0,1,0,0,34%,32%,74%
APRIL 2005,27.8,34.7,20.9,39.6,11.8,0.0,0,0,0,0,0,0,53%,50%,100%
MAY 2005,31.7,37.9,25.6,41.4,19.4,2.0,1,1,0,1,1,0,50%,44%,90%
JUNE 2005,37.4,44.1,30.7,49.3,23.4,0.0,0,0,0,0,0,0,92%,73%,93%
JULY 2005,38.8,45.0,32.5,46.5,28.0,3.2,1,1,0,1,0,0,32%,35%,77%
AUGUST 2005,36.8,43.8,29.9,47.0,25.0,0.0,0,0,0,0,0,0,89%,68%,77%
SEPTEMBER 2005,34.8,41.4,28.1,43.6,23.2,0.0,0,0,0,1,0,0,65%,45%,76%
OCTOBER 2005,28.3,35.4,21.2,39.0,18.0,0.0,0,0,0,0,0,0,39%,34%,93%
NOVEMBER 2005,21.5,27.9,15.0,31.6,8.2,0.0,0,0,0,0,0,0,43%,43%,86%
DECEMBER 2005,17.3,24.3,10.2,29.2,3.0,0.0,0,0,0,0,0,0,42%,37%,93%
JANUARY 2006,13.5,19.7,7.3,27.2,-1.0,3.0,1,1,0,1,0,3,37%,40%,83%
FEBRUARY 2006,20.4,27.4,13.5,31.6,7.2,0.0,0,0,0,0,0,0,43%,48%,85%
MARCH 2006,22.0,28.5,15.5,33.8,11.4,3.0,2,2,0,1,0,0,45%,45%,80%
APRIL 2006,28.4,35.0,21.8,38.6,17.6,0.0,0,0,0,1,0,0,35%,38%,93%
MAY 2006,35.7,42.4,29.0,45.0,25.8,0.0,0,0,0,3,0,0,73%,50%,90%
JUNE 2006,37.0,43.5,30.6,48.0,23.2,0.0,0,0,0,0,0,0,77%,55%,70%
JULY 2006,38.7,45.5,31.9,48.4,28.0,0.0,0,0,0,1,0,0,97%,94%,96%
AUGUST 2006,35.6,42.7,28.5,45.5,23.2,0.0,0,0,0,2,0,0,100%,74%,96%
SEPTEMBER 2006,33.0,39.3,26.6,42.8,24.0,0.0,0,0,0,1,0,0,45%,40%,96%
OCTOBER 2006,29.2,36.2,22.2,39.6,14.2,0.0,0,0,0,0,0,0,42%,39%,93%
NOVEMBER 2006,23.3,28.5,18.0,34.6,7.6,0.0,0,0,0,0,0,0,35%,28%,80%
DECEMBER 2006,14.6,19.8,9.4,31.2,4.6,4.4,1,2,0,0,3,0,65%,61%,29%
JANUARY 2007,14.2,20.7,7.8,25.9,0.6,12.1,1,2,0,1,0,0,100%,100%,83%
FEBRUARY 2007,18.7,25.0,12.3,29.8,7.2,46.9,3,4,0,1,2,0,100%,96%,92%
MARCH 2007,21.9,28.7,15.1,36.4,9.4,17.1,2,2,0,2,1,0,98%,90%,90%
APRIL 2007,29.7,37.2,22.2,41.8,15.6,3.3,1,2,0,1,0,0,90%,92%,86%
MAY 2007,33.9,41.1,26.6,44.4,23.6,18.0,1,1,0,1,0,0,100%,100%,90%
JUNE 2007,34.9,41.5,28.4,47.8,21.2,57.6,5,7,0,8,1,0,96%,96%,73%
JULY 2007,38.1,44.5,31.8,47.6,27.8,2.3,1,2,0,4,1,0,96%,100%,96%
AUGUST 2007,36.2,43.2,29.1,45.5,24.3,3.0,1,1,0,1,2,0,93%,92%,90%
SEPTEMBER 2007,32.1,40.0,24.2,43.4,17.8,0.0,0,0,0,0,0,0,100%,100%,83%
OCTOBER 2007,25.9,34.3,17.6,37.2,12.6,0.0,0,0,0,2,0,0,100%,100%,83%
NOVEMBER 2007,23.5,31.0,15.9,37.1,11.5,0.0,0,0,0,0,0,0,95%,90%,86%
DECEMBER 2007,16.7,22.6,10.8,27.2,0.4,0.0,0,0,0,0,0,0,87%,94%,70%
JANUARY 2008,11.2,16.1,6.4,23.9,0.4,164.2,10,11,0,1,1,0,100%,89%,87%
FEBRUARY 2008,16.0,23.7,8.4,31.6,-0.7,0.0,0,0,0,0,1,1,98%,100%,100%
MARCH 2008,24.5,33.0,15.9,38.2,10.6,0.0,0,0,0,0,0,0,100%,98%,96%
APRIL 2008,28.4,36.0,20.8,40.5,16.7,0.0,0,0,0,2,1,0,98%,97%,90%
MAY 2008,33.8,41.6,25.9,45.2,21.6,0.0,0,0,0,0,1,0,100%,100%,100%
JUNE 2008,38.6,45.3,32.0,47.7,28.6,0.0,0,0,0,2,0,0,93%,93%,76%
JULY 2008,38.4,44.9,31.9,47.3,23.2,0.0,0,0,0,1,2,0,100%,100%,77%
AUGUST 2008,35.2,41.9,28.5,45.7,25.8,0.0,0,0,0,0,1,0,85%,84%,67%
SEPTEMBER 2008,33.4,40.8,26.0,43.7,22.0,0.0,0,0,0,0,0,0,96%,96%,70%
OCTOBER 2008,29.2,36.9,21.6,40.4,18.5,0.0,0,0,0,0,0,0,98%,100%,90%
NOVEMBER 2008,21.1,28.4,13.8,36.7,5.6,2.0,1,1,0,1,0,0,98%,98%,73%
DECEMBER 2008,16.9,22.2,11.5,27.6,4.6,8.3,2,5,0,4,0,0,73%,71%,48%
JANUARY 2009,14.8,20.1,9.4,27.0,3.8,32.2,6,7,0,2,2,0,96%,90%,77%
FEBRUARY 2009,19.7,26.5,13.0,36.4,6.2,10.5,1,2,0,2,0,0,100%,100%,100%
MARCH 2009,22.8,29.7,15.8,34.8,10.4,43.3,4,6,0,5,0,0,95%,92%,83%
APRIL 2009,25.4,31.4,19.3,39.8,13.2,1.5,1,3,0,2,1,0,82%,72%,63%
MAY 2009,34.9,41.7,28.1,47.4,21.0,0.5,0,1,0,1,2,0,82%,68%,64%
JUNE 2009,36.1,43.3,28.9,46.1,25.0,0.3,0,1,0,3,2,0,88%,65%,66%
JULY 2009,38.7,43.1,34.3,46.1,27.2,0.0,0,0,0,0,0,0,39%,32%,12%
AUGUST 2009,38.8,44.4,33.1,47.7,24.4,17.0,1,1,0,5,0,0,79%,71%,51%
SEPTEMBER 2009,34.5,40.8,28.2,43.8,24.2,0.0,0,0,0,1,0,0,97%,80%,40%
OCTOBER 2009,27.9,35.2,20.7,40.6,16.2,0.0,0,0,0,0,0,0,66%,69%,54%
NOVEMBER 2009,22.3,29.9,14.8,38.2,8.2,0.0,0,0,0,0,0,0,82%,80%,60%
DECEMBER 2009,17.7,23.3,12.1,26.6,7.6,26.8,2,3,0,1,1,0,93%,69%,51%
JANUARY 2010,16.6,23.7,9.4,28.3,4.6,3.0,1,1,0,0,0,0,90%,67%,32%
FEBRUARY 2010,18.5,24.3,12.6,32.4,4.3,59.1,5,6,0,6,0,0,84%,70%,42%
MARCH 2010,25.2,32.6,17.8,38.4,13.5,2.7,1,2,0,0,0,0,95%,74%,54%
APRIL 2010,29.7,36.8,22.7,40.4,18.7,80.0,1,1,0,0,0,0,78%,60%,30%
MAY 2010,34.2,41.1,27.3,45.4,20.8,0.0,0,0,0,0,0,0,67%,58%,29%
JUNE 2010,36.5,41.7,31.3,47.0,25.7,0.1,0,1,0,2,1,0,40%,37%,16%
JULY 2010,38.8,44.2,33.3,48.2,27.0,1.0,1,1,0,1,0,0,56%,55%,51%
AUGUST 2010,35.8,43.1,28.5,44.8,25.6,0.0,0,0,0,1,0,0,100%,100%,96%
SEPTEMBER 2010,31.8,39.9,23.7,44.4,18.1,0.0,0,0,0,1,0,0,100%,96%,83%
OCTOBER 2010,28.8,37.0,20.5,41.1,14.2,0.3,0,1,0,1,0,0,100%,96%,100%
NOVEMBER 2010,20.5,28.7,12.3,33.7,7.2,0.0,0,0,0,0,0,0,95%,95%,86%
DECEMBER 2010,15.5,23.8,7.2,27.6,1.2,1.0,1,1,0,0,0,0,100%,100%,100%
JANUARY 2011,15.4,22.6,8.2,27.5,2.8,1.7,1,3,0,0,1,0,96%,95%,100%
FEBRUARY 2011,17.6,23.2,12.0,27.8,7.9,77.2,7,8,0,4,0,0,96%,91%,85%
MARCH 2011,23.0,30.3,15.8,36.9,12.0,5.8,2,2,0,2,1,0,96%,100%,96%
APRIL 2011,28.1,35.4,20.9,40.2,16.4,8.8,2,3,0,3,2,0,100%,98%,100%
MAY 2011,34.7,42.3,27.1,46.3,21.3,5.0,1,1,0,5,0,0,100%,98%,100%
JUNE 2011,38.3,45.6,31.0,48.6,26.4,0.0,0,0,0,0,0,0,100%,98%,86%
JULY 2011,37.5,44.4,30.5,47.5,25.1,0.1,0,1,0,3,0,0,98%,98%,100%
AUGUST 2011,37.4,43.8,30.9,47.6,26.8,2.0,1,1,0,8,0,0,100%,98%,96%
SEPTEMBER 2011,33.3,41.3,25.3,43.2,22.7,0.0,0,0,0,0,0,0,100%,95%,96%
OCTOBER 2011,28.5,35.5,21.4,41.1,17.7,8.4,1,2,0,3,0,0,100%,100%,96%
NOVEMBER 2011,23.0,29.8,16.3,33.7,10.7,0.0,0,0,0,0,0,0,100%,100%,96%
DECEMBER 2011,14.5,22.7,6.3,27.8,0.3,0.0,0,0,0,0,0,0,98%,100%,87%
JANUARY 2012,15.1,21.7,8.5,27.3,2.9,8.3,3,4,0,0,1,0,100%,92%,90%
FEBRUARY 2012,15.9,22.2,9.7,29.8,1.8,1.8,0,3,0,0,0,0,95%,100%,89%
MARCH 2012,21.4,29.1,13.8,36.9,5.3,0.5,0,1,0,0,0,0,100%,98%,87%
APRIL 2012,27.3,34.0,20.5,38.1,12.8,21.4,1,4,0,7,0,0,100%,100%,100%
MAY 2012,34.2,41.5,26.8,44.9,23.6,5.3,1,1,0,3,0,0,100%,100%,100%
JUNE 2012,36.1,43.0,29.1,44.9,26.5,0.0,0,0,0,0,0,0,98%,98%,96%
JULY 2012,38.3,44.7,31.8,47.6,28.1,0.0,0,0,0,1,0,0,95%,100%,100%
AUGUST 2012,36.0,43.8,28.3,46.0,25.0,0.0,0,0,0,0,0,0,100%,100%,96%
SEPTEMBER 2012,32.9,40.5,25.3,44.1,21.6,0.0,0,0,0,0,0,0,98%,98%,96%
OCTOBER 2012,27.2,34.9,19.5,38.4,14.5,7.7,1,1,0,3,0,0,100%,96%,100%
NOVEMBER 2012,22.4,29.5,15.2,33.0,9.6,1.0,1,1,0,0,0,0,96%,100%,93%
DECEMBER 2012,16.5,23.2,9.8,27.9,-0.8,12.0,2,2,0,0,1,1,100%,96%,93%
JANUARY 2013,15.1,22.3,7.8,27.1,0.8,0.0,0,0,0,0,0,0,100%,100%,96%
FEBRUARY 2013,17.3,23.9,10.6,28.3,5.0,18.1,3,8,1,2,0,0,100%,89%,96%
MARCH 2013,22.6,30.6,14.6,34.8,1.4,18.0,2,3,0,4,0,0,96%,100%,100%
APRIL 2013,27.3,33.7,20.9,38.5,14.2,12.0,1,1,0,1,0,0,97%,96%,96%
MAY 2013,32.7,40.1,25.3,43.1,22.7,0.0,0,0,0,0,0,0,100%,100%,96%
JUNE 2013,37.3,44.1,30.6,46.7,26.4,2.0,1,1,0,2,0,0,96%,98%,100%
JULY 2013,38.4,45.1,31.8,48.2,27.2,0.5,0,1,0,4,0,0,98%,100%,90%
AUGUST 2013,34.5,41.4,27.6,44.0,21.9,21.4,4,5,0,8,0,0,93%,96%,93%
SEPTEMBER 2013,33.9,41.3,26.6,43.1,22.4,4.0,1,1,0,4,0,0,100%,100%,96%
OCTOBER 2013,29.6,36.9,22.2,41.9,16.7,0.0,0,0,0,0,0,0,98%,98%,96%
