Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,3.0,7.6,-1.6,13.4,-5.4,29.4,3,5,4,0,0,19,10%,6%,32%
FEBRUARY 2000,4.3,8.9,-0.4,15.2,-5.0,4.5,1,2,2,0,0,15,9%,14%,37%
MARCH 2000,9.0,13.7,4.2,21.4,-5.6,0.0,0,0,1,0,0,9,21%,19%,64%
APRIL 2000,19.7,26.0,13.4,35.0,6.2,0.4,0,3,0,1,0,0,10%,12%,56%
MAY 2000,23.5,30.4,16.7,35.2,11.2,3.2,1,2,0,0,0,0,19%,11%,35%
JUNE 2000,27.1,32.7,21.6,37.8,9.0,0.1,0,1,0,1,0,0,22%,10%,46%
JULY 2000,27.9,33.0,22.8,36.6,17.2,0.0,0,0,0,0,0,0,27%,13%,48%
AUGUST 2000,27.2,33.3,21.0,37.2,19.0,0.0,0,0,0,1,0,0,19%,29%,58%
SEPTEMBER 2000,24.3,30.7,17.9,36.0,11.8,29.8,3,7,0,3,0,0,25%,17%,60%
OCTOBER 2000,14.9,19.6,10.1,25.6,5.4,23.0,4,4,0,1,0,0,16%,18%,61%
NOVEMBER 2000,7.0,11.1,2.9,18.6,-1.6,14.8,2,3,1,0,0,4,28%,20%,66%
DECEMBER 2000,4.7,8.2,1.2,10.8,-1.2,40.3,4,5,1,0,0,6,29%,34%,83%
JANUARY 2001,2.8,6.6,-1.1,12.0,-9.0,4.9,1,2,0,0,0,19,24%,19%,61%
FEBRUARY 2001,5.5,10.6,0.4,20.0,-4.0,1.0,1,1,0,0,0,13,34%,20%,57%
MARCH 2001,10.6,18.2,2.9,22.6,-4.0,22.4,2,5,1,0,0,3,21%,13%,48%
APRIL 2001,18.2,24.4,11.9,29.0,8.2,0.7,0,2,0,0,0,0,22%,17%,76%
MAY 2001,24.5,29.2,19.7,36.4,12.8,0.0,0,0,0,0,0,0,15%,13%,61%
JUNE 2001,25.3,31.4,19.1,38.4,4.0,0.0,0,0,0,0,0,0,45%,28%,83%
JULY 2001,26.8,32.5,21.1,38.4,11.4,9.0,2,2,0,1,0,0,34%,29%,77%
AUGUST 2001,26.9,32.6,21.2,37.2,16.4,0.1,0,1,0,2,0,0,40%,39%,87%
SEPTEMBER 2001,22.6,28.5,16.8,34.4,10.4,0.0,0,0,0,0,0,0,28%,30%,83%
OCTOBER 2001,16.1,21.6,10.7,29.8,7.0,1.2,0,2,0,2,0,0,29%,26%,70%
NOVEMBER 2001,9.6,14.4,4.8,21.2,-2.0,4.2,1,2,0,0,0,2,35%,22%,80%
DECEMBER 2001,5.6,9.2,2.0,14.4,-2.8,13.1,3,4,0,0,0,7,40%,40%,74%
JANUARY 2002,2.8,6.7,-1.1,13.8,-5.8,9.4,3,5,4,0,1,20,24%,27%,70%
FEBRUARY 2002,5.6,11.1,0.1,17.6,-5.6,13.3,2,4,5,0,0,13,36%,36%,75%
MARCH 2002,10.6,16.6,4.5,24.8,-4.2,0.2,0,1,0,1,0,6,35%,32%,87%
APRIL 2002,13.6,18.5,8.7,27.0,3.8,29.1,6,12,0,2,0,0,37%,37%,53%
MAY 2002,19.6,26.5,12.8,33.2,-2.4,13.2,1,1,0,4,0,1,35%,23%,80%
JUNE 2002,25.0,31.0,19.0,37.0,14.0,0.0,0,0,0,1,0,0,62%,50%,73%
JULY 2002,26.6,31.6,21.7,38.2,14.6,0.0,0,0,0,3,0,0,39%,37%,83%
AUGUST 2002,27.7,33.8,21.6,39.4,15.2,4.0,1,1,0,1,0,0,55%,53%,80%
SEPTEMBER 2002,25.3,31.5,19.2,35.2,13.6,0.0,0,0,0,1,0,0,33%,32%,93%
OCTOBER 2002,19.6,25.1,14.0,30.2,7.6,0.3,0,1,0,1,0,0,29%,26%,70%
NOVEMBER 2002,9.5,14.6,4.5,19.8,-3.6,5.3,1,5,0,0,0,2,35%,33%,76%
DECEMBER 2002,0.9,5.0,-3.1,10.4,-13.8,21.6,3,8,2,1,0,26,24%,26%,61%
JANUARY 2003,3.2,7.1,-0.7,11.6,-3.0,7.8,2,4,3,0,2,18,23%,24%,74%
FEBRUARY 2003,4.6,8.9,0.2,13.6,-4.4,2.0,0,5,4,1,0,9,23%,27%,67%
MARCH 2003,7.2,12.8,1.6,18.6,-5.2,21.9,3,3,0,1,0,7,23%,23%,80%
APRIL 2003,13.2,18.8,7.6,28.0,2.2,408.7,8,8,0,4,0,0,5%,12%,40%
MAY 2003,18.3,24.5,12.1,29.0,3.2,14.9,3,6,0,5,0,0,10%,18%,54%
JUNE 2003,23.8,30.3,17.4,35.8,9.8,0.0,0,0,0,0,0,0,37%,37%,96%
JULY 2003,29.0,35.1,22.8,40.0,14.4,0.0,0,0,0,0,0,0,56%,50%,87%
AUGUST 2003,26.1,31.6,20.6,35.2,18.4,0.5,0,1,0,6,0,0,34%,27%,87%
SEPTEMBER 2003,21.3,26.6,16.0,35.6,10.0,1.8,1,2,0,0,0,0,18%,23%,70%
OCTOBER 2003,18.6,24.3,12.8,29.0,4.8,3.7,1,3,0,1,0,0,18%,19%,77%
NOVEMBER 2003,8.4,12.9,3.9,21.0,-2.6,1.8,0,3,0,1,0,6,38%,42%,86%
DECEMBER 2003,3.3,7.2,-0.7,13.4,-7.8,6.0,1,1,1,0,1,16,95%,90%,80%
JANUARY 2004,4.0,7.7,0.3,12.2,-4.0,0.9,0,2,0,0,5,15,87%,85%,70%
FEBRUARY 2004,6.8,12.1,1.6,18.6,-6.2,2.5,1,2,1,1,0,9,98%,96%,86%
MARCH 2004,11.7,16.8,6.7,25.4,-2.2,7.9,2,4,1,1,0,3,89%,85%,77%
APRIL 2004,8.7,13.7,3.6,25.8,0.0,25.1,6,7,0,3,0,1,16%,10%,70%
MAY 2004,-,-,-,-,-,1.3,1,3,0,5,0,0,-,-,87%
JUNE 2004,26.4,32.1,20.7,36.4,14.4,0.4,0,1,0,1,0,0,70%,68%,96%
JULY 2004,25.7,31.7,19.6,36.4,14.4,0.1,0,1,0,1,0,0,95%,100%,83%
AUGUST 2004,27.4,33.7,21.2,38.6,15.4,0.0,0,0,0,2,0,0,100%,89%,90%
SEPTEMBER 2004,22.6,28.9,16.2,35.2,12.0,0.0,0,0,0,1,0,0,95%,88%,86%
OCTOBER 2004,16.6,23.1,10.2,28.8,6.2,0.0,0,0,0,0,0,0,89%,95%,83%
NOVEMBER 2004,10.9,15.3,6.5,22.0,-1.2,0.0,0,0,0,1,0,3,83%,80%,63%
DECEMBER 2004,2.4,6.1,-1.3,10.6,-4.0,0.0,0,0,0,0,0,23,74%,73%,83%
JANUARY 2005,1.7,4.9,-1.6,13.4,-4.4,5.5,2,3,3,0,1,24,40%,34%,80%
FEBRUARY 2005,2.2,6.3,-1.8,14.4,-5.6,1.4,1,2,3,0,0,21,32%,32%,64%
MARCH 2005,9.8,14.6,4.9,22.0,-3.2,0.0,0,0,0,1,0,3,32%,37%,70%
APRIL 2005,16.7,22.3,11.1,29.2,-2.6,1.3,1,2,0,1,0,1,42%,42%,80%
MAY 2005,19.0,24.0,13.9,28.0,10.2,3.2,1,4,0,8,0,0,42%,39%,64%
JUNE 2005,24.6,30.2,18.9,38.0,12.4,0.0,0,0,0,1,0,0,48%,47%,90%
JULY 2005,29.4,34.8,24.0,39.6,19.8,0.0,0,0,0,0,0,0,19%,19%,87%
AUGUST 2005,26.8,31.4,22.1,38.2,14.8,1.1,1,1,0,1,1,0,34%,27%,61%
SEPTEMBER 2005,24.4,30.2,18.5,34.4,14.4,0.0,0,0,0,0,0,0,40%,40%,96%
OCTOBER 2005,17.4,23.1,11.7,28.4,4.2,0.0,0,0,0,0,0,0,44%,37%,96%
NOVEMBER 2005,8.8,13.0,4.5,21.0,0.4,3.0,1,1,0,0,0,0,45%,47%,76%
DECEMBER 2005,6.4,10.4,2.5,15.2,-5.2,11.0,2,2,0,0,0,7,45%,42%,74%
JANUARY 2006,0.5,3.9,-3.0,11.6,-9.0,0.5,0,2,3,0,0,29,39%,39%,70%
FEBRUARY 2006,7.3,11.9,2.6,18.2,-3.2,9.1,2,3,0,0,2,7,39%,45%,82%
MARCH 2006,11.2,16.9,5.5,22.0,-0.6,2.2,2,2,0,1,0,1,47%,35%,77%
APRIL 2006,18.0,23.1,12.8,30.2,5.8,0.1,0,1,0,0,0,0,38%,40%,80%
MAY 2006,22.1,27.3,16.8,32.6,12.2,1.9,1,3,0,4,0,0,44%,40%,74%
JUNE 2006,27.8,33.0,22.6,37.5,17.4,0.0,0,0,0,0,0,0,42%,35%,80%
JULY 2006,28.0,33.5,22.6,39.6,20.2,0.0,0,0,0,1,0,0,60%,52%,96%
AUGUST 2006,28.1,33.5,22.6,37.8,17.0,0.0,0,0,0,0,0,0,55%,42%,96%
SEPTEMBER 2006,22.4,28.0,16.7,32.6,9.6,0.0,0,0,0,0,0,0,38%,35%,93%
OCTOBER 2006,19.1,24.3,13.9,30.2,11.0,0.0,0,0,0,1,0,0,44%,39%,90%
NOVEMBER 2006,10.4,16.6,4.2,30.0,-1.4,0.4,0,1,1,1,0,7,23%,28%,80%
DECEMBER 2006,1.6,4.5,-1.3,8.6,-8.8,37.6,6,6,6,0,1,20,65%,61%,70%
JANUARY 2007,1.8,6.0,-2.5,13.6,-7.8,2.3,1,4,6,1,2,26,96%,98%,80%
FEBRUARY 2007,5.6,10.1,1.2,15.0,-6.4,14.1,5,6,1,1,0,7,93%,93%,75%
MARCH 2007,7.6,12.1,3.0,19.6,-1.2,44.5,3,6,3,2,4,4,90%,81%,83%
APRIL 2007,15.9,21.5,10.4,27.6,1.0,55.3,6,10,0,3,0,0,95%,93%,90%
MAY 2007,21.3,27.6,15.0,33.0,8.4,3.0,1,2,0,7,0,0,100%,100%,96%
JUNE 2007,26.0,32.1,19.9,38.2,14.2,18.1,3,6,0,7,0,0,100%,96%,96%
JULY 2007,26.9,32.7,21.1,35.4,16.2,0.2,0,1,0,1,0,0,100%,100%,93%
AUGUST 2007,26.4,32.6,20.1,35.8,8.3,0.0,0,0,0,2,0,0,96%,96%,87%
SEPTEMBER 2007,22.9,29.3,16.6,33.4,10.4,871.0,1,1,0,1,0,0,98%,98%,86%
OCTOBER 2007,15.9,22.2,9.6,28.6,6.2,5.6,2,3,0,1,0,0,98%,100%,80%
NOVEMBER 2007,11.3,16.8,5.8,29.0,1.0,23.5,2,4,0,0,0,0,97%,93%,90%
DECEMBER 2007,2.6,6.4,-1.2,11.5,-6.8,20.7,5,6,1,2,1,15,87%,90%,80%
JANUARY 2008,-3.1,0.8,-7.1,8.0,-11.8,10.4,5,7,11,0,0,31,100%,100%,87%
FEBRUARY 2008,2.7,7.5,-2.0,18.0,-10.4,3.4,1,8,6,0,1,20,96%,98%,96%
MARCH 2008,14.8,21.3,8.4,29.6,0.1,0.0,0,0,0,1,0,0,100%,98%,90%
APRIL 2008,17.9,24.1,11.8,32.4,6.2,11.8,3,5,0,4,0,0,100%,97%,100%
MAY 2008,22.0,28.7,15.3,34.8,9.4,6.6,2,3,0,5,0,0,100%,94%,100%
JUNE 2008,26.1,32.1,20.1,37.8,16.6,0.4,0,2,0,4,0,0,100%,100%,96%
JULY 2008,28.2,34.1,22.3,37.8,17.2,0.0,0,0,0,1,0,0,100%,100%,87%
AUGUST 2008,26.8,32.9,20.7,37.6,13.4,3.1,1,2,0,0,0,0,100%,93%,87%
SEPTEMBER 2008,23.6,29.9,17.4,33.6,11.4,4.5,3,7,0,9,0,0,100%,93%,86%
OCTOBER 2008,17.7,23.4,11.9,28.5,3.8,0.4,0,1,0,2,0,0,96%,96%,93%
NOVEMBER 2008,9.2,14.7,3.7,18.6,-1.6,0.5,0,2,0,0,0,7,96%,98%,93%
DECEMBER 2008,3.0,7.1,-1.2,12.2,-7.6,24.7,2,4,0,0,0,18,82%,76%,70%
JANUARY 2009,2.1,6.7,-2.5,12.0,-7.9,19.6,2,5,3,0,0,25,96%,96%,80%
FEBRUARY 2009,5.9,10.4,1.4,15.6,-5.2,40.0,6,8,1,3,1,9,96%,96%,100%
MARCH 2009,11.3,17.0,5.6,23.6,-0.2,32.7,3,4,2,2,1,3,100%,95%,87%
APRIL 2009,12.1,17.9,6.3,25.4,-4.5,10.4,2,5,0,5,0,2,93%,95%,83%
MAY 2009,21.5,27.6,15.4,35.4,9.6,4.5,2,5,0,8,0,0,96%,93%,93%
JUNE 2009,23.7,29.6,17.8,34.4,11.4,9.7,3,5,0,7,0,0,100%,98%,93%
JULY 2009,28.7,34.7,22.7,39.0,16.6,0.0,0,0,0,0,0,0,90%,87%,67%
AUGUST 2009,26.2,32.5,19.9,37.2,13.0,3.8,2,4,0,7,0,0,89%,96%,87%
SEPTEMBER 2009,21.8,27.9,15.8,33.8,11.0,15.5,3,4,0,5,0,0,96%,98%,93%
OCTOBER 2009,16.2,22.4,10.1,26.8,5.0,2.0,1,1,0,1,0,0,96%,96%,83%
NOVEMBER 2009,9.7,14.6,4.7,22.8,-2.8,16.0,3,3,2,2,1,5,96%,90%,93%
DECEMBER 2009,4.0,7.5,0.5,11.8,-4.0,16.0,3,7,2,0,4,11,96%,87%,83%
JANUARY 2010,5.0,9.4,0.5,15.6,-6.4,25.8,4,4,0,2,1,13,100%,100%,90%
FEBRUARY 2010,5.5,10.0,1.0,15.8,-6.6,33.7,7,9,1,3,0,11,96%,92%,75%
MARCH 2010,11.5,16.6,6.3,27.8,-1.8,14.9,2,4,0,3,0,1,95%,92%,87%
APRIL 2010,15.8,21.7,9.9,28.0,4.4,23.6,5,7,0,6,0,0,100%,80%,96%
MAY 2010,21.2,27.2,15.2,33.0,9.4,27.4,4,8,0,6,0,0,96%,77%,58%
JUNE 2010,27.2,33.3,21.0,38.0,15.4,5.0,2,2,0,5,0,0,88%,92%,56%
JULY 2010,28.7,34.7,22.8,40.4,17.0,0.0,0,0,0,0,0,0,100%,100%,64%
AUGUST 2010,25.6,31.5,19.7,38.0,17.0,5.0,1,4,0,3,0,0,100%,100%,93%
SEPTEMBER 2010,21.7,28.1,15.2,34.8,10.2,6.8,2,2,0,1,0,0,100%,100%,86%
OCTOBER 2010,19.3,25.2,13.4,32.2,5.8,2.3,1,4,0,5,0,0,100%,100%,96%
NOVEMBER 2010,9.8,15.7,3.9,21.0,1.0,7.1,2,2,0,0,0,0,100%,96%,100%
