Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,11.5,16.3,6.7,22.4,3.4,5.0,1,1,0,0,1,0,15%,10%,38%
FEBRUARY 2000,15.6,21.0,10.3,25.2,4.6,0.7,0,2,0,0,1,0,19%,19%,62%
MARCH 2000,16.8,24.0,9.7,33.4,6.4,3.0,1,1,0,0,1,0,13%,15%,58%
APRIL 2000,28.8,35.8,21.7,39.6,16.4,0.0,0,0,0,0,1,0,18%,23%,76%
MAY 2000,32.8,41.7,24.0,45.4,20.0,0.0,0,0,0,0,3,0,35%,18%,77%
JUNE 2000,36.4,45.7,27.1,51.2,23.8,0.0,0,0,0,0,5,0,70%,57%,83%
JULY 2000,39.4,48.3,30.5,51.8,25.6,0.0,0,0,0,0,6,0,90%,68%,77%
AUGUST 2000,39.1,48.4,29.7,50.8,25.2,0.0,0,0,0,0,0,0,82%,58%,83%
SEPTEMBER 2000,32.9,41.8,24.0,43.6,21.2,0.0,0,0,0,0,1,0,35%,28%,90%
OCTOBER 2000,26.6,34.4,18.7,38.0,16.4,2.3,1,3,0,1,0,0,27%,24%,74%
NOVEMBER 2000,18.3,24.7,11.9,31.4,8.4,4.5,3,4,0,0,0,0,33%,32%,70%
DECEMBER 2000,14.6,18.6,10.6,23.2,4.0,18.8,4,7,0,2,7,0,29%,32%,58%
JANUARY 2001,12.3,16.7,7.9,21.6,3.4,0.0,0,0,0,0,7,0,26%,23%,70%
FEBRUARY 2001,14.9,21.0,8.9,26.0,5.2,0.2,0,1,0,1,3,0,38%,34%,71%
MARCH 2001,21.3,28.7,13.8,36.6,11.4,4.5,2,3,0,4,0,0,24%,19%,67%
APRIL 2001,26.9,35.2,18.6,38.0,9.2,0.0,0,0,0,0,0,0,15%,17%,80%
MAY 2001,34.9,41.7,28.1,45.6,21.6,0.0,0,0,0,0,0,0,11%,10%,41%
JUNE 2001,36.1,45.5,26.8,49.0,24.4,0.0,0,0,0,0,0,0,62%,55%,76%
JULY 2001,37.5,46.9,28.0,49.4,24.6,0.0,0,0,0,0,0,0,93%,85%,74%
AUGUST 2001,38.5,47.9,29.1,56.0,25.6,0.0,0,0,0,0,0,0,68%,48%,74%
SEPTEMBER 2001,33.3,42.9,23.8,46.4,14.0,0.0,0,0,0,0,1,0,23%,25%,66%
OCTOBER 2001,27.8,35.1,20.4,40.0,16.6,2.2,1,2,0,0,2,0,26%,23%,83%
NOVEMBER 2001,18.6,26.6,10.7,36.2,2.6,8.7,1,3,0,0,1,0,33%,27%,63%
DECEMBER 2001,16.6,20.4,12.9,24.8,5.2,63.4,5,7,2,2,4,0,32%,29%,58%
JANUARY 2002,12.2,17.1,7.3,22.8,3.2,20.7,3,4,0,1,0,0,24%,26%,61%
FEBRUARY 2002,15.8,22.5,9.2,31.3,5.0,8.8,2,3,0,0,1,0,27%,32%,78%
