Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,4.2,4.5,3.8,15.2,-6.8,0.0,0,0,1,1,0,6,5%,8%,6%
FEBRUARY 2000,4.6,7.5,1.7,17.4,-3.4,0.0,0,0,0,0,0,3,10%,17%,20%
MARCH 2000,11.1,16.8,5.3,23.8,-0.4,0.0,0,0,0,0,0,1,11%,15%,29%
APRIL 2000,22.7,27.8,17.6,32.4,-20.4,0.0,0,0,0,0,0,1,8%,3%,43%
MAY 2000,27.7,33.4,22.0,38.4,15.0,0.0,0,0,0,0,0,0,39%,21%,67%
JUNE 2000,27.4,33.7,21.2,39.2,12.4,0.0,0,0,0,0,0,0,48%,28%,50%
JULY 2000,29.9,36.2,23.6,38.6,19.0,0.0,0,0,0,0,0,0,42%,18%,51%
AUGUST 2000,28.6,35.9,21.3,38.4,18.2,0.0,0,0,0,0,0,0,37%,37%,61%
SEPTEMBER 2000,26.2,33.2,19.3,37.0,15.2,2.0,1,1,0,1,0,0,18%,12%,43%
OCTOBER 2000,17.7,23.7,11.7,28.2,9.4,1.2,1,2,0,1,0,0,21%,18%,70%
NOVEMBER 2000,9.1,12.9,5.3,23.4,0.6,4.1,2,3,0,0,1,0,25%,22%,63%
DECEMBER 2000,6.7,10.6,2.9,15.6,-0.6,6.0,3,3,0,0,0,4,27%,24%,70%
JANUARY 2001,5.7,8.6,2.8,15.2,-10.8,0.0,0,0,1,0,0,11,16%,15%,58%
FEBRUARY 2001,6.3,11.7,0.9,18.0,-6.4,2.0,1,1,0,1,0,10,34%,27%,75%
MARCH 2001,13.9,20.1,7.8,25.4,-0.6,7.3,1,2,1,2,0,3,31%,23%,54%
APRIL 2001,20.8,26.5,15.0,30.8,10.6,0.0,0,0,0,1,0,0,23%,20%,46%
MAY 2001,27.1,32.5,21.8,38.2,18.4,0.0,0,0,0,0,0,0,15%,8%,9%
JUNE 2001,29.3,36.1,22.4,41.8,12.0,0.0,0,0,0,0,0,0,57%,33%,43%
JULY 2001,30.0,36.6,23.3,41.6,17.0,0.0,0,0,0,0,0,0,73%,39%,77%
AUGUST 2001,29.4,35.5,23.4,38.4,19.4,1.0,1,1,0,0,0,0,37%,26%,54%
SEPTEMBER 2001,25.6,31.6,19.7,36.6,10.8,0.0,0,0,0,0,0,0,28%,22%,76%
OCTOBER 2001,17.9,23.1,12.7,31.2,7.4,0.0,0,0,0,0,0,0,18%,19%,64%
NOVEMBER 2001,11.6,16.7,6.4,25.0,-0.8,7.5,1,3,0,0,0,2,23%,18%,60%
DECEMBER 2001,9.3,12.9,5.6,20.0,0.8,23.8,6,9,0,0,1,0,19%,21%,41%
JANUARY 2002,5.7,10.3,1.0,22.0,-4.4,31.9,3,5,0,0,1,14,26%,37%,58%
FEBRUARY 2002,7.6,12.5,2.7,19.6,-3.8,6.0,2,2,1,0,0,7,34%,29%,64%
MARCH 2002,14.6,20.2,9.1,27.2,-1.6,16.0,2,2,0,1,0,2,24%,19%,38%
APRIL 2002,18.5,23.6,13.3,31.6,7.4,19.9,4,8,0,1,0,0,28%,25%,40%
MAY 2002,23.9,30.6,17.3,37.8,12.4,12.5,5,6,0,1,0,0,37%,24%,38%
JUNE 2002,30.7,36.9,24.5,40.2,18.0,0.0,0,0,0,0,0,0,53%,33%,33%
JULY 2002,29.6,35.6,23.6,41.5,18.0,0.0,0,0,0,0,0,0,48%,34%,83%
AUGUST 2002,30.4,37.2,23.7,41.6,18.0,0.0,0,0,0,0,0,0,60%,47%,83%
SEPTEMBER 2002,26.0,32.4,19.6,37.0,15.4,0.0,0,0,0,0,0,0,12%,17%,36%
OCTOBER 2002,26.1,31.1,21.1,32.6,10.0,0.0,0,0,0,0,0,0,3%,3%,6%
NOVEMBER 2002,10.1,12.7,7.4,21.6,3.2,10.0,2,2,0,0,0,0,12%,7%,30%
