Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,4.9,6.6,3.3,17.0,-2.8,0.0,0,0,0,0,0,1,6%,5%,0%
FEBRUARY 2000,8.2,9.9,6.5,20.0,0.0,0.0,0,0,0,0,0,1,10%,9%,6%
MARCH 2000,9.5,12.9,6.2,22.2,-1.6,0.0,0,0,0,0,0,1,11%,10%,19%
APRIL 2000,12.4,20.8,4.1,32.8,4.1,0.0,0,0,0,0,3,0,8%,3%,40%
MAY 2000,18.8,22.8,14.7,30.0,11.2,3.1,2,2,0,1,1,0,19%,11%,41%
JUNE 2000,22.7,26.6,18.8,30.4,14.0,1.1,1,2,0,0,1,0,13%,23%,40%
JULY 2000,26.3,31.1,21.5,35.6,19.4,1.0,1,1,0,1,0,0,19%,6%,58%
AUGUST 2000,26.8,31.1,22.5,36.2,20.2,30.0,4,7,0,2,0,0,26%,26%,51%
SEPTEMBER 2000,22.1,25.3,18.9,31.4,15.0,110.9,9,11,0,3,1,0,13%,12%,10%
OCTOBER 2000,16.3,18.5,14.1,24.2,9.2,75.0,8,11,0,0,2,0,19%,16%,25%
NOVEMBER 2000,11.8,14.5,9.1,19.4,4.8,37.6,7,9,0,0,1,0,25%,20%,33%
DECEMBER 2000,8.9,12.4,5.5,22.0,1.6,41.1,5,7,0,0,2,0,27%,24%,45%
JANUARY 2001,7.9,10.2,5.5,17.2,-6.8,31.2,5,7,3,0,6,8,19%,13%,41%
FEBRUARY 2001,8.8,12.9,4.8,23.6,-2.0,12.4,3,9,0,0,2,1,32%,29%,35%
MARCH 2001,12.4,17.3,7.4,25.4,2.0,15.0,3,5,0,0,3,0,19%,24%,35%
APRIL 2001,13.9,18.0,9.8,26.4,6.0,7.2,2,3,0,2,2,0,17%,20%,43%
MAY 2001,20.2,22.1,18.4,26.0,12.2,3.9,2,3,0,0,0,0,11%,5%,6%
