Month ∆,T (ºC),T. max ave. (ºC),T. min ave. (ºC),T. max abs. (ºC),T. min abs. (ºC),Prec. (mm),Days 1 mm,Days 0.1 mm,Days snow,Days storm,Days fog,Days frost,F-TM,F-Tm,F-R
JANUARY 2000,11.2,11.2,11.2,18.8,5.6,0.0,0,0,0,0,0,0,2%,2%,0%
FEBRUARY 2000,12.7,13.6,11.8,24.0,3.4,0.0,0,0,0,0,0,0,16%,7%,27%
MARCH 2000,24.2,20.6,27.8,27.8,4.0,0.0,0,0,0,0,0,0,3%,2%,38%
APRIL 2000,1.2,30.8,-28.4,36.4,-86.5,0.0,0,0,0,1,0,5,2%,18%,40%
MAY 2000,21.1,33.4,8.9,43.4,-48.3,0.0,0,0,0,0,0,1,3%,6%,70%
JUNE 2000,-,-,-,-,-,0.0,0,0,0,0,1,0,-,-,46%
JULY 2000,-0.2,39.5,-39.8,50.0,-86.1,0.0,0,0,0,0,5,3,6%,11%,58%
AUGUST 2000,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,58%
SEPTEMBER 2000,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,56%
OCTOBER 2000,-,-,-12.4,-,-12.4,0.4,0,3,0,3,0,1,-,3%,64%
NOVEMBER 2000,-,-,-15.8,-,-15.8,1.0,1,1,0,3,1,1,-,3%,66%
DECEMBER 2000,-,-,-6.8,-,-6.8,42.4,5,6,0,1,8,1,-,3%,58%
JANUARY 2001,-,-,-9.9,-,-25.9,1.7,1,3,1,2,2,4,-,15%,58%
FEBRUARY 2001,-,-,-32.2,-,-54.5,22.6,3,4,0,0,1,6,-,25%,71%
MARCH 2001,-2.0,14.2,-18.3,33.0,-50.4,4.0,1,3,0,2,1,3,8%,11%,51%
APRIL 2001,9.8,23.6,-4.0,35.0,-4.0,0.1,0,1,0,0,0,1,2%,3%,43%
MAY 2001,31.6,37.1,26.2,45.4,19.0,0.0,0,0,0,0,0,0,3%,3%,9%
JUNE 2001,-4.6,35.6,-44.9,48.6,-44.9,0.0,0,0,0,0,0,1,2%,3%,56%
JULY 2001,-,-,-,-,-,0.2,0,1,0,0,0,0,-,-,67%
AUGUST 2001,27.6,26.6,28.6,49.6,25.0,0.0,0,0,0,0,0,0,2%,2%,64%
SEPTEMBER 2001,-,-,-16.0,-,-16.0,0.0,0,0,0,0,0,1,-,3%,86%
OCTOBER 2001,-,-,-13.2,-,-35.5,32.2,2,3,0,3,0,3,-,12%,67%
NOVEMBER 2001,-,-,-14.7,-,-14.7,9.2,1,2,0,2,0,1,-,3%,73%
DECEMBER 2001,-5.4,15.0,-25.8,25.0,-32.9,37.6,4,7,0,4,5,3,2%,9%,32%
JANUARY 2002,-,-,-21.1,-,-34.4,17.3,2,3,0,1,6,6,-,19%,51%
FEBRUARY 2002,-15.4,8.4,-39.2,22.8,-81.8,1.0,1,1,0,0,2,5,2%,17%,71%
MARCH 2002,-10.9,16.5,-38.3,31.2,-89.3,4.3,2,3,0,3,0,2,5%,10%,35%
APRIL 2002,-3.6,16.8,-24.0,37.0,-24.0,11.4,4,5,0,1,1,1,2%,3%,46%
MAY 2002,22.6,31.2,14.0,43.6,-16.1,0.2,0,1,0,3,0,1,2%,6%,54%
JUNE 2002,25.7,26.3,25.1,46.2,21.0,0.0,0,0,0,0,0,0,3%,5%,26%
JULY 2002,30.9,34.8,27.0,48.4,23.0,0.0,0,0,0,0,0,0,2%,2%,74%
AUGUST 2002,-,-,-,-,-,0.0,0,0,0,0,1,0,-,-,80%
SEPTEMBER 2002,-,32.6,-,44.2,-,0.0,0,0,0,0,0,0,2%,-,53%
OCTOBER 2002,25.5,26.8,24.3,39.6,14.0,0.0,0,0,0,0,0,0,13%,16%,6%
NOVEMBER 2002,17.4,19.3,15.5,28.6,9.0,44.0,4,4,0,4,0,0,12%,5%,40%
DECEMBER 2002,11.9,12.4,11.5,24.0,4.0,11.3,1,3,0,3,0,0,10%,6%,16%
JANUARY 2003,-,-,4.4,-,0.4,6.8,2,5,0,2,7,0,-,2%,61%
FEBRUARY 2003,10.5,10.0,11.0,24.6,3.0,2.0,1,1,0,1,1,0,2%,2%,39%
MARCH 2003,-,-,14.4,-,7.8,8.2,1,2,0,3,0,0,-,5%,54%
APRIL 2003,-,-,-,-,-,4.5,2,4,0,4,0,0,-,-,46%
MAY 2003,28.6,31.0,26.2,42.2,14.4,0.0,0,0,0,3,2,0,2%,2%,61%
JUNE 2003,-,38.0,-,45.8,-,0.0,0,0,0,0,1,0,2%,-,73%
JULY 2003,-,-,-,-,-,0.0,0,0,0,0,3,0,-,-,100%
AUGUST 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,93%
SEPTEMBER 2003,-,-,-,-,-,0.0,0,0,0,0,0,0,-,-,86%
OCTOBER 2003,-,-,-14.8,-,-14.8,0.0,0,0,0,3,0,1,-,3%,77%
NOVEMBER 2003,-,-,-,-,-,20.4,3,4,0,2,0,0,-,-,73%
DECEMBER 2003,-,-,-,-,-,20.4,2,3,0,3,10,0,-,-,64%
JANUARY 2004,-,-,-,-,-,44.4,6,6,0,6,5,0,-,-,51%
FEBRUARY 2004,-,-,-,-,-,0.6,0,1,0,3,3,0,-,-,82%
MARCH 2004,-,-,7.5,-,6.6,0.7,0,2,0,1,0,0,-,3%,83%
APRIL 2004,-,-,-,-,-,10.0,3,4,0,2,0,0,-,-,73%
MAY 2004,-,-,-,-,-,2.4,2,2,0,4,0,0,-,-,80%
JUNE 2004,33.7,42.7,24.6,46.8,20.0,0.0,0,0,0,0,1,0,57%,43%,80%
JULY 2004,36.2,46.0,26.4,48.2,21.7,0.0,0,0,0,0,0,0,90%,79%,90%
AUGUST 2004,34.4,44.6,24.2,48.4,22.4,0.0,0,0,0,0,0,0,82%,74%,93%
